language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
port1283,-,-,-,-,f,-,l,-,-,u,r,E,S,-,t,-,a,-,-,-,-
stan1288,-,-,-,-,b,-,-,-,-,o,-,-,s,-,k,-,e,-,-,-,-
stan1289,-,-,-,-,b,-,-,-,-,o,-,-,s,-,k,-,-,-,-,-,-
ital1282,-,-,-,-,b,-,-,-,-,o,-,-,s,-,k,-,o,-,-,-,-
neap1235,-,-,-,-,v,-,w,-,-,o,-,-,S,-,k,-,3,-,-,-,-
friu1240,-,-,-,-,b,-,-,-,-,o,-,-,s,-,k,-,-,-,-,-,-
roma1327,-,-,-,-,p,-,-,-,-,3,-,-,d,u,r,-,e,-,-,-,-
stan1290,-,-,-,-,b,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-
wall1255,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,E,-,-,-,-
dutc1256,-,-,-,-,b,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-
west2354,-,-,-,-,b,-,-,-,-,o,-,-,s,-,k,-,-,-,-,-,-
stan1295,-,-,-,-,v,-,-,-,-,a,-,-,l,-,t,-,-,-,-,-,-
luxe1241,-,-,-,-,b,-,-,-,-,3,-,-,S,-,-,-,-,-,-,-,-
swis1247,-,-,-,-,v,-,-,-,-,a,-,u,d,-,-,-,-,-,-,-,-
icel1247,-,-,-,-,-,-,-,-,-,-,-,-,s,-,k,-,o,-,u,i,r
swed1254,-,-,-,-,-,-,-,-,-,-,-,-,s,-,k,-,o,-,x,e,r
swed1254,-,-,-,-,-,-,-,-,-,-,-,-,s,-,k,-,u,-,g,-,-
faro1244,-,-,-,-,-,-,-,-,-,-,-,-,s,-,k,-,o,u,g,u,r
dani1285,-,-,-,-,-,-,-,-,-,-,-,-,s,-,g,-,o,-,-,-,w
lith1251,-,-,-,-,m,y,i,S,k,a,-,-,s,-,-,-,-,-,-,-,-
latv1249,-,-,-,-,m,-,-,-,-,E,-,-,S,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,l,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,l,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-
slov1269,-,-,-,-,l,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,l,-,y,-,-,a,-,-,s,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,l,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-
slov1268,-,-,-,-,g,-,-,-,-,o,-,-,s,-,t,-,-,-,-,-,-
