language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,Z,3,-
stan1288,-,-,l,-,-,E,-,-,-,-,-,-,-,-,-,-,-,x,o,s
stan1289,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,5
ital1282,-,-,l,-,-,o,-,-,n,-,-,-,-,-,-,t,a,n,o,-
neap1235,-,-,l,-,-,u,-,-,n,-,-,-,-,-,-,t,a,n,3,-
friu1240,-,-,l,-,-,o,-,-,n,-,-,-,-,-,-,t,a,N,-,-
roma1327,-,-,d,e,p,a,-,-,r,-,-,-,-,-,-,t,-,-,e,-
stan1290,-,-,l,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,E,-
wall1255,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-
dutc1256,-,-,v,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-
west2354,-,-,f,i,-,3,-,-,-,-,-,-,-,-,-,r,-,-,-,-
stan1295,-,-,v,-,-,a,-,-,i,-,-,-,-,-,-,t,-,-,-,-
luxe1241,-,-,v,-,-,E,-,-,i,-,-,-,-,-,-,t,-,-,-,-
swis1247,-,-,v,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-
icel1247,-,-,l,-,-,a,-,u,N,-,-,-,g,-,-,t,-,-,-,-
swed1254,-,-,l,-,-,a,-,-,N,-,-,-,k,-,-,t,-,-,-,-
swed1254,-,-,l,-,-,o,-,-,N,-,-,-,k,t,b,o,-,t,a,-
faro1244,f,-,y,-,-,a,-,-,r,-,-,-,-,-,-,t,-,-,-,-
dani1285,-,-,l,-,-,o,-,-,N,d,v,E,g,-,-,-,-,-,-,-
lith1251,-,-,t,-,-,o,-,-,l,-,y,-,-,-,-,-,-,-,i,-
latv1249,-,-,t,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-,u,-
czec1258,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,o,-
czec1258,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,o,-
slov1269,-,-,T,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,o,-
poli1260,-,-,d,-,-,a,-,-,l,-,-,E,-,-,-,k,-,-,o,-
poli1260,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,o,-
slov1268,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,t,-,-,S,-
ukra1253,-,-,d,-,-,a,-,-,l,-,-,E,-,-,-,k,-,-,o,-
rusy1239,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,o,-
bela1254,-,-,d,-,-,o,-,-,l,-,y,o,-,-,-,k,-,-,o,-
russ1263,-,-,d,-,-,3,-,-,l,-,y,i,-,-,-,k,-,-,o,-
lowe1385,-,-,d,-,-,o,-,-,l,-,y,o,-,-,-,k,-,-,o,-
uppe1395,-,-,d,-,-,o,-,-,l,-,-,o,-,-,-,k,-,-,o,-
kash1274,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,-,-
bulg1262,-,-,d,-,-,3,-,-,l,-,-,E,-,-,-,t,-,S,3,-
mace1250,-,-,d,-,-,a,-,-,l,-,y,e,-,-,-,k,-,-,u,-
mace1250,-,-,d,-,-,a,-,-,l,-,y,e,-,-,-,k,-,-,u,-
mace1250,-,-,d,-,-,o,-,-,l,-,-,E,-,-,-,k,-,-,u,-
gawa1247,-,-,d,-,-,3,-,-,r,-,-,a,-,-,-,-,-,-,i,-
kala1373,-,-,d,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,-,-
khow1242,-,-,d,-,-,u,d,E,r,-,-,-,-,-,-,-,-,-,i,-
nort2665,s,i,d,-,-,i,-,-,r,-,-,-,-,-,-,-,-,-,-,-
