language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
port1283,-,-,-,-,-,-,p,-,-,-,-,E,r,n,-,-,a,-,-,-,-,-,-,-,-
stan1288,-,-,-,-,-,-,p,-,-,y,-,E,r,n,-,-,a,-,-,-,-,-,-,-,-
stan1289,-,k,-,a,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
ital1282,-,g,-,a,m,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
neap1235,-,k,-,o,-,-,S,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
friu1240,-,T,-,a,N,w,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
roma1327,-,-,-,-,-,-,p,-,-,-,-,i,-,t,S,y,o,-,r,-,-,-,-,-,-
stan1290,-,Z,-,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1255,d,Z,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,-,b,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,-
west2354,-,-,-,-,-,-,f,u,-,-,-,3,-,t,-,-,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,-,b,a,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-
luxe1241,-,-,-,-,-,-,b,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,-,-,-,-,b,e,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
icel1247,-,-,-,-,-,-,f,o,u,t,h,i,-,r,-,-,-,-,-,-,-,-,-,-,-
swed1254,-,l,-,E,-,-,g,-,-,-,-,e,-,r,-,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,-,-,-,b,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,-
faro1244,-,-,-,-,-,-,b,a,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-
dani1285,-,-,-,-,-,-,b,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,-
lith1251,-,k,-,o,-,-,y,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
latv1249,-,k,-,o,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
czec1258,-,n,-,o,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
czec1258,-,n,-,o,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
slov1269,-,n,-,o,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
poli1260,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
poli1260,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
slov1268,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
ukra1253,-,n,-,o,-,-,X,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
rusy1239,-,n,-,o,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bela1254,-,n,-,o,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
russ1263,-,n,-,a,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
lowe1385,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
uppe1395,-,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kash1274,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bulg1262,k,r,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mace1250,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mace1250,-,n,-,o,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,E,-,n,-,d,i,-,-,-
kala1373,-,-,-,-,-,-,d,-,-,Z,-,-,-,-,-,-,E,-,N,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,E,-,k,-,-,-,-,-,-
nort2665,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,x,a,t,i,-,-,-
hind1269,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,g,-,-,-,-,-,-
urdu1245,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,N,g,-,-,-,-,-,-
bhoj1244,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-,-,-
maga1260,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-,-,-
mait1250,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,E,-,r,-,-,-,-,-,-
mara1378,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,y,-,-,-,-,-,-
beng1280,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
assa1263,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,o,-,r,-,-,i,-,-,-
kash1277,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,o,-,N,-,-,-,-,-,-
kamv1242,-,d,z,a,m,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
west2369,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bakh1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kumz1235,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mode1248,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,8,-,-,i,-,-,-
cypr1249,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,i,-,-,n
pont1253,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,8,-,-,a,-,-,s
capp1239,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,8,-,-,a,-,-,r
apul1236,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,8,-,-,i,-,-,-
homs1234,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,3,-,r,-,-,u,N,k,h
nucl1235,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,o,-,t,-,-,-,-,k,h
iris1253,-,k,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,s,-,-,-,-,-,-
