language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,t,-,a,r,-
stan1288,-,-,-,-,k,-,-,-,-,a,-,-,4,-,-,t,-,a,r,-
stan1289,-,-,-,-,k,-,-,-,-,3,-,-,4,-,-,t,-,a,-,-
ital1282,-,-,-,-,k,-,-,-,-,a,-,-,n,-,-,t,-,a,r,e
neap1235,-,-,-,-,k,-,-,-,-,a,-,-,n,-,-,t,-,a,-,-
friu1240,-,-,-,-,T,-,-,-,-,a,-,-,n,-,-,t,-,a,-,-
roma1327,a,-,-,-,k,-,-,-,-,3,-,-,n,-,-,t,-,a,-,-
stan1290,-,-,-,-,S,-,-,-,-,o,-,-,-,-,-,t,-,e,-,-
wall1255,t,-,-,-,S,-,-,-,-,a,-,-,-,-,-,t,-,e,-,-
dutc1256,-,-,-,-,z,-,-,-,-,i,-,-,N,-,-,-,-,3,n,-
west2354,-,-,-,-,s,-,-,-,-,y,o,-,N,-,-,-,-,3,-,-
stan1295,-,-,-,-,z,-,-,-,-,i,-,-,N,-,-,-,-,3,n,-
luxe1241,-,-,-,-,z,-,-,-,-,o,-,-,N,-,-,-,-,3,n,-
swis1247,-,-,-,-,s,-,-,-,-,i,-,-,N,-,-,-,-,3,-,-
icel1247,-,-,-,-,s,-,-,-,-,i,-,-,5,-,-,T,-,a,-,-
swed1254,-,-,-,-,s,-,-,-,y,u,-,-,N,-,-,g,-,a,-,-
swed1254,-,-,-,-,S,-,-,-,x,3,-,-,N,-,-,-,-,a,-,-
faro1244,-,-,-,-,s,-,-,-,-,i,-,-,5,-,d,Z,-,a,-,-
dani1285,-,-,-,-,s,-,-,-,-,e,-,-,N,-,-,-,-,3,-,-
lith1251,-,-,-,-,d,-,-,-,-,a,i,-,n,u,o,t,y,i,-,-
latv1249,d,-,-,-,z,-,-,-,i,E,-,-,d,-,o,t,-,-,-,-
czec1258,-,-,-,-,z,-,p,-,y,e,-,-,b,-,o,T,-,i,-,-
czec1258,-,-,-,-,s,-,p,-,-,i,-,-,v,-,o,t,-,-,-,-
slov1269,-,-,-,-,s,-,p,-,i,E,-,-,v,-,o,T,-,-,-,-
poli1260,-,-,-,-,S,-,p,-,y,e,-,-,v,-,a,t,-,S,-,-
poli1260,-,-,-,-,S,-,p,y,y,E,-,-,v,-,o,t,-,S,-,-
slov1268,-,-,-,-,-,-,p,-,-,e,-,-,-,-,-,t,-,i,-,-
ukra1253,-,-,-,-,s,-,p,-,y,i,-,-,b,-,o,t,-,i,-,-
rusy1239,-,-,-,-,s,y,p,-,y,i,-,-,v,-,o,t,-,3,-,-
bela1254,-,-,-,-,s,y,p,-,y,o,-,-,v,-,o,t,s,y,-,-
russ1263,-,-,-,-,-,-,p,-,y,e,-,-,-,-,-,t,s,y,-,-
lowe1385,-,-,-,-,s,-,p,-,y,i,-,-,w,-,o,-,-,S,-,-
uppe1395,-,-,-,-,s,-,p,-,-,i,-,-,w,-,o,t,-,S,-,-
kash1274,-,-,-,-,s,-,p,-,y,E,-,-,v,-,o,t,-,s,-,-
bulg1262,-,-,-,-,-,-,p,-,-,E,-,-,y,-,3,-,-,-,-,-
mace1250,-,-,-,-,-,-,p,-,y,E,-,-,y,-,a,t,-,-,-,-
mace1250,-,-,-,-,-,-,p,-,y,E,-,-,y,-,a,t,-,-,-,-
