language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
port1283,-,s,-,-,i,-,-,k,-,u,-
stan1288,-,8,-,-,i,N,-,k,-,o,-
stan1289,-,s,-,-,i,N,-,k,-,-,-
ital1282,t,S,-,-,i,N,-,k,w,e,-
neap1235,t,S,-,-,i,N,-,k,-,3,-
friu1240,t,S,-,-,i,N,-,k,-,-,-
roma1327,t,S,-,-,i,n,-,t,-,S,-
stan1290,-,s,-,-,E,-,-,k,-,-,-
wall1255,-,s,-,-,e,-,-,k,-,-,-
dutc1256,-,v,-,E,i,-,-,f,-,-,-
west2354,-,f,-,-,i,-,-,f,-,-,-
stan1295,-,f,-,-,i,m,-,f,-,-,-
luxe1241,-,f,-,-,3,n,3,f,-,-,-
swis1247,-,f,-,-,i,-,-,f,-,-,-
icel1247,-,f,-,-,i,-,-,m,-,-,-
swed1254,-,f,-,-,E,-,-,m,-,-,-
swed1254,-,f,-,-,E,-,-,m,-,-,-
faro1244,-,f,-,-,i,-,-,m,-,-,-
dani1285,-,f,-,-,E,-,-,m,-,-,-
lith1251,-,p,-,y,E,N,y,k,-,y,i
latv1249,-,p,-,i,E,-,-,t,-,s,i
czec1258,-,p,-,y,e,-,-,T,-,-,-
czec1258,-,p,-,y,E,-,-,t,-,-,-
slov1269,-,p,-,-,E,-,-,T,-,-,-
poli1260,-,p,-,y,a,-,-,t,-,S,-
poli1260,-,p,y,y,e,5,-,t,-,S,-
slov1268,-,p,-,-,e,-,-,t,-,-,-
ukra1253,-,p,y,y,o,-,-,t,-,y,-
rusy1239,-,p,y,y,a,-,-,t,-,y,-
bela1254,-,p,-,y,a,-,-,t,s,y,-
russ1263,-,p,-,y,a,-,-,t,s,y,-
lowe1385,-,p,-,y,i,-,-,-,-,S,-
uppe1395,-,p,-,e,E,-,-,t,-,S,-
kash1274,-,p,-,y,o,-,-,t,-,s,-
bulg1262,-,p,-,-,E,-,-,t,-,-,-
mace1250,-,p,-,y,e,-,-,t,-,y,-
mace1250,-,p,-,y,e,-,-,t,-,y,-
mace1250,-,p,-,-,e,-,-,t,-,-,-
gawa1247,-,p,-,-,3,4,-,t,-,s,-
kala1373,-,p,-,-,o,5,-,-,-,-,-
khow1242,-,p,-,-,o,5,-,t,-,S,-
nort2665,-,p,-,-,a,n,-,d,-,Z,3
hind1269,-,p,-,-,o,-,-,t,-,S,-
urdu1245,-,p,-,-,o,-,-,t,-,S,-
bhoj1244,-,p,-,-,o,-,-,t,-,S,i
maga1260,-,p,-,-,o,-,-,T,-,-,-
mait1250,-,p,-,-,o,-,-,t,-,S,-
mara1378,-,p,-,-,a,-,-,t,-,s,-
beng1280,-,p,-,-,a,-,-,t,-,S,-
assa1263,-,p,-,-,a,-,-,-,-,s,-
kash1277,-,p,-,-,o,-,-,t,-,s,h
kamv1242,-,p,-,-,u,-,-,t,-,S,-
ashk1246,-,p,-,-,u,-,-,t,-,s,-
west2369,-,p,-,h,E,n,-,d,-,Z,-
bakh1245,-,p,-,-,a,-,-,-,-,y,-
kumz1235,-,p,-,-,a,n,-,d,-,Z,-
yagn1238,-,p,-,h,a,n,-,t,-,S,-
mode1248,-,p,-,-,e,n,-,d,-,e,-
cypr1249,-,p,-,-,E,n,-,d,-,E,-
pont1253,-,p,-,-,e,n,-,d,-,3,-
capp1239,-,p,-,-,e,n,-,d,-,e,-
apul1236,-,p,-,-,e,n,-,d,-,e,-
homs1234,-,h,-,-,i,N,-,k,-,h,-
nucl1235,-,h,-,-,i,N,-,g,-,-,-
iris1253,-,w,-,-,u,-,-,T,-,-,-
sinh1246,-,p,-,-,a,-,-,-,-,h,a
