language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
swed1254,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,r,-,-,i,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-
faro1244,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,r,-,-,i,-,s,-,-,-,-,-,t,-,a,-,-,-,-,-
dani1285,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,X,-,-,i,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-
lith1251,S,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,t,y,i
latv1249,s,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-
czec1258,z,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,u,-,-,T,-,i
czec1258,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,o,-,u,t,-,-
slov1269,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,u,-,-,T,-,-
poli1260,z,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,o,-,-,t,-,S
poli1260,z,o,-,-,-,m,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,t,-,S
slov1268,z,o,-,-,-,m,-,-,3,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,i,-,-,t,-,i
ukra1253,z,a,-,-,-,m,-,-,E,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,t,-,i
rusy1239,z,o,-,-,-,m,-,-,E,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,t,-,3
bela1254,z,o,-,-,-,m,y,-,o,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,t,s,y
russ1263,z,3,-,-,-,m,y,-,i,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,t,s,y
lowe1385,-,-,-,-,-,m,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,u,-,-,-,-,S
uppe1395,-,-,-,-,-,m,e,E,a,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,n,-,3,-,-,t,-,S
kash1274,-,-,-,-,-,m,y,-,o,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,n,-,u,-,-,t,-,s
bulg1262,z,3,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,o,-,z,-,-,-,-,-,v,-,3,-,-,m,-,-
mace1250,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,y,a,-,-,-,-,-
mace1250,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,a,-,-,m,-,-
mace1250,-,-,-,-,-,m,-,-,3,-,-,-,-,-,-,-,r,-,-,-,-,z,-,-,-,-,-,n,-,E,-,-,-,-,-
gawa1247,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,-,-,-,-,-,k,-,-
kala1373,-,-,-,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,Z,x,e,-,-,-,S,-,u,-,-,g,-,-
khow1242,-,-,-,-,-,y,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,t,-,-,-,-,S,-,3,k,i,k,-,-
nort2665,-,-,-,-,-,S,-,-,3,d,o,-,-,-,-,-,l,-,-,-,-,h,-,a,-,-,-,n,t,o,-,u,-,-,-
hind1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,3,-,m,-,n,-,o,-,-,-,-,-
urdu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,3,-,m,-,n,-,o,-,-,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,3,-,m,-,n,-,o,-,-,-,-,-
maga1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,3,-,m,-,n,-,o,-,-,-,-,-
mait1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,3,-,m,3,n,-,o,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,o,t,h,-,n,-,e,-,-,-,-,-
beng1280,-,-,-,-,-,b,-,-,o,r,o,p,h,h,o,e,d,-,-,-,-,Z,-,a,-,o,-,-,-,a,-,-,-,-,-
assa1263,-,-,-,-,-,b,-,-,o,r,o,p,h,h,o,y,d,-,-,-,-,Z,-,u,-,w,-,-,-,o,-,-,-,-,-
kash1277,-,-,-,-,-,S,-,-,u,-,-,-,h,-,-,-,l,-,-,o,-,g,-,o,-,-,-,n,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,e,-,-,-,t,-,i,-,-,-,-,-
west2369,-,-,-,-,-,y,-,-,E,-,-,-,-,-,-,-,X,-,-,-,-,b,-,E,-,s,-,t,-,E,-,-,n,-,-
bakh1245,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,X,-,-,-,-,z,-,e,-,y,-,r,-,a,-,-,k,-,-
kumz1235,-,-,-,-,-,s,-,-,a,l,-,-,-,-,-,-,d,-,-,-,-,Z,w,a,-,b,-,-,-,u,-,-,r,-,-
mode1248,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,x,-,o,-,-,-,n,-,o,-,-,-,-,-
cypr1249,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,o,-,-,-,-,-
pont1253,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,x,-,o,-,-,-,n,-,o,-,-,-,-,-
capp1239,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,x,-,o,-,-,-,n,-,o,-,-,-,-,-
apul1236,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,x,-,o,-,-,-,n,-,o,-,-,-,-,-
homs1234,-,-,-,-,-,s,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-,-
nucl1235,-,-,-,-,-,s,-,-,o,-,-,-,-,-,-,-,r,-,-,-,t,S,-,-,-,-,-,h,-,E,-,-,l,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,u,-,-,k,-,h
