language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,-,-,-,S,-,-,u,-,-,-,-,-,r,-,-,-,-,-,a,r
stan1288,-,-,-,y,-,-,o,-,-,-,-,-,r,-,-,-,-,-,a,r
stan1289,p,-,-,l,-,-,u,-,-,-,-,-,r,-,-,-,-,-,a,-
ital1282,p,-,-,y,-,-,a,n,d,Z,e,-,r,-,-,-,-,-,e,-
neap1235,k,-,-,y,-,-,a,-,-,5,3,-,r,-,-,-,-,-,3,-
friu1240,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-
roma1327,p,-,-,l,-,-,3,n,-,-,-,-,d,Z,-,-,-,-,e,-
stan1290,p,-,-,l,-,-,e,-,-,-,-,-,X,-,-,-,-,-,e,-
wall1255,p,-,-,l,-,-,o,-,-,-,-,-,X,-,-,-,-,-,e,-
west2354,g,u,-,l,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,v,-,-,a,-,i,n,-,-,n,-,-,-,-,-,-,-
luxe1241,k,-,-,r,-,-,E,-,i,S,3,-,n,-,-,-,-,-,-,-
swis1247,g,-,-,r,-,-,E,-,-,-,-,-,n,-,-,-,-,-,3,-
swed1254,g,-,-,r,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-
dani1285,g,-,-,X,-,-,a,-,-,-,-,-,8,-,-,-,-,-,3,-
lith1251,v,-,-,y,-,-,E,-,r,k,y,-,t,y,-,-,-,-,i,-
latv1249,-,-,-,r,-,-,o,-,u,d,o,-,t,-,-,-,-,-,-,-
czec1258,p,-,-,l,-,-,o,-,-,k,o,-,T,-,-,-,-,-,i,-
czec1258,p,-,-,l,-,-,o,-,-,k,o,-,t,-,-,-,-,-,-,-
slov1269,p,-,-,l,-,-,o,-,-,k,o,-,T,-,-,-,-,-,-,-
poli1260,p,-,-,l,-,-,a,-,-,k,a,-,t,-,-,-,-,-,S,-
poli1260,p,-,-,w,-,-,o,-,-,k,o,-,t,-,-,-,-,-,S,-
slov1268,-,-,-,y,-,-,o,-,-,k,o,-,t,-,-,-,-,-,i,-
ukra1253,p,-,-,l,-,-,o,-,-,k,a,-,t,-,-,-,-,-,i,-
rusy1239,p,-,-,l,-,-,o,-,-,k,o,-,t,-,-,-,-,-,3,-
bela1254,p,-,-,l,-,-,o,-,-,k,o,-,t,s,-,-,-,-,y,-
russ1263,p,-,-,l,-,-,o,-,-,k,3,-,t,s,-,-,-,-,y,-
lowe1385,p,-,-,w,-,-,o,-,-,k,o,-,-,-,-,-,-,-,S,-
uppe1395,p,-,-,w,-,-,o,-,-,k,o,-,t,-,-,-,-,-,S,-
kash1274,p,-,-,w,-,-,o,-,-,k,o,-,t,-,-,-,-,-,s,-
bulg1262,p,-,-,l,-,-,o,-,-,-,-,-,t,S,-,-,-,-,3,-
mace1250,p,-,-,l,-,-,o,-,-,-,-,-,t,S,-,-,-,-,a,-
mace1250,p,-,-,l,-,-,o,-,-,-,-,-,t,S,-,-,-,-,a,m
mace1250,p,-,-,l,-,-,o,-,-,-,-,-,t,S,-,-,-,-,E,-
gawa1247,b,a,-,4,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k
kala1373,-,-,-,r,-,-,i,-,-,-,-,-,N,-,-,-,-,-,u,g
khow1242,k,E,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k
nort2665,v,3,-,r,-,-,E,-,-,-,-,-,t,-,-,-,-,-,u,-
hind1269,-,-,-,r,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-
urdu1245,-,-,-,r,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-
bhoj1244,-,-,-,r,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-
maga1260,-,-,-,r,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-
mait1250,-,-,-,b,-,-,o,-,-,k,3,r,n,-,-,-,-,-,o,-
mara1378,-,-,-,r,-,-,3,-,-,-,-,d,n,-,-,-,-,-,e,-
beng1280,-,-,-,k,-,-,a,-,-,-,-,-,-,d,-,-,-,-,a,-
assa1263,-,-,-,k,-,-,o,-,-,-,-,-,n,d,-,-,-,-,o,-
kash1277,-,-,-,v,-,-,o,-,-,-,-,-,d,-,-,-,-,-,o,n
kamv1242,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
bakh1245,T,i,-,r,i,v,e,-,-,-,-,s,t,-,-,-,-,-,a,k
kumz1235,d,i,g,r,-,-,e,-,-,-,-,-,7,-,-,-,-,-,a,-
mode1248,k,-,-,l,-,-,e,-,-,-,-,-,-,-,-,-,-,-,o,-
cypr1249,k,-,-,l,-,-,E,-,-,-,-,-,-,-,-,-,-,-,o,-
pont1253,k,-,-,l,-,-,e,-,-,-,-,-,x,-,-,-,-,-,o,-
capp1239,k,-,-,l,-,-,e,-,-,-,-,-,-,-,-,-,-,-,u,-
apul1236,k,-,-,l,-,-,e,-,-,-,-,-,-,-,-,-,-,-,o,-
homs1234,-,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l
nucl1235,-,-,-,l,-,-,o,-,-,-,-,-,t,s,h,l,i,n,E,l
iris1253,g,i,-,l,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-
