language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
mode1248,-,-,-,e,-,-,-,-,-,n,-,a,s
cypr1249,-,-,-,E,-,-,-,-,-,n,-,a,s
pont1253,-,-,-,i,-,-,-,-,-,s,-,-,-
capp1239,-,t,-,o,-,-,-,-,-,n,-,a,-
apul1236,-,-,-,e,-,-,-,-,-,n,-,a,-
anci1242,-,h,-,e,-,-,-,-,-,s,-,-,-
koin1234,-,-,-,i,-,-,-,-,-,s,-,-,-
myce1241,-,h,-,e,-,-,-,-,-,m,e,i,-
tokh1243,-,S,-,e,-,-,-,-,-,-,-,-,-
tokh1242,-,s,-,3,-,-,-,-,-,s,-,-,-
sout2614,-,-,-,u,-,-,-,-,-,n,-,u,-
barb1262,-,-,-,u,-,-,-,-,-,n,-,u,-
lati1261,-,-,-,u,-,-,-,-,-,n,-,u,s
port1283,-,-,-,u,-,-,-,-,-,-,-,-,-
stan1288,-,-,-,u,-,-,-,-,-,n,-,o,-
stan1289,-,-,-,u,-,-,-,-,-,n,-,-,-
oldc1251,-,-,-,u,-,-,-,-,-,n,-,-,-
ital1282,-,-,-,u,-,-,-,-,-,n,-,o,-
neap1235,-,-,-,u,-,-,-,-,-,n,-,3,-
friu1240,-,-,-,u,-,-,-,-,-,N,-,-,-
roma1327,-,-,-,u,-,-,-,-,-,n,-,u,-
stan1290,-,-,-,E,-,-,-,-,-,-,-,-,-
wall1255,-,-,-,o,-,-,-,-,-,-,-,-,-
fran1269,-,-,-,o,-,-,-,-,-,-,-,-,-
oldh1241,-,-,-,e,-,-,-,i,-,n,-,-,-
midd1343,-,-,-,e,-,-,-,i,-,n,-,-,-
midd1321,-,-,-,e,-,-,-,-,-,n,-,-,-
olds1250,-,-,-,E,-,-,-,-,-,n,-,-,-
olde1238,-,-,-,o,-,-,-,-,-,n,-,-,-
dutc1256,-,-,-,e,-,-,-,-,-,n,-,-,-
oldf1241,-,-,-,E,-,-,-,-,-,n,-,-,-
west2354,-,-,-,i,-,-,-,3,-,n,-,-,-
stan1295,7,a,-,i,-,-,-,-,-,n,-,-,-
luxe1241,-,-,-,e,-,-,-,-,-,n,-,t,-
swis1247,-,E,-,i,-,-,-,-,-,s,-,-,-
goth1244,-,-,-,E,-,-,-,-,-,n,-,s,-
swed1254,-,-,-,e,-,-,-,-,-,n,-,-,-
swed1254,-,-,-,E,-,-,-,-,-,n,-,-,-
oldn1244,-,-,-,E,-,-,-,i,-,n,-,-,-
icel1247,-,-,-,e,-,-,-,i,d,n,-,-,-
faro1244,-,-,-,a,-,-,-,i,-,n,-,-,-
norw1259,-,-,-,E,-,-,-,-,-,n,-,-,-
norw1262,-,-,-,E,-,-,-,i,-,n,-,-,-
dani1285,-,-,-,e,-,-,-,-,-,n,-,-,-
elfd1234,-,i,-,E,-,-,-,-,-,n,-,-,-
lowe1385,-,y,-,o,d,-,-,E,-,n,-,-,-
uppe1395,-,y,-,E,d,-,-,3,-,n,-,-,-
kash1274,-,y,-,E,d,-,-,E,-,n,-,-,-
slov1268,-,-,-,E,-,-,-,-,-,n,-,-,-
lowe1384,-,-,-,E,-,-,-,-,-,n,-,-,-
croa1245,-,y,-,E,d,-,-,o,-,n,-,-,-
chur1257,-,y,-,E,d,-,-,i,-,n,-,u,-
czec1258,-,y,-,e,d,-,-,E,-,n,-,-,-
czec1258,-,y,-,E,d,-,-,E,-,n,-,-,-
slov1269,-,y,-,E,T,-,-,E,-,n,-,-,-
poli1260,-,y,-,E,d,-,-,E,-,n,-,-,-
poli1260,-,y,-,E,d,-,-,E,-,n,-,-,-
ukra1253,-,-,-,o,d,-,-,i,-,n,-,-,-
rusy1239,-,-,-,o,d,-,-,3,-,n,-,-,-
bela1254,-,-,-,o,d,z,y,i,-,n,-,-,-
russ1263,-,-,-,a,d,z,y,i,-,n,-,-,-
bulg1262,-,-,-,3,d,-,y,i,-,n,-,-,-
mace1250,-,-,-,i,d,-,y,i,-,n,-,-,-
mace1250,-,-,-,i,d,-,y,i,-,n,-,-,-
mace1250,-,-,-,e,d,-,-,E,-,n,-,-,-
oldr1238,-,-,-,o,d,-,y,i,-,n,-,-,-
pola1255,-,y,-,a,d,-,-,o,-,n,-,-,-
latv1249,v,-,-,i,-,-,-,E,-,n,-,s,-
east2282,v,y,-,i,-,-,-,-,-,n,t,s,-
lith1251,v,y,-,i,-,-,-,E,-,n,a,s,-
oldw1241,-,-,-,3,-,-,-,-,-,n,-,-,-
nort2668,-,-,-,3,-,-,-,-,-,n,-,-,-
midd1359,-,-,-,i,-,-,-,-,-,n,-,-,-
treg1244,-,-,-,i,-,-,-,-,-,n,-,-,-
vann1244,-,-,-,i,n,-,-,o,-,n,-,-,-
iris1253,-,-,-,e,-,-,-,-,-,n,-,-,-
oldi1245,-,o,-,i,-,-,-,-,-,n,-,-,-
manx1243,-,-,-,u,-,-,-,-,-,n,-,-,-
west2369,-,y,-,e,-,-,-,-,-,k,-,-,-
bakh1245,-,y,-,e,-,-,-,-,-,k,-,-,-
cent2264,-,7,-,i,-,-,-,-,-,-,-,-,-
pahl1241,-,-,-,e,-,-,-,-,-,w,-,-,-
part1239,-,-,-,e,-,-,-,-,-,w,-,-,-
kumz1235,-,t,-,a,-,-,-,-,-,-,-,-,-
khot1251,S,y,-,o,-,-,-,-,-,-,-,-,-
yusu1238,-,y,a,u,-,-,-,-,-,-,-,-,-
yagn1238,-,-,-,i,-,-,-,-,-,-,-,-,-
sogd1245,-,-,-,e,-,-,-,-,-,w,-,-,-
iron1242,-,-,-,i,-,-,-,-,-,w,-,-,-
digo1242,-,y,-,e,-,-,-,-,-,w,-,-,-
ashr1238,-,-,-,a,-,-,-,-,-,k,-,-,-
kala1373,-,7,-,3,-,-,-,-,-,k,-,-,-
gawa1247,-,y,-,3,-,-,-,-,-,k,-,-,-
khow1242,-,-,-,i,-,-,-,-,-,-,-,-,-
nort2665,-,7,-,i,-,-,-,-,-,-,-,-,-
hind1269,-,-,-,e,-,-,-,-,-,k,-,-,-
urdu1245,-,-,-,e,-,-,-,-,-,k,-,-,-
bhoj1244,-,-,-,e,-,-,-,-,-,g,-,o,-
maga1260,-,-,-,e,-,-,-,-,-,k,-,-,-
mait1250,-,-,-,e,-,-,-,-,-,k,-,-,-
east1436,-,-,-,e,-,-,-,-,-,k,-,-,-
mara1378,-,-,-,e,-,-,-,-,-,k,-,-,-
beng1280,-,-,-,E,-,-,-,-,-,k,-,-,-
assa1263,-,-,-,e,-,-,-,-,-,k,-,-,-
vedi1234,-,-,-,a,-,-,-,y,-,k,-,a,-
pali1273,-,-,-,e,-,-,-,-,-,k,-,a,-
kash1277,-,-,-,o,-,-,-,-,-,k,-,h,-
kamv1242,-,-,-,e,-,-,-,-,-,v,-,-,-
east2308,-,-,-,E,-,-,-,-,-,v,-,-,-
west2372,-,-,-,E,-,-,-,-,-,b,-,-,-
chim1297,-,-,-,e,-,-,-,-,-,b,-,-,-
ashk1246,-,-,-,a,-,-,-,-,-,t,-,S,-
lowe1390,-,-,-,a,t,-,-,i,-,x,-,-,-
homs1234,-,m,-,E,-,-,-,-,-,k,-,-,-
nucl1235,-,m,-,i,-,-,-,-,-,-,-,-,-
clas1249,-,m,-,i,-,-,-,-,-,-,-,-,-
sinh1246,-,-,-,e,-,-,-,-,-,k,-,3,-
