language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
port1283,-,s,-,-,-,-,-,-,-,-,-,3,-,-,r,p,-,e,-,t,3,-
stan1288,-,s,-,-,-,-,-,-,-,-,-,E,-,-,r,p,y,e,4,t,e,-
stan1289,-,s,-,-,-,-,-,-,-,-,-,e,-,-,r,p,-,-,-,-,-,-
ital1282,-,s,-,-,-,-,-,-,-,-,-,e,-,-,r,p,-,E,n,t,e,-
neap1235,-,s,-,-,-,-,-,-,-,-,-,E,-,-,r,p,-,-,-,-,3,-
friu1240,-,m,-,-,-,-,-,-,-,-,-,a,d,-,r,-,-,a,-,k,-,-
roma1327,-,S,-,-,-,-,-,-,-,-,-,a,-,-,r,p,-,-,-,-,e,-
stan1290,-,s,-,-,-,-,-,-,-,-,-,E,-,-,X,p,-,-,-,-,o,-
wall1255,-,s,-,-,-,-,-,-,-,y,-,E,-,-,X,p,-,-,-,-,e,-
dutc1256,-,s,-,-,-,-,-,-,-,l,-,o,-,-,-,N,-,-,-,-,-,-
west2354,-,s,-,-,-,-,-,-,-,l,-,a,-,-,-,N,-,-,-,-,3,-
stan1295,-,S,-,-,-,-,-,-,-,l,-,a,-,-,-,N,-,-,-,-,3,-
luxe1241,-,S,-,-,-,-,-,-,-,l,-,a,-,-,-,N,-,-,-,-,-,-
swis1247,-,S,-,-,-,-,-,-,-,l,-,a,-,-,-,N,-,-,-,-,3,-
icel1247,-,s,-,t,-,-,-,-,-,l,a,u,-,-,-,N,-,-,-,g,a,-
swed1254,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,m,-,-,-,b,e,r
swed1254,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,m,-,-,-,-,-,-
faro1244,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,m,-,-,-,-,u,r
dani1285,-,s,-,-,-,-,-,-,-,l,-,o,-,-,-,N,-,-,-,-,3,-
lith1251,-,g,-,-,y,i,-,-,-,v,-,o,-,-,t,y,-,-,-,-,e,-
latv1249,t,S,-,-,-,u,-,-,-,s,k,o,-,-,-,-,-,-,-,-,-,-
czec1258,-,h,-,-,-,-,-,-,-,-,-,o,-,-,d,-,-,-,-,-,-,-
czec1258,-,h,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,-,-,-,-
slov1269,-,h,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,-,-,-,-
poli1260,-,v,-,-,-,-,-,-,-,-,-,o,-,-,Z,-,-,-,-,-,-,-
poli1260,-,v,-,-,-,-,-,-,-,-,-,o,w,-,S,-,-,-,-,-,-,-
slov1268,-,k,-,-,-,-,-,-,-,-,-,o,-,-,t,S,-,-,-,-,o,-
ukra1253,-,z,-,m,y,i,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-
rusy1239,-,x,-,-,-,-,-,-,-,-,-,o,-,-,d,-,-,-,-,-,-,-
bela1254,-,z,y,m,y,a,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-
russ1263,-,z,-,m,y,i,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-
lowe1385,-,-,-,-,-,-,-,-,-,-,-,u,-,-,S,-,-,-,-,-,-,-
uppe1395,-,h,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,-,-,-,-
