language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,-,a,r,v,-,-,u,-,-,-,-,r,-,-,-,-,3,-,-,-,-
stan1288,-,-,-,a,r,b,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-
stan1289,-,-,-,a,-,b,-,-,-,-,-,-,-,r,-,-,-,-,3,-,-,-,-
ital1282,-,-,-,a,l,b,-,-,e,-,-,-,-,r,-,-,-,-,o,-,-,-,-
neap1235,-,k,y,a,n,-,-,-,-,-,-,-,-,t,-,-,-,-,3,-,-,-,-
friu1240,-,-,-,a,r,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-
roma1327,-,k,-,o,-,p,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-
stan1290,-,-,-,a,X,b,-,-,-,-,-,-,-,X,-,-,-,-,3,-,-,-,-
wall1255,-,-,-,o,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-
west2354,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,3,-,-,m,-
stan1295,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,u,m,-
luxe1241,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-
swis1247,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,u,m,-
icel1247,-,-,-,-,-,t,-,-,h,-,-,-,-,r,-,-,y,-,E,-,-,-,-
swed1254,-,-,-,-,-,t,-,-,-,-,-,-,-,r,-,-,-,-,E,-,-,-,-
swed1254,-,-,-,-,-,t,-,-,-,-,-,-,-,r,-,-,-,-,E,-,-,d,-
faro1244,-,-,-,-,-,t,-,-,h,-,-,-,-,r,-,-,-,-,E,-,-,a,-
dani1285,-,-,-,-,-,t,-,-,-,-,-,-,-,X,-,-,-,-,E,-,-,-,-
lith1251,m,y,-,E,-,d,-,-,-,-,-,-,-,y,-,-,i,-,-,-,-,-,s
latv1249,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,o,-,-,k,s
czec1258,-,s,-,-,-,t,-,-,-,-,-,-,-,r,-,-,-,-,o,-,-,m,-
czec1258,-,-,-,-,-,d,-,-,-,-,-,-,-,r,y,e,b,-,o,-,-,-,-
czec1258,-,s,-,-,-,t,-,-,-,-,-,-,-,r,-,-,-,-,o,-,-,m,-
slov1269,-,s,-,-,-,t,-,-,-,-,-,-,-,r,-,-,-,-,o,-,-,m,-
poli1260,-,-,-,-,-,d,-,-,-,-,-,-,-,r,y,E,v,-,o,-,-,-,-
poli1260,-,-,-,-,-,d,-,-,Z,-,-,-,-,Z,-,E,v,-,o,-,-,-,-
slov1268,-,-,-,-,-,d,-,-,-,-,-,-,-,r,-,E,v,-,o,-,-,-,-
ukra1253,-,-,-,-,-,d,-,-,E,-,-,-,-,r,-,E,b,-,o,-,-,-,-
rusy1239,-,-,-,-,-,d,-,-,E,-,-,-,-,r,-,E,v,-,o,-,-,-,-
bela1254,-,-,-,-,-,d,-,-,-,-,-,-,-,r,-,E,v,-,o,-,-,-,-
russ1263,-,-,-,-,-,d,z,y,e,-,-,-,-,r,y,i,v,-,a,-,-,-,-
lowe1385,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-
uppe1395,-,S,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-
kash1274,-,-,-,-,-,d,-,-,-,-,-,-,-,Z,-,E,v,w,E,-,-,-,-
bulg1262,-,-,-,-,-,d,-,-,3,-,-,-,-,r,-,-,v,-,o,-,-,-,-
mace1250,-,-,-,-,-,d,-,-,-,-,-,-,-,r,y,E,b,-,u,-,-,-,-
mace1250,-,-,-,-,-,d,-,-,3,-,-,-,-,r,-,-,v,-,u,-,-,-,-
mace1250,-,-,-,-,-,d,-,-,3,-,-,-,-,r,-,-,v,-,o,-,-,-,-
gawa1247,-,m,-,u,-,t,h,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kala1373,-,-,-,-,-,t,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-
khow1242,-,-,-,-,-,k,-,-,o,-,-,-,-,4,-,-,-,-,-,-,-,-,-
nort2665,-,k,-,a,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hind1269,-,-,-,-,-,p,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-
urdu1245,-,-,-,-,-,d,-,-,3,-,-,-,-,r,-,-,-,-,3,x,-,t,-
bhoj1244,-,-,-,-,-,p,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-
maga1260,-,-,-,-,-,p,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-
mait1250,-,-,-,-,-,g,-,-,o,-,t,S,-,h,-,-,-,-,-,-,-,-,-
mara1378,-,-,-,-,-,d,z,-,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,-,g,-,-,a,-,t,S,-,h,-,-,-,-,-,-,-,-,-
assa1263,-,-,-,-,-,g,-,-,o,-,-,S,-,-,-,-,-,-,-,-,-,-,-
kash1277,-,-,-,-,-,k,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,k,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
ashk1246,-,-,-,-,-,k,-,-,3,-,-,-,-,n,-,-,d,-,3,-,-,-,-
west2369,-,-,-,-,-,d,-,-,e,-,-,-,-,r,-,-,-,-,E,x,t,h,-
bakh1245,-,-,-,-,-,d,-,-,e,-,-,-,-,r,-,-,-,-,a,-,-,X,-
kumz1235,-,S,-,i,-,d,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,t,-
nort2641,-,-,-,-,-,d,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-
mode1248,-,-,-,-,-,8,-,-,e,n,d,-,-,r,-,-,-,-,o,-,-,-,-
cypr1249,-,-,-,-,-,8,-,-,E,n,d,-,-,r,-,-,-,-,o,-,-,n,-
pont1253,-,-,-,-,-,8,-,-,e,n,d,-,-,r,-,-,-,-,o,-,-,n,-
capp1239,-,k,-,-,-,s,-,-,i,-,-,-,-,l,-,-,-,-,o,-,-,-,-
capp1239,-,-,-,-,-,8,-,-,e,n,d,-,-,r,-,-,-,-,o,-,-,-,-
apul1236,-,-,-,-,-,-,-,-,a,-,r,b,u,r,-,-,-,-,o,-,-,-,-
homs1234,-,-,-,-,-,d,z,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,t,s,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,k,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,4,-
