language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
roma1327,-,-,-,b,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-
stan1290,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
wall1255,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
fran1269,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
oldh1241,-,-,-,g,-,-,-,-,-,u,-,-,-,o,t,-,-,-,-,-,-,-
midd1343,-,-,-,g,-,-,-,-,-,u,-,-,-,3,t,-,-,-,-,-,-,-
midd1321,-,-,-,x,-,-,-,-,-,u,-,-,-,3,t,-,-,-,-,-,-,-
olds1250,-,-,-,x,-,-,-,-,-,o,-,-,-,-,d,-,-,-,-,-,-,-
olde1238,-,-,-,g,-,-,-,-,-,o,-,-,-,-,d,-,-,-,-,-,-,-
dutc1256,-,-,-,x,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-
oldf1241,-,-,-,g,-,-,-,-,-,o,-,-,-,-,d,-,-,-,-,-,-,-
west2354,-,-,-,g,-,-,-,-,-,u,-,-,-,3,t,-,-,-,-,-,-,-
stan1295,-,-,-,g,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-
luxe1241,-,-,-,g,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-
swis1247,-,-,-,g,-,-,-,-,-,u,-,-,-,3,t,-,-,-,-,-,-,-
goth1244,-,-,-,g,-,-,-,-,-,o,-,-,-,-,8,-,-,-,-,s,-,-
swed1254,-,-,-,g,-,-,-,-,-,o,-,8,-,e,r,-,-,-,-,-,-,-
swed1254,-,-,-,b,-,-,-,-,r,o,-,-,-,-,-,-,-,-,-,-,-,-
oldn1244,-,-,-,g,-,-,-,-,-,o,-,8,-,-,r,-,-,-,-,-,-,-
icel1247,-,-,-,g,-,-,-,-,-,o,u,8,-,i,r,-,-,-,-,-,-,-
faro1244,-,-,-,g,-,-,-,-,-,o,u,w,-,u,r,-,-,-,-,-,-,-
norw1259,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
norw1262,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
dani1285,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
elfd1234,-,-,-,b,-,-,-,-,r,o,-,-,-,-,-,-,-,-,-,-,-,-
lowe1385,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
uppe1395,-,-,-,d,-,-,-,-,-,o,-,b,-,-,X,-,-,-,3,-,-,-
kash1274,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
slov1268,-,-,-,d,-,-,-,-,-,o,-,b,-,3,r,-,-,-,-,-,-,-
lowe1384,-,-,-,d,-,-,-,-,-,o,-,b,-,e,r,-,-,-,-,-,-,-
croa1245,-,-,-,d,-,-,-,-,-,o,-,b,-,o,r,-,-,-,-,-,-,-
chur1257,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,u,-,-,-
czec1258,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
czec1258,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,i,-,-,-
slov1269,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,i,-,-,-
poli1260,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
poli1260,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
ukra1253,-,-,-,x,-,-,-,-,-,o,-,-,-,-,r,-,-,-,o,S,i,y
rusy1239,-,-,-,d,u,-,-,-,-,o,-,b,-,-,r,-,-,-,o,-,-,y
bela1254,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,-,-,-,3,-,-,-
russ1263,-,-,-,x,-,-,-,-,-,a,-,-,-,-,r,-,-,-,o,S,3,y
bulg1262,-,-,-,d,-,-,-,-,-,u,-,b,-,o,r,-,-,-,-,-,-,-
mace1250,-,-,-,x,-,-,-,-,-,u,-,b,-,a,p,-,-,-,-,-,-,-
mace1250,-,-,-,x,-,-,-,-,-,u,-,b,-,a,f,-,-,-,-,-,-,-
mace1250,-,-,-,d,-,-,-,-,-,o,-,b,-,o,r,-,-,-,-,-,-,-
oldr1238,-,-,-,d,-,-,-,-,-,o,-,b,-,-,r,y,E,y,i,-,-,-
pola1255,-,-,-,d,-,-,-,-,-,i,-,b,-,-,r,-,-,-,3,-,-,-
latv1249,-,-,-,l,-,-,-,-,-,o,-,p,-,-,s,-,-,-,-,-,-,-
east2282,-,-,-,l,-,-,-,-,-,o,-,p,-,-,s,-,-,-,-,-,-,-
lith1251,g,y,E,r,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-
oldw1241,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
nort2668,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
midd1359,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-
treg1244,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-
vann1244,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-
iris1253,-,-,-,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-
oldi1245,-,-,-,m,-,-,-,-,-,E,-,-,-,-,8,-,-,-,y,-,-,-
manx1243,-,-,-,m,-,-,-,-,-,a,-,-,-,-,i,-,-,-,-,-,-,-
west2369,-,-,-,X,-,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,-
bakh1245,-,-,-,X,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
cent2264,-,-,-,X,-,-,-,-,-,3,-,b,-,-,-,-,-,-,-,-,-,-
pahl1241,-,-,-,n,-,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-
part1239,-,-,-,n,-,-,-,-,-,e,-,w,-,-,-,-,-,-,-,-,-,-
kumz1235,-,-,-,d,-,-,-,-,-,Z,-,w,-,a,n,-,-,-,-,-,-,-
khot1251,-,-,-,S,-,-,-,-,-,-,-,y,-,3,r,-,-,-,3,-,-,-
yusu1238,-,-,-,x,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
sogd1245,-,-,-,S,-,-,-,-,-,i,-,-,-,-,r,-,-,-,i,-,-,-
iron1242,-,-,-,X,-,-,-,-,-,o,-,-,-,-,r,-,-,-,Z,-,-,-
digo1242,-,-,-,X,-,-,-,-,w,o,-,-,-,-,r,-,-,-,z,-,-,-
ashr1238,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kala1373,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,4
gawa1247,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,i
khow1242,-,-,-,d,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,o,-,-,m
nort2665,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,i,n
hind1269,-,-,-,-,-,-,-,-,-,3,t,S,t,S,h,-,-,-,o,-,-,-
urdu1245,-,-,-,-,-,-,-,-,-,3,t,S,t,S,h,-,-,-,o,-,-,-
bhoj1244,-,-,-,b,-,-,-,-,-,3,-,-,-,-,r,-,i,y,o,-,-,-
maga1260,n,-,i,m,-,-,-,-,-,3,n,-,-,-,-,-,-,-,-,-,-,-
mait1250,n,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-
east1436,r,-,a,m,-,-,-,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-
mara1378,t,-,-,s,-,-,-,-,-,a,N,-,-,g,l,-,-,-,a,-,-,-
beng1280,-,-,-,b,-,-,-,-,-,a,-,-,-,-,l,-,-,-,o,-,-,-
assa1263,-,-,-,b,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-
vedi1234,-,-,-,v,-,-,-,-,-,a,-,-,-,-,s,-,-,-,u,-,-,-
pali1273,-,-,-,b,-,-,-,-,-,a,-,-,-,-,d,-,-,-,a,-,-,-
kash1277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,t
kamv1242,-,-,-,l,-,-,-,-,-,e,-,s,-,-,t,-,-,-,3,-,-,-
east2308,-,-,-,l,-,-,-,-,-,E,-,s,-,-,t,-,-,-,3,-,-,-
chim1297,-,-,-,d,-,-,-,-,-,-,-,Z,-,-,E,-,-,-,i,-,-,-
lowe1390,-,-,-,-,-,-,-,-,-,u,-,S,-,-,t,-,-,S,u,-,-,m
homs1234,p,-,-,h,-,-,-,-,-,o,-,-,-,-,r,-,-,-,i,-,-,-
nucl1235,-,-,-,l,-,-,-,-,-,o,-,-,-,-,v,-,-,-,-,-,-,-
clas1249,-,-,-,l,-,-,-,-,-,o,-,-,-,-,v,-,-,-,-,-,-,-
