language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
slov1269,-,z,-,-,-,-,-,h,5,-,i,-,-,-,-,t,-,-,i,-,-,-,-,-
poli1260,-,z,-,-,-,-,-,g,5,-,i,-,-,-,-,l,-,-,3,-,-,-,-,-
poli1260,-,z,-,-,-,-,-,g,5,-,i,-,-,-,-,w,-,-,3,-,-,-,-,-
slov1268,-,-,-,-,-,-,-,g,n,-,i,-,-,-,-,w,-,-,-,-,-,-,-,-
ukra1253,-,-,-,-,-,-,-,X,n,-,i,-,-,-,-,l,-,-,i,-,-,-,y,-
rusy1239,-,-,-,-,-,-,-,x,n,-,i,-,-,-,-,l,-,-,o,-,-,-,y,-
bela1254,-,-,-,-,-,-,-,x,n,y,i,-,-,-,-,l,-,-,3,-,-,-,-,-
russ1263,-,-,-,-,-,-,-,g,n,y,i,-,-,-,-,l,-,-,o,-,-,-,y,-
lowe1385,-,z,-,-,-,-,-,g,5,-,i,-,-,-,-,t,-,-,3,-,-,-,-,-
uppe1395,-,z,-,-,-,-,-,-,n,y,i,-,-,-,-,w,-,-,3,-,-,-,-,-
kash1274,-,z,-,-,-,-,-,g,5,-,i,-,-,-,-,t,-,-,3,-,-,-,-,-
bulg1262,-,-,-,-,-,-,-,g,n,y,i,-,-,-,-,l,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,g,n,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-
gawa1247,-,4,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,S,i,s,a,4,t,-
kala1373,-,L,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,q,-
khow1242,-,p,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,y,i,-,-,-,-,-
nort2665,-,g,a,n,d,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hind1269,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,r,o,g,3,-,-,-,l,o
urdu1245,-,g,-,-,-,3,-,-,-,-,-,-,-,-,-,l,o,s,3,-,-,-,r,o
bhoj1244,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,-,3,-,-,-,l,-
maga1260,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,-,3,-,-,-,l,-
mait1250,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,o,-,-,-,b,-
mara1378,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,d,-,k,a,-,-,-,-,-
beng1280,-,p,-,-,-,o,-,-,-,-,-,-,-,-,-,t,-,S,a,-,-,-,-,-
assa1263,-,p,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,s,o,-,-,-,-,-
kash1277,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,t,-,m,o,-,-,-,t,-
kamv1242,-,p,-,-,k,u,-,-,-,-,-,-,-,-,-,l,-,-,3,-,-,-,-,-
west2369,-,p,-,-,h,u,-,s,-,-,i,-,-,-,-,d,-,-,e,-,-,-,-,-
bakh1245,-,t,-,-,-,e,-,l,n,-,i,-,-,-,-,r,-,-,e,-,-,-,-,-
kumz1235,-,t,a,-,f,a,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mode1248,-,s,-,-,-,a,-,p,-,-,-,-,-,-,-,S,-,-,o,-,-,-,s,-
cypr1249,-,s,-,-,-,a,-,p,-,-,i,m,E,-,-,n,-,-,o,-,-,-,s,-
pont1253,-,s,-,-,-,a,-,p,-,-,e,m,e,-,-,n,-,-,o,-,-,-,s,-
capp1239,-,s,-,-,-,a,-,p,-,-,i,m,e,-,-,n,-,-,o,-,-,-,-,-
apul1236,-,s,-,-,-,a,-,p,-,-,i,m,e,-,-,n,-,-,o,-,-,-,-,-
homs1234,-,p,-,-,-,-,-,h,-,-,3,-,-,-,-,d,-,-,o,-,-,d,z,-
nucl1235,-,p,-,-,-,-,-,h,-,-,3,-,-,-,-,t,-,-,o,-,-,t,s,-
iris1253,-,l,-,-,-,u,-,f,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
