language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,-,-,-,-,u,-,r,-,e,-,L,-,a,-,-,-,-,-,-,-
stan1288,-,-,-,-,o,-,r,-,E,-,x,-,a,-,-,-,-,-,-,-
stan1289,-,-,-,-,u,-,r,-,E,-,L,-,3,-,-,-,-,-,-,-
ital1282,-,-,-,-,o,-,r,-,e,-,k,y,o,-,-,-,-,-,-,-
neap1235,-,-,-,-,-,-,r,-,e,-,k,y,3,-,-,-,-,-,-,-
friu1240,-,-,-,-,o,-,r,-,e,-,-,l,e,-,-,-,-,-,-,-
roma1327,-,-,-,-,u,-,r,-,e,k,S,-,e,-,-,-,-,-,-,-
stan1290,-,-,-,-,o,-,X,-,E,-,-,-,y,-,-,-,-,-,-,-
wall1255,-,-,-,-,o,-,X,-,E,-,-,-,i,-,-,-,-,-,-,-
dutc1256,-,-,-,-,o,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
west2354,i,-,-,-,3,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
stan1295,7,-,-,-,o,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
luxe1241,3,-,-,-,u,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,-,-,o,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
icel1247,-,-,-,-,e,i,r,-,-,-,-,-,a,-,-,-,-,-,-,-
swed1254,-,-,-,-,e,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-
swed1254,-,-,-,-,E,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-
faro1244,-,-,-,-,o,i,r,-,-,-,-,-,a,-,-,-,-,-,-,-
dani1285,-,-,-,-,e,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
lith1251,a,-,-,-,u,s,y,-,-,-,-,-,i,-,s,-,-,-,-,-
latv1249,o,-,-,-,u,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
czec1258,7,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
slov1269,-,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
poli1260,-,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
poli1260,-,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
slov1268,-,-,-,-,u,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-
