language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,-,-,-,-,-,-,-,-,a,-,n,-,u,-,-
stan1288,-,-,-,-,-,-,-,-,-,-,a,-,5,-,o,-,-
stan1289,-,-,-,-,-,-,-,-,-,-,a,-,5,-,-,-,-
ital1282,-,-,-,-,-,-,-,-,-,-,a,-,n,-,o,-,-
neap1235,-,-,-,-,-,-,-,-,-,-,a,-,n,-,3,-,-
friu1240,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-
roma1327,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-
stan1290,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
dutc1256,-,-,-,y,-,-,-,-,-,-,a,-,r,-,-,-,-
west2354,-,-,-,i,-,-,-,-,-,-,3,-,r,-,-,-,-
stan1295,-,-,-,y,-,-,a,-,-,-,a,-,-,-,-,-,-
luxe1241,-,-,-,Z,-,-,o,-,-,-,a,-,-,-,-,-,-
swis1247,-,-,-,y,-,-,-,-,-,-,a,-,r,-,-,-,-
icel1247,-,-,-,-,-,-,-,-,-,-,a,u,r,-,-,-,-
swed1254,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-
swed1254,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-
faro1244,-,-,-,-,-,-,-,-,-,-,o,a,r,-,-,-,-
dani1285,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
lith1251,-,m,-,y,-,-,-,-,-,-,E,-,t,a,i,-,-
latv1249,-,-,-,g,-,-,-,-,-,-,o,-,t,-,s,-,-
czec1258,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
czec1258,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
slov1269,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
poli1260,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
poli1260,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
slov1268,-,-,-,l,e,t,-,-,-,-,o,-,-,-,-,-,-
ukra1253,-,-,-,r,-,y,-,-,-,-,i,-,k,-,-,-,-
rusy1239,-,-,-,r,-,y,-,-,-,-,i,-,k,-,-,-,-
rusy1239,-,-,-,x,-,y,-,-,-,-,i,-,d,-,-,-,-
bela1254,-,-,-,x,-,-,-,-,-,-,o,-,t,-,-,-,-
russ1263,-,-,-,g,-,-,-,-,-,-,o,-,t,-,-,-,-
lowe1385,-,-,-,l,-,y,i,-,t,-,o,-,-,-,-,-,-
uppe1395,-,-,-,l,-,y,i,-,t,-,o,-,-,-,-,-,-
kash1274,-,-,-,r,-,-,-,-,-,-,o,-,k,-,-,-,-
bulg1262,-,g,u,d,-,y,i,-,n,-,3,-,-,-,-,-,-
mace1250,-,g,u,d,-,y,i,-,n,-,a,-,-,-,-,-,-
mace1250,-,g,u,d,-,y,i,-,n,-,a,-,-,-,-,-,-
mace1250,-,g,o,d,-,-,i,-,n,-,o,-,-,-,-,-,-
gawa1247,-,-,-,f,-,-,-,-,-,-,e,-,l,-,i,-,-
kala1373,-,-,-,k,-,-,-,-,-,-,o,-,l,-,-,-,-
khow1242,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
nort2665,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
hind1269,-,-,-,v,-,-,-,-,-,-,3,-,r,-,-,S,-
hind1269,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
urdu1245,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
bhoj1244,-,-,-,b,-,-,-,-,-,-,3,-,r,-,3,s,-
maga1260,-,-,-,b,-,-,-,-,-,-,3,-,r,-,3,s,-
mait1250,-,-,-,b,-,-,-,-,-,-,3,-,r,-,-,S,h
mara1378,-,-,-,v,-,-,-,-,-,-,3,-,r,-,-,S,3
beng1280,-,-,-,b,-,-,o,t,S,h,o,-,r,-,-,-,-
assa1263,-,-,-,b,-,-,o,-,s,-,o,-,r,-,-,-,-
kash1277,-,-,-,v,-,-,-,-,-,-,3,h,r,-,i,-,-
kamv1242,-,-,-,s,-,-,-,-,-,-,3,-,-,-,-,-,-
ashk1246,-,-,-,v,-,-,-,-,-,-,e,-,l,-,-,-,-
west2369,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
bakh1245,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
kumz1235,-,-,-,s,-,-,-,-,-,-,a,-,l,-,-,-,-
nort2641,-,-,-,s,-,-,-,-,-,-,o,-,l,-,-,-,-
mode1248,-,x,-,r,-,-,-,-,-,-,o,-,5,-,a,-,-
cypr1249,-,x,-,r,-,-,-,-,-,-,o,-,n,-,o,s,-
pont1253,-,x,-,r,-,-,-,-,-,-,o,-,n,-,o,s,-
capp1239,-,x,-,r,-,-,-,-,-,-,o,-,n,-,o,s,-
apul1236,-,x,-,r,-,-,-,-,-,-,o,-,n,-,o,-,-
homs1234,-,-,-,d,-,-,-,-,-,-,o,-,r,-,i,-,-
nucl1235,-,-,-,t,-,-,-,-,-,-,o,-,r,-,i,-,-
iris1253,b,y,-,l,-,y,i,-,-,-,3,-,n,-,-,y,-
