language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
port1283,-,b,-,a,-,t,-,-,e,-,-,-,-,-,r,-,-,-
stan1288,-,g,-,o,-,l,-,p,e,-,-,-,a,-,r,-,-,-
stan1289,-,k,-,u,-,l,-,p,3,-,Z,-,a,-,-,-,-,-
ital1282,-,k,-,o,-,l,-,p,i,-,r,-,e,-,-,-,-,-
neap1235,-,k,-,o,-,L,-,-,3,-,r,-,3,-,-,-,-,-
friu1240,-,k,-,o,-,l,-,p,-,-,-,-,i,-,-,-,-,-
roma1327,-,-,-,a,-,l,-,-,o,-,v,-,i,-,-,-,-,-
stan1290,-,f,X,a,-,-,-,p,-,-,-,-,e,-,-,-,-,-
wall1255,-,b,-,u,-,-,-,h,-,-,-,-,i,-,-,-,-,-
dutc1256,-,s,-,-,-,l,-,-,-,-,-,-,a,-,n,-,-,-
west2354,-,s,-,-,-,l,-,-,-,-,-,-,a,-,n,-,-,-
stan1295,-,S,-,-,-,l,-,-,-,-,-,-,a,g,N,-,-,-
luxe1241,-,h,-,-,-,-,-,-,-,-,-,-,a,3,n,-,-,-
swis1247,-,S,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-
icel1247,-,s,-,t,-,l,-,-,a,-,-,-,u,-,-,-,-,-
swed1254,-,s,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-
swed1254,-,s,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-
faro1244,-,s,-,-,-,l,-,-,-,-,-,-,o,a,-,-,-,-
dani1285,-,s,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-
lith1251,-,m,-,u,-,S,-,-,-,-,-,-,y,-,t,y,i,-
latv1249,-,-,-,-,-,s,-,-,-,-,-,-,i,-,t,-,-,-
czec1258,-,-,-,u,-,d,-,-,E,-,r,y,i,-,t,-,y,i
czec1258,-,7,-,u,-,d,-,-,E,-,r,-,i,-,t,-,-,-
slov1269,-,-,-,u,-,d,-,-,-,-,r,-,i,E,T,-,-,-
poli1260,-,-,-,u,-,d,-,-,E,-,r,-,i,-,t,-,S,-
poli1260,-,-,-,u,-,d,-,-,E,-,Z,-,3,-,t,-,S,-
slov1268,-,-,-,u,-,d,-,-,o,-,r,-,i,-,t,-,i,-
ukra1253,-,-,-,u,-,d,-,-,o,-,r,-,i,-,t,-,i,-
rusy1239,-,-,-,u,-,d,-,-,o,-,r,-,3,-,t,-,3,-
bela1254,-,-,-,u,-,d,-,-,o,-,r,-,3,-,t,s,y,-
russ1263,-,-,-,u,-,d,-,-,o,-,r,y,i,-,t,s,y,-
lowe1385,-,-,-,-,-,d,-,-,E,-,r,y,i,-,-,-,S,-
uppe1395,-,-,-,-,-,d,-,-,3,-,X,y,i,-,t,-,S,-
kash1274,-,w,-,3,-,d,-,-,E,-,Z,-,E,o,t,-,s,-
bulg1262,-,-,-,u,-,d,-,-,o,-,r,y,3,-,-,-,-,-
mace1250,-,-,-,u,-,d,-,-,-,-,r,y,i,-,b,-,a,m
mace1250,-,-,-,u,-,d,-,-,-,-,r,y,i,-,v,-,a,m
mace1250,-,-,-,u,-,d,-,-,-,-,r,-,i,-,-,-,-,-
gawa1247,-,-,-,-,-,L,-,-,-,-,-,-,i,-,k,-,-,-
kala1373,-,S,-,3,-,Z,-,-,-,-,-,-,u,-,g,-,-,-
khow1242,-,-,-,-,-,d,-,-,-,-,-,-,i,-,k,-,-,-
nort2665,-,h,-,a,n,t,-,-,o,-,-,-,u,-,-,-,-,-
hind1269,-,t,-,3,k,r,-,-,o,-,n,-,o,-,-,-,-,-
urdu1245,-,t,-,3,k,r,-,-,o,-,n,-,o,-,-,-,-,-
bhoj1244,-,m,-,o,-,r,-,-,-,-,n,-,o,-,-,-,-,-
maga1260,-,m,-,o,-,r,-,-,-,-,n,-,o,-,-,-,-,-
mait1250,-,m,-,o,-,r,-,-,3,-,n,-,o,-,-,-,-,-
mara1378,-,m,-,a,-,r,-,-,-,-,n,-,e,-,-,-,-,-
beng1280,-,m,-,a,-,r,-,-,-,-,-,-,a,-,-,-,-,-
assa1263,-,m,-,o,-,r,-,-,-,-,-,-,o,-,-,-,-,-
kash1277,-,-,-,-,-,l,o,y,o,-,n,-,-,-,-,-,-,-
kamv1242,-,v,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
west2369,-,z,-,E,-,d,-,-,-,-,-,-,E,-,n,-,-,-
bakh1245,-,z,-,e,y,r,-,-,-,-,-,-,a,-,k,-,-,-
kumz1235,b,z,-,e,-,n,-,-,-,-,-,-,a,-,-,-,-,-
mode1248,-,x,-,-,-,t,-,-,i,-,p,-,o,-,-,-,-,-
cypr1249,-,f,-,-,-,-,-,-,a,k,h,-,o,-,-,-,-,-
pont1253,-,k,-,-,-,r,-,-,u,-,x,-,o,-,-,-,-,-
capp1239,-,8,-,-,-,-,-,-,i,-,n,-,o,-,-,-,-,-
apul1236,a,8,-,-,-,t,-,-,i,-,p,a,o,-,-,-,-,-
homs1234,-,z,-,o,-,r,-,-,-,-,n,-,E,-,l,-,-,-
nucl1235,-,X,-,3,p,h,-,-,-,-,-,-,E,-,l,-,-,-
iris1253,-,b,w,u,3,l,-,-,-,-,-,-,y,-,-,-,-,-
