language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,k,-,-,a,v,-,a,-,r,-,-,-,-,-,-
stan1288,-,-,k,-,-,a,b,-,a,-,r,-,-,-,-,-,-
stan1289,-,-,k,-,-,3,b,-,a,-,-,-,-,-,-,-,-
ital1282,s,-,k,-,-,a,v,-,a,-,r,-,-,-,e,-,-
neap1235,S,-,k,-,-,a,v,-,a,-,-,-,-,-,-,-,-
friu1240,z,-,T,-,-,a,v,-,a,-,-,-,-,-,-,-,-
roma1327,-,-,s,-,-,3,p,-,a,-,-,-,-,-,-,-,-
stan1290,-,-,k,-,-,-,X,-,e,-,z,-,-,-,e,-,-
wall1255,-,-,t,S,-,a,b,-,o,-,t,-,-,-,e,-,-
dutc1256,-,-,x,r,-,a,v,-,3,-,-,-,-,-,-,-,-
west2354,-,-,g,r,-,a,v,-,3,-,-,-,-,-,-,-,-
stan1295,-,-,g,X,-,a,b,-,m,-,-,-,-,-,-,-,-
luxe1241,-,-,g,r,u,3,v,-,3,-,n,-,-,-,-,-,-
swis1247,-,-,g,r,-,a,b,-,3,-,-,-,-,-,-,-,-
icel1247,-,-,g,r,-,a,v,-,a,-,-,-,-,-,-,-,-
swed1254,-,-,g,r,-,a,v,-,a,-,-,-,-,-,-,-,-
swed1254,-,-,g,r,-,E,v,-,a,-,-,-,-,-,-,-,-
faro1244,-,-,g,r,E,a,v,-,a,-,-,-,-,-,-,-,-
dani1285,-,-,g,X,-,o,v,-,3,-,-,-,-,-,-,-,-
lith1251,-,-,k,-,-,a,s,-,-,y,t,-,y,-,i,-,-
latv1249,r,o,k,-,-,-,-,-,-,-,t,-,-,-,-,-,-
czec1258,-,-,k,-,-,o,p,-,o,-,T,-,-,-,i,-,-
czec1258,-,-,k,-,-,o,p,-,o,-,t,-,-,-,-,-,-
slov1269,-,-,k,-,-,o,p,-,o,-,T,-,-,-,-,-,-
poli1260,-,-,k,-,-,o,p,-,a,-,t,-,-,-,S,-,-
poli1260,-,-,k,-,-,o,p,-,o,-,t,-,-,-,S,-,-
slov1268,-,-,k,-,-,o,p,-,o,-,t,-,-,-,i,-,-
ukra1253,-,-,k,-,-,o,p,-,o,-,t,-,-,-,i,-,-
rusy1239,-,-,k,-,-,o,p,-,o,-,t,-,-,-,3,-,-
bela1254,-,-,k,-,-,o,p,-,o,-,t,-,s,-,y,-,-
russ1263,-,-,k,-,-,a,p,-,o,-,t,-,s,-,y,-,-
lowe1385,-,-,r,-,-,-,-,-,3,-,-,-,-,-,S,-,-
uppe1395,-,-,X,-,-,-,-,-,3,-,t,-,-,-,S,-,-
kash1274,-,-,k,w,-,E,p,-,o,-,t,-,-,-,s,-,-
bulg1262,-,-,k,-,-,u,p,-,o,-,y,-,-,-,3,-,-
mace1250,-,-,k,-,-,u,p,-,a,n,y,-,-,-,e,-,-
mace1250,-,-,k,-,-,u,p,-,o,-,y,-,-,-,a,m,-
mace1250,-,-,k,-,-,o,p,-,o,-,-,-,-,-,-,-,-
gawa1247,-,-,k,-,-,-,h,-,u,-,S,-,-,-,i,k,-
kala1373,-,-,k,-,-,-,h,-,3,-,4,-,-,-,u,g,-
khow1242,-,-,-,-,-,-,p,-,o,-,S,-,-,-,i,k,-
nort2665,-,-,k,-,-,-,h,-,o,-,r,-,t,o,u,-,-
hind1269,-,-,k,-,-,-,h,-,o,-,d,-,n,-,o,-,-
urdu1245,-,-,k,-,-,-,h,-,o,-,d,-,n,-,o,-,-
bhoj1244,-,-,k,-,-,-,h,-,o,-,d,-,n,-,o,-,-
maga1260,-,-,k,-,-,-,h,-,3,-,-,-,n,-,o,-,-
mait1250,-,-,k,-,-,-,h,-,u,3,n,3,n,-,o,-,-
mara1378,-,-,k,-,-,-,h,-,o,-,d,-,n,-,e,-,-
beng1280,-,-,k,-,-,-,h,-,o,-,r,-,-,-,a,-,-
assa1263,-,-,k,-,-,-,h,-,o,n,d,-,-,-,o,-,-
kash1277,-,-,k,-,-,-,h,-,o,-,n,-,-,-,o,n,-
kamv1242,-,-,k,-,-,-,-,-,-,-,t,-,S,-,i,-,-
west2369,-,-,k,-,-,-,h,-,E,n,d,-,-,-,E,n,-
bakh1245,-,-,T,-,-,-,-,-,a,n,d,-,-,-,a,k,-
kumz1235,t,-,k,-,-,-,-,-,e,-,n,-,-,-,a,-,-
mode1248,s,-,k,-,-,a,v,-,o,-,-,-,-,-,-,-,-
cypr1249,s,-,k,-,-,a,f,k,o,-,-,-,-,-,-,-,-
pont1253,s,-,k,-,-,a,f,t,o,-,-,-,-,-,-,-,-
capp1239,s,-,k,-,-,a,f,t,o,-,-,-,-,-,-,-,-
apul1236,s,-,k,-,-,a,f,t,o,-,-,-,-,-,-,-,-
homs1234,-,-,p,-,-,-,h,-,o,-,r,-,-,-,E,l,-
nucl1235,-,-,p,-,-,-,h,-,o,-,r,-,-,-,E,l,-
iris1253,-,-,t,-,-,-,h,-,u,-,x,-,-,-,3,l,y
