language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
port1283,-,-,-,-,-,-,-,-,m,-,-,-,u,-,L,a,-,8,-,u,-,-,-,-
stan1288,-,-,-,-,-,-,-,-,m,-,-,-,o,-,X,a,-,8,-,o,-,-,-,-
stan1289,-,-,-,-,-,-,-,-,m,-,-,-,u,-,L,a,-,t,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,-,-,b,-,-,-,a,5,5,a,-,t,-,o,-,-,-,-
neap1235,-,-,-,-,-,-,-,-,m,-,-,-,-,f,-,u,-,s,-,3,-,-,-,-
friu1240,-,-,-,-,-,-,-,-,b,-,-,-,a,-,5,a,-,t,-,-,-,-,-,-
roma1327,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-
stan1290,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,y,-,e,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,y,-,i,-,-,-,-
dutc1256,-,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-
west2354,-,-,-,-,-,-,-,-,v,i,-,-,3,-,-,-,-,t,-,-,-,-,-,-
stan1295,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-
luxe1241,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-
swis1247,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-
icel1247,-,-,-,-,-,-,-,-,v,-,-,-,o,-,-,-,-,t,h,i,-,r,-,-
swed1254,-,-,-,-,-,-,-,-,v,-,-,-,o,-,-,-,-,t,-,e,-,r,-,-
swed1254,-,-,-,-,-,-,-,-,b,l,-,-,e,-,-,-,-,t,-,-,-,-,-,-
swed1254,-,-,-,-,-,-,-,-,v,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-
faro1244,-,-,-,-,-,-,-,-,v,-,-,-,o,-,-,a,h,t,-,u,-,r,-,-
dani1285,-,-,-,-,-,-,-,-,v,-,-,-,o,-,-,-,-,8,-,-,-,-,-,-
lith1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,l,-,o,p,y,E,s
latv1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,l,-,o,p,y,-,S
czec1258,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,3,-,-,-,-
