language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,-,-,-,-,-,u,m,-,b,-,-,-,-,i,x,-,-,u,-
stan1288,-,-,-,-,-,o,m,-,b,-,-,l,-,i,x,-,-,o,-
stan1289,-,-,-,-,-,-,m,-,3,-,-,l,-,i,k,-,-,-,-
ital1282,-,-,-,-,-,o,m,-,b,e,-,l,-,i,k,-,-,o,-
neap1235,-,-,-,-,-,-,-,-,v,3,l,l,-,i,k,3,l,3,-
friu1240,-,-,-,-,-,u,N,w,b,-,-,r,-,i,t,-,S,o,N
roma1327,-,-,-,-,-,-,-,-,b,u,-,r,-,i,k,-,-,-,-
stan1290,-,-,-,-,n,o,-,-,b,-,-,X,-,i,l,-,-,-,-
wall1255,-,-,-,-,b,o,-,-,t,-,-,X,-,u,l,-,-,-,-
west2354,-,-,-,-,n,o,-,-,l,-,-,-,-,3,-,-,-,-,-
stan1295,b,a,u,X,n,a,-,-,b,-,-,-,-,-,l,-,-,-,-
luxe1241,-,-,-,-,n,u,3,-,b,-,-,-,-,3,l,-,-,-,-
swis1247,-,-,-,-,n,o,-,-,b,-,-,-,-,u,-,-,-,-,-
swed1254,-,-,-,-,n,a,-,-,f,-,-,l,-,e,-,-,-,-,-
dani1285,-,-,-,-,n,o,-,-,w,-,-,l,-,3,-,-,-,-,-
lith1251,-,-,-,-,b,o,m,-,b,-,-,-,-,a,-,-,-,-,-
latv1249,-,-,-,-,n,o,-,-,b,-,-,-,-,o,-,-,-,-,-
czec1258,-,-,-,-,p,u,-,-,p,-,-,-,-,E,k,-,-,-,-
czec1258,-,-,-,-,p,u,-,-,p,-,-,-,-,i,k,-,-,-,-
slov1269,-,-,-,-,p,u,-,-,p,-,-,-,-,o,k,-,-,-,-
poli1260,-,-,-,-,p,a,-,-,p,-,-,-,-,E,k,-,-,-,-
poli1260,-,-,-,-,p,E,m,-,p,-,-,-,-,E,k,-,-,-,-
slov1268,-,-,-,-,p,o,-,-,p,-,-,-,-,3,k,-,-,-,-
ukra1253,-,-,-,-,p,u,-,-,p,-,-,-,-,-,-,-,-,-,-
rusy1239,-,-,-,-,p,u,-,-,p,-,-,-,-,-,-,-,-,-,-
bela1254,-,-,-,-,p,u,-,-,p,-,-,-,-,-,-,-,-,-,-
russ1263,-,-,-,-,p,u,-,-,p,-,-,-,-,o,k,-,-,-,-
lowe1385,-,-,-,-,p,u,-,-,p,-,-,-,-,-,k,-,-,-,-
uppe1395,-,-,-,-,p,u,-,-,p,-,-,-,-,-,k,-,-,-,-
kash1274,-,-,-,-,p,o,-,-,p,-,-,-,-,-,k,-,-,-,-
bulg1262,-,-,-,-,p,o,-,-,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,p,u,m,-,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,p,u,m,-,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,p,o,-,-,p,-,-,-,-,o,k,-,-,-,-
gawa1247,-,-,-,-,S,u,n,-,d,-,-,-,-,-,-,-,-,-,-
kala1373,-,-,-,-,t,i,5,-,-,-,-,-,-,-,-,-,-,-,-
khow1242,-,-,-,-,4,o,-,-,f,-,-,-,-,-,-,-,-,-,-
nort2665,-,-,-,-,n,o,-,-,f,-,-,-,-,3,-,-,-,-,-
hind1269,-,-,-,-,n,o,-,-,b,-,-,-,-,i,-,-,-,-,-
urdu1245,-,-,-,-,n,o,-,-,f,-,-,-,-,-,-,-,-,-,-
bhoj1244,-,-,-,-,d,o,-,-,r,-,-,-,-,i,-,-,-,-,-
maga1260,-,-,-,-,d,o,-,-,r,-,-,-,-,i,-,-,-,-,-
mait1250,-,-,-,-,n,o,-,-,b,-,-,-,-,i,-,-,-,-,-
mara1378,-,-,-,-,b,e,m,-,b,-,-,-,-,i,-,-,-,-,-
beng1280,-,-,-,-,n,a,-,-,b,-,-,-,-,i,-,-,-,-,-
assa1263,-,-,-,-,n,o,-,-,r,-,-,-,-,i,-,-,-,-,-
kash1277,-,-,-,-,n,o,-,-,n,-,-,-,-,-,-,-,-,-,-
kamv1242,S,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ashk1246,S,-,3,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bakh1245,-,-,-,-,n,o,-,-,f,-,-,-,-,-,-,-,-,-,-
kumz1235,-,-,-,-,n,a,-,-,w,-,-,-,-,a,X,-,-,-,-
mode1248,-,-,-,-,-,a,-,-,f,a,-,l,-,o,s,-,-,-,-
cypr1249,-,-,-,-,-,a,r,-,f,a,-,l,-,i,n,-,-,-,-
pont1253,-,-,-,-,-,o,-,-,f,a,-,l,-,o,s,-,-,-,-
capp1239,-,-,-,-,n,e,-,-,f,a,-,l,-,o,s,-,-,-,-
apul1236,-,-,-,-,-,a,-,-,f,a,-,l,-,o,-,-,-,-,-
homs1234,-,-,-,-,b,o,-,-,r,-,-,-,-,-,d,-,-,-,-
nucl1235,-,-,-,-,p,o,-,-,r,-,-,-,-,-,t,-,-,-,-
iris1253,-,-,-,-,-,i,m,-,y,-,-,l,y,3,k,-,h,o,n
