language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,-,-,p,-,-,-,-,E,-,-,-,r,-,-,t,-,u,-,-
stan1288,-,-,8,-,-,-,-,E,-,-,-,r,-,-,k,-,a,-,-
stan1289,-,-,-,-,-,-,-,3,-,p,-,r,-,-,-,-,o,p,-
ital1282,-,-,v,-,-,-,-,i,-,-,-,t,S,i,n,-,o,-,-
neap1235,-,-,v,-,-,-,-,i,-,-,-,-,S,i,n,-,3,-,-
friu1240,-,-,d,-,-,-,-,-,-,-,-,-,-,o,N,T,E,-,-
roma1327,-,-,-,-,-,-,-,a,-,p,-,r,-,o,-,-,a,p,e
stan1290,-,-,p,-,-,-,-,-,-,-,-,X,-,-,-,-,E,-,-
wall1255,-,-,p,-,-,-,-,-,-,-,-,r,-,-,-,-,E,-,-
west2354,-,-,t,-,i,x,t,3,-,-,-,b,E,-,-,-,i,-,-
stan1295,-,-,n,-,a,-,-,3,-,-,-,-,-,-,-,-,-,-,-
luxe1241,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,n,-,-,-,-,a,-,-,-,x,-,-,-,-,-,-,-
swed1254,-,-,n,-,-,-,-,E,-,-,-,r,-,-,-,-,-,-,-
swed1254,-,-,n,-,-,-,-,E,-,-,-,r,-,-,-,-,a,-,-
faro1244,-,-,n,-,-,-,-,E,a,-,-,r,-,-,-,-,-,-,-
dani1285,i,-,n,-,-,-,-,E,a,h,e,8,-,-,-,-,3,n,-
lith1251,a,-,r,t,-,-,y,i,-,-,-,-,-,-,-,-,-,-,-
latv1249,-,-,-,t,u,-,v,u,-,-,-,-,-,-,-,-,-,-,-
czec1258,b,-,l,-,-,-,-,i,-,-,-,z,-,-,-,-,-,-,-
czec1258,b,-,l,-,-,-,-,i,-,-,-,s,-,-,k,-,o,-,-
slov1269,b,-,l,-,-,-,-,i,-,-,-,s,-,-,k,-,o,-,-
poli1260,b,-,l,-,-,-,y,i,-,-,-,z,-,-,k,-,o,-,-
poli1260,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,o,-,-
slov1268,b,-,l,-,-,-,-,i,-,-,-,z,-,-,-,-,u,-,-
ukra1253,b,-,l,-,-,-,-,i,-,-,-,z,-,y,k,-,o,-,-
rusy1239,b,-,l,-,-,-,-,i,-,-,-,s,-,-,k,-,o,y,-
bela1254,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,a,-,-
russ1263,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,a,-,-
lowe1385,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,o,-,-
uppe1395,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,o,-,-
kash1274,b,-,l,-,-,-,-,o,-,-,-,s,-,-,k,w,E,-,-
bulg1262,b,-,l,-,-,-,y,i,-,-,-,s,-,-,k,-,u,-,-
mace1250,b,-,l,-,-,-,y,i,-,-,-,z,-,-,y,-,a,-,-
mace1250,b,-,l,-,-,-,y,i,-,-,-,z,-,-,y,-,a,-,-
mace1250,b,-,l,-,-,-,-,i,-,-,-,z,-,-,-,-,u,-,-
gawa1247,-,-,4,-,-,-,-,E,-,-,-,r,-,-,3,-,i,-,-
kala1373,-,-,4,-,e,-,-,E,-,-,-,r,-,-,-,-,-,-,-
khow1242,-,-,S,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-
nort2665,-,-,n,-,-,-,-,3,-,-,-,z,-,-,-,-,i,k,-
hind1269,-,-,p,-,-,-,-,o,-,-,-,s,-,-,-,-,-,-,-
urdu1245,-,-,n,-,-,-,-,3,-,z,-,d,-,-,-,-,i,k,-
urdu1245,-,-,q,-,-,-,-,3,-,-,-,r,-,-,-,-,i,b,-
bhoj1244,-,-,p,-,-,-,-,o,-,-,-,s,-,-,-,-,-,-,-
maga1260,-,-,b,-,-,-,-,i,-,-,-,r,-,-,-,-,i,-,-
mait1250,-,-,n,-,-,-,-,3,d,Z,3,d,-,-,-,-,i,k,-
mara1378,-,-,d,-,-,-,-,-,-,z,3,v,-,-,-,-,3,L,-
beng1280,-,-,k,-,-,-,-,a,t,S,-,h,-,-,-,-,e,-,-
assa1263,-,-,-,-,-,-,-,u,-,s,-,-,-,-,-,-,o,r,-
kash1277,-,-,n,-,-,-,-,o,-,k,-,h,-,-,-,-,3,-,-
kamv1242,-,-,t,-,-,-,-,u,-,-,-,r,-,-,-,-,e,-,-
ashk1246,p,3,t,-,3,-,v,3,-,-,-,r,-,-,-,-,3,k,-
west2369,-,-,n,-,-,-,-,E,-,-,-,z,-,-,d,-,i,k,-
bakh1245,-,-,n,-,-,-,-,e,-,-,-,z,-,-,-,-,i,k,-
kumz1235,-,-,n,-,-,-,-,e,-,-,-,z,-,-,-,-,i,k,-
mode1248,k,o,n,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
cypr1249,k,o,n,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
pont1253,k,o,n,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
capp1239,k,o,n,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
apul1236,k,o,n,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
homs1234,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-
nucl1235,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-
iris1253,-,-,g,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-
