language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
port1283,k,-,-,u,-,-,-,-,-,-,-,-,a,t,-,-,r,-,u,-
stan1288,k,-,-,w,-,-,-,-,-,-,-,-,a,t,-,-,r,-,o,-
stan1289,k,-,-,w,-,-,-,-,-,-,-,-,a,t,-,-,r,-,3,-
ital1282,k,-,-,w,-,-,-,-,-,-,-,-,a,t,-,-,r,-,o,-
neap1235,k,-,-,w,-,-,-,-,-,-,-,-,a,t,-,-,-,-,3,-
friu1240,k,-,-,w,-,-,-,-,-,-,-,-,a,t,-,-,r,-,i,-
roma1327,-,-,-,p,-,-,-,-,-,-,-,-,a,t,-,-,r,-,u,-
stan1290,k,-,-,-,-,-,-,-,-,-,-,-,a,t,-,-,X,-,-,-
wall1255,k,-,-,u,-,-,-,-,-,-,-,-,a,t,-,-,-,-,-,-
dutc1256,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-
west2354,f,y,o,u,-,-,-,-,-,-,-,w,3,-,-,-,r,-,-,-
stan1295,f,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
luxe1241,f,-,3,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swis1247,f,-,-,i,-,-,-,-,-,-,-,-,3,-,-,-,r,-,-,-
icel1247,f,-,-,y,-,-,-,-,-,-,-,-,o,u,-,-,r,-,i,r
swed1254,f,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,r,-,i,r
swed1254,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,a,-
faro1244,f,-,-,-,-,-,-,-,-,-,-,-,u,i,-,-,r,-,a,-
dani1285,f,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
lith1251,k,-,-,y,-,-,-,-,-,-,-,-,E,t,-,u,r,y,i,-
latv1249,t,-,-,S,-,-,-,-,-,-,-,-,E,t,-,-,r,-,i,-
czec1258,t,-,-,S,-,-,-,-,-,-,-,-,-,t,-,3,r,y,e,-
czec1258,t,-,-,S,-,-,-,-,-,-,-,-,-,t,-,i,r,-,i,-
slov1269,-,-,-,S,-,-,-,-,-,-,-,-,-,t,-,i,r,-,i,-
poli1260,t,-,-,S,-,-,-,-,-,-,-,-,-,t,-,3,r,y,i,-
poli1260,t,-,-,S,-,-,-,-,-,-,-,-,-,t,-,E,r,-,3,-
slov1268,-,-,-,S,-,-,-,-,-,-,-,-,-,t,-,i,r,-,i,-
ukra1253,t,-,-,S,-,-,-,-,-,-,-,-,o,t,-,i,r,-,i,-
rusy1239,t,-,-,S,-,-,-,-,-,-,-,-,o,t,-,u,r,-,3,-
bela1254,t,-,-,S,-,-,-,-,-,-,-,-,o,t,-,3,r,-,3,-
russ1263,t,-,-,S,-,-,-,-,-,-,-,-,i,t,-,3,r,y,i,-
lowe1385,-,-,-,s,-,-,-,-,-,-,-,-,-,t,-,3,r,y,i,-
uppe1395,-,-,-,S,-,-,-,-,-,-,-,-,-,t,-,3,X,y,i,-
kash1274,-,-,-,S,-,-,-,-,-,-,-,-,-,t,-,o,r,-,E,-
bulg1262,t,-,-,S,-,-,-,-,-,-,-,-,E,t,y,i,r,y,i,-
mace1250,t,-,-,S,-,-,-,-,-,-,-,-,e,t,-,-,r,y,i,-
mace1250,t,-,-,S,-,-,-,-,-,-,-,-,e,t,y,i,r,-,-,-
mace1250,t,-,-,S,-,-,-,-,-,-,-,-,e,t,-,i,r,-,i,-
gawa1247,t,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-
kala1373,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
khow1242,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
nort2665,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
hind1269,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
urdu1245,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
bhoj1244,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,i,-
maga1260,-,-,-,T,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
mait1250,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
mara1378,t,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-
beng1280,t,-,-,S,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-
assa1263,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,r,-,i,-
kash1277,t,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
kamv1242,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,t,-,o,-
ashk1246,t,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,t,-,a,-
west2369,t,-,-,S,-,h,-,-,-,-,E,h,o,-,-,-,r,-,-,-
bakh1245,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-
kumz1235,t,-,-,S,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-
yagn1238,t,-,-,h,u,f,o,r,t,h,i,f,o,-,-,-,r,-,-,-
mode1248,t,-,e,s,-,-,-,-,-,-,-,-,e,-,-,-,r,-,a,-
cypr1249,t,-,E,s,-,-,-,-,-,-,-,-,E,-,-,-,r,-,i,s
pont1253,t,-,e,s,-,-,-,-,-,-,-,-,a,-,-,-,r,-,i,-
capp1239,t,-,e,s,-,-,-,-,-,-,-,-,e,-,-,-,r,-,a,-
apul1236,t,-,e,s,-,-,-,-,-,-,-,-,e,-,-,-,r,-,i,-
homs1234,t,-,-,S,-,h,-,-,-,-,-,-,o,-,-,-,r,-,s,-
nucl1235,t,-,-,S,-,h,-,-,-,-,-,-,o,-,-,-,r,-,s,-
iris1253,T,-,-,h,-,-,-,-,-,-,-,-,E,h,-,3,r,-,-,-
sinh1246,-,-,-,h,-,-,-,-,-,-,-,-,a,t,-,3,r,h,3,-
