language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,-,-,-,-,k,-,-,o,-,S,t,a,-,-,S
stan1288,-,e,s,-,-,-,p,-,-,a,-,l,d,a,-,-,-
stan1289,-,3,s,-,-,-,k,-,-,E,-,n,-,3,-,-,-
ital1282,-,-,s,-,-,-,k,y,-,E,-,n,-,a,-,-,-
neap1235,-,-,-,-,-,-,-,r,-,i,-,n,-,3,-,-,-
friu1240,-,-,s,-,-,-,k,-,-,E,-,n,-,E,-,-,-
roma1327,-,-,s,-,-,-,p,-,-,a,-,-,t,e,-,-,-
stan1290,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-
wall1255,-,-,-,-,-,-,X,-,-,-,-,-,-,e,-,-,-
dutc1256,-,-,-,-,-,-,r,-,-,i,-,X,-,-,-,-,-
west2354,-,-,-,-,-,-,r,-,-,E,-,x,-,-,-,-,-
stan1295,-,-,-,-,-,-,X,-,-,i,-,k,-,N,-,-,-
luxe1241,-,-,-,-,-,-,r,-,-,e,-,k,-,-,-,-,-
swis1247,-,-,-,-,-,-,r,-,-,i,-,g,-,3,-,-,-
icel1247,-,-,-,-,-,-,b,-,-,a,-,k,-,-,-,-,-
swed1254,-,-,-,-,-,-,b,-,-,a,-,k,-,e,-,-,r
swed1254,-,-,-,-,-,-,r,-,-,i,-,g,-,e,-,-,r
swed1254,-,-,-,-,-,-,r,-,-,i,-,g,-,-,-,-,-
faro1244,-,-,-,-,-,-,b,E,-,a,-,k,-,-,-,-,-
dani1285,-,-,-,-,-,-,X,-,-,E,-,g,-,-,-,-,-
lith1251,n,u,g,a,r,-,-,-,-,a,-,-,-,-,-,-,-
latv1249,m,u,g,u,r,-,-,-,-,o,-,-,-,-,-,-,-
czec1258,-,-,x,-,r,-,b,-,-,E,-,t,-,-,-,-,-
czec1258,-,-,-,-,z,-,-,-,-,o,-,d,-,o,-,-,-
slov1269,-,-,x,-,r,-,b,-,-,o,-,t,-,-,-,-,-
poli1260,-,-,g,-,r,y,b,y,-,E,-,t,-,-,-,-,-
poli1260,-,-,-,-,-,-,p,l,-,E,-,t,s,3,-,-,-
slov1268,-,-,x,3,r,-,b,-,-,E,-,t,-,-,-,-,-
slov1268,-,-,x,3,r,-,b,-,-,3,-,t,-,-,-,-,-
ukra1253,-,-,s,-,-,-,p,-,-,i,-,n,-,a,-,-,-
rusy1239,-,-,-,-,-,-,p,l,-,e,-,t,S,i,-,-,-
bela1254,-,-,s,-,-,-,p,y,-,i,-,n,-,o,-,-,-
russ1263,-,-,s,-,-,-,p,y,-,i,-,n,-,o,-,-,-
lowe1385,-,-,k,-,S,E,b,y,y,o,-,t,-,-,-,-,-
uppe1395,-,-,k,-,X,i,b,e,-,E,-,t,-,-,-,-,-
kash1274,-,-,-,-,-,-,p,l,-,E,-,t,s,E,-,-,-
bulg1262,-,-,g,-,r,o,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,g,-,r,3,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,g,-,r,3,p,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,g,3,r,-,p,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,p,-,-,i,S,t,-,i,-,-,-
kala1373,-,-,-,-,-,-,-,-,-,-,-,d,-,o,-,-,g
khow1242,-,-,-,-,-,-,k,-,-,-,-,r,-,E,-,-,m
nort2665,-,-,-,-,-,-,g,-,-,e,-,n,-,3,-,-,-
hind1269,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,-
urdu1245,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,-
bhoj1244,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,i
maga1260,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,-
mait1250,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,-
mara1378,-,-,-,-,-,-,p,-,-,a,-,t,-,h,-,-,-
beng1280,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,-
assa1263,-,-,-,-,-,-,p,-,-,i,-,t,-,h,-,-,i
kash1277,-,-,-,-,-,-,S,-,-,i,-,l,-,y,-,-,-
kamv1242,-,-,-,-,-,-,p,-,-,-,-,t,-,i,-,-,-
ashk1246,-,-,-,-,-,-,p,-,-,S,-,t,-,i,-,-,-
west2369,-,-,-,-,-,-,p,h,-,o,S,t,-,-,-,-,-
bakh1245,-,-,T,-,-,e,m,-,-,a,-,r,-,-,-,-,-
bakh1245,-,-,-,-,-,-,p,-,-,o,S,t,-,-,-,-,-
kumz1235,-,-,k,-,-,a,m,-,-,a,-,r,-,-,-,-,-
yagn1238,-,-,-,-,-,-,-,-,-,a,-,r,-,q,-,-,a
mode1248,-,-,-,-,-,-,p,l,-,a,-,t,-,i,-,-,-
cypr1249,-,-,-,-,-,-,-,r,-,a,-,S,-,i,-,-,-
pont1253,-,-,-,-,-,-,-,r,-,a,-,S,-,E,-,-,-
pont1253,-,-,-,-,-,-,p,l,-,a,-,t,-,i,-,-,-
capp1239,-,-,-,-,-,-,t,r,-,e,-,S,-,i,-,-,-
apul1236,-,-,-,-,-,-,p,l,-,a,-,-,-,i,-,-,-
homs1234,-,-,-,-,-,-,g,-,-,3,-,r,n,o,-,-,g
nucl1235,-,-,-,-,-,-,m,-,-,E,-,t,-,S,h,k,h
iris1253,-,-,d,-,-,-,r,-,-,i,-,m,-,y,-,-,-
