language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
port1283,-,-,-,b,-,-,-,o,-,-,-,k,-,a
stan1288,-,-,-,b,-,-,-,o,-,-,-,k,-,a
stan1289,-,-,-,b,-,-,-,o,-,-,-,k,-,3
ital1282,-,-,-,b,-,-,-,o,-,-,-,k,-,a
neap1235,-,-,-,v,-,-,-,o,-,-,-,k,-,3
friu1240,-,-,-,b,-,-,-,o,-,-,-,T,-,E
roma1327,-,-,-,g,-,-,-,u,-,-,-,r,-,3
stan1290,-,-,-,b,-,-,-,u,-,-,-,S,-,-
wall1255,-,-,-,b,-,-,-,o,-,-,-,k,-,-
dutc1256,-,-,-,m,-,-,-,o,n,-,-,t,-,-
west2354,-,-,-,m,-,-,-,u,l,-,-,3,-,-
stan1295,-,-,-,m,-,-,-,u,n,-,-,t,-,-
luxe1241,-,-,-,m,-,-,-,o,n,-,-,t,-,-
swis1247,-,-,-,m,-,-,-,u,-,-,-,-,-,-
icel1247,-,-,-,m,-,-,-,i,n,-,i,r,-,-
swed1254,-,-,-,m,-,-,-,u,n,d,e,r,-,-
swed1254,-,-,-,m,-,-,-,3,n,-,-,-,-,-
faro1244,-,-,-,m,-,-,-,u,n,-,u,r,-,-
dani1285,-,-,-,m,-,-,-,o,n,-,-,-,-,-
lith1251,-,-,-,b,-,-,-,u,r,-,-,n,-,a
latv1249,-,-,-,m,-,-,-,u,t,-,-,-,-,E
czec1258,-,-,-,-,-,-,-,u,s,-,-,t,-,o
czec1258,-,-,-,7,-,-,-,u,s,-,-,t,-,o
slov1269,-,-,-,-,-,-,-,u,s,-,-,t,-,o
poli1260,-,-,-,w,-,-,-,u,s,-,-,t,-,a
poli1260,-,-,-,-,-,-,-,u,s,-,-,t,-,o
slov1268,-,-,-,-,-,-,-,u,s,-,-,t,-,o
ukra1253,-,-,-,r,-,-,-,o,-,-,-,t,-,-
rusy1239,-,-,-,r,-,u,-,o,-,-,-,t,-,-
bela1254,-,-,-,r,-,-,-,o,-,-,-,t,-,-
russ1263,-,-,-,r,-,-,-,o,-,-,-,t,-,-
lowe1385,-,-,-,g,-,-,-,u,b,-,-,-,-,o
uppe1395,-,-,-,h,-,-,-,u,b,-,-,-,-,a
kash1274,-,-,-,g,-,-,-,o,b,-,-,-,-,o
bulg1262,-,-,-,-,-,-,-,u,s,-,-,t,-,o
mace1250,-,-,-,-,-,-,-,u,s,-,-,t,-,a
mace1250,-,-,-,-,-,-,-,u,s,-,-,t,-,a
mace1250,-,-,-,-,-,-,-,u,s,-,-,t,-,a
gawa1247,-,-,-,h,-,-,-,a,-,-,-,4,s,i
kala1373,-,-,-,7,-,-,-,o,i,-,-,7,-,-
khow1242,-,-,3,p,-,-,-,o,-,-,-,k,-,-
nort2665,-,-,-,g,-,u,l,o,-,-,-,n,-,-
hind1269,-,-,-,m,-,-,-,u,-,-,-,h,-,-
urdu1245,-,-,-,m,-,-,-,u,-,-,-,h,-,-
bhoj1244,-,-,-,m,-,-,-,u,-,-,-,h,-,-
maga1260,-,-,-,m,-,-,-,u,-,-,-,h,-,-
mait1250,-,-,-,m,-,-,-,u,-,-,-,h,-,-
mara1378,-,-,-,t,-,-,-,o,n,-,-,d,-,-
beng1280,-,-,-,m,-,-,-,u,k,-,-,h,-,-
assa1263,-,-,-,m,-,-,-,u,k,-,-,h,-,-
kash1277,-,-,-,-,-,-,-,3,-,-,-,s,-,-
kamv1242,-,-,-,-,-,-,-,a,-,-,-,Z,-,i
ashk1246,-,-,-,-,-,-,-,a,-,-,-,S,-,i
west2369,-,-,-,d,-,E,h,o,-,-,-,n,-,-
bakh1245,-,-,-,d,-,-,-,u,-,-,-,n,-,-
kumz1235,-,-,-,k,-,a,r,a,-,-,-,-,-,-
nort2641,-,-,-,d,-,-,-,E,-,-,-,v,-,-
mode1248,s,t,o,m,-,-,-,a,-,-,-,-,-,-
cypr1249,s,t,o,m,-,-,-,a,-,-,-,n,-,-
pont1253,s,t,o,m,-,-,-,a,-,-,-,s,-,-
capp1239,s,t,o,m,-,-,-,a,-,-,-,-,-,-
apul1236,s,t,o,m,-,-,-,a,-,-,-,-,-,-
homs1234,-,-,-,p,h,E,r,o,-,-,-,n,-,-
nucl1235,-,-,-,b,-,E,r,o,-,-,-,n,-,-
iris1253,-,-,-,b,-,-,y,e,-,-,-,l,-,-
