language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
port1283,-,-,-,-,n,-,a,-,r,i,S,-,-,-
stan1288,-,-,-,-,n,-,a,-,r,i,8,-,-,-
stan1289,-,-,-,-,n,-,a,-,-,-,s,-,-,-
ital1282,-,-,-,-,n,-,a,-,-,-,z,-,o,-
neap1235,-,-,-,-,n,-,a,-,-,-,s,-,3,-
friu1240,-,-,-,-,n,-,a,-,-,-,s,-,-,-
roma1327,-,-,-,-,n,-,a,-,-,-,s,-,-,-
stan1290,-,-,-,-,n,-,e,-,-,-,-,-,-,-
wall1255,-,-,-,-,n,-,e,-,-,-,-,-,-,-
dutc1256,-,-,-,-,n,-,e,-,-,-,s,-,-,-
west2354,-,-,-,-,n,o,3,-,-,-,s,-,-,-
stan1295,-,-,-,-,n,-,a,-,-,-,z,-,3,-
luxe1241,-,-,-,-,n,u,3,-,-,-,s,-,-,-
swis1247,-,-,-,-,n,-,a,-,-,-,s,-,3,-
icel1247,-,-,-,-,n,-,E,-,-,-,v,-,-,-
swed1254,-,-,-,-,n,-,E,-,-,-,s,-,a,-
swed1254,-,-,-,-,n,-,E,-,-,-,s,-,a,-
faro1244,-,-,-,-,n,-,e,-,-,-,s,-,-,-
dani1285,-,-,-,-,n,-,E,-,-,-,s,-,3,-
lith1251,-,-,-,-,n,-,o,-,-,-,s,y,i,s
latv1249,d,E,g,u,n,-,-,-,-,-,s,-,-,-
czec1258,-,-,-,-,n,-,o,-,-,-,s,-,-,-
czec1258,-,-,-,-,n,-,o,-,-,-,s,-,-,-
slov1269,-,-,-,-,n,-,o,-,-,-,s,-,-,-
poli1260,-,-,-,-,n,-,o,-,-,-,s,-,-,-
poli1260,-,-,-,-,n,-,o,-,-,-,s,-,-,-
slov1268,-,-,-,-,n,-,o,-,-,-,s,-,-,-
ukra1253,-,-,-,-,n,y,i,-,-,-,s,-,-,-
rusy1239,-,-,-,-,n,y,i,-,-,-,s,-,-,-
bela1254,-,-,-,-,n,-,o,-,-,-,s,-,-,-
russ1263,-,-,-,-,n,-,o,-,-,-,s,-,-,-
lowe1385,-,-,-,-,n,-,o,-,-,-,s,-,-,-
uppe1395,-,-,-,-,n,-,u,-,-,-,s,-,-,-
kash1274,-,-,-,-,n,-,o,-,-,-,s,-,-,-
bulg1262,-,-,-,-,n,-,o,-,-,-,s,-,-,-
mace1250,-,-,-,-,n,-,o,-,-,-,s,-,-,-
mace1250,-,-,-,-,n,-,o,-,-,-,s,-,-,-
mace1250,-,-,-,-,n,-,o,-,-,-,s,-,-,-
gawa1247,-,-,-,-,4,-,a,-,-,-,s,-,i,-
kala1373,-,-,-,-,4,-,3,-,-,-,z,-,o,r
khow1242,-,-,-,-,4,-,3,-,-,-,s,k,o,r
nort2665,-,-,-,-,n,-,a,-,-,-,s,-,3,-
hind1269,-,-,-,-,n,-,o,-,-,-,k,-,-,-
urdu1245,-,-,-,-,n,-,o,-,-,-,k,-,-,-
bhoj1244,-,-,-,-,n,-,o,-,-,-,k,-,-,-
maga1260,-,-,-,-,n,-,o,-,-,-,k,-,-,-
mait1250,-,-,-,-,n,-,o,-,-,-,k,-,-,-
mara1378,-,-,-,-,n,-,a,-,-,-,k,-,-,-
beng1280,-,-,-,-,n,-,a,-,-,-,k,-,-,-
assa1263,-,-,-,-,n,-,o,-,-,-,k,-,-,-
kash1277,-,-,-,-,n,-,o,-,-,-,s,-,-,-
kamv1242,-,-,-,-,n,-,a,-,-,-,z,-,u,r
west2369,b,i,-,-,n,-,i,-,-,-,-,-,-,-
west2369,d,E,-,-,m,-,o,-,-,-,G,-,-,-
bakh1245,-,-,-,-,n,-,e,-,-,-,f,-,-,t
kumz1235,-,-,-,-,n,-,u,X,r,i,t,-,-,-
yagn1238,-,-,-,-,n,-,a,-,-,i,s,-,-,-
mode1248,-,-,-,-,m,-,i,-,-,-,t,-,i,-
cypr1249,-,-,-,-,m,-,u,-,-,-,t,h,i,-
pont1253,-,-,-,-,m,-,i,-,-,-,t,-,i,n
capp1239,-,-,-,-,m,-,i,-,-,-,t,-,a,-
apul1236,-,-,-,-,m,-,i,-,-,-,t,h,i,-
homs1234,-,-,k,-,h,-,i,-,t,-,h,-,-,-
nucl1235,-,-,k,-,h,-,i,-,t,-,h,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,s,r,o,n
