language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,-,-,s,-,-,-,-,i,z,-,-,a,-,-,-,-,-,-,-
stan1288,-,-,8,-,e,n,-,i,8,-,-,a,-,-,-,-,-,-,-
stan1289,-,-,s,-,E,4,-,d,r,-,-,3,-,-,-,-,-,-,-
ital1282,-,t,S,-,e,n,-,e,r,-,-,e,-,-,-,-,-,-,-
neap1235,-,t,S,-,e,n,-,3,r,-,-,3,-,-,-,-,-,-,-
friu1240,-,t,S,-,i,n,-,i,z,-,-,E,-,-,-,-,-,-,-
roma1327,-,-,s,-,T,-,-,-,r,-,-,u,m,-,-,-,-,-,-
roma1327,-,t,S,-,e,n,-,u,S,-,-,3,-,-,-,-,-,-,-
stan1290,-,-,s,-,o,-,-,-,d,-,X,3,-,-,-,-,-,-,-
wall1255,-,-,s,-,e,-,-,-,d,-,-,-,-,-,-,-,-,-,-
dutc1256,-,o,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2354,y,i,s,-,-,-,-,-,k,-,-,3,-,-,-,-,-,-,-
stan1295,7,a,S,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
luxe1241,-,E,S,-,-,-,-,-,-,-,-,3,n,-,-,-,-,-,-
swis1247,-,a,S,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
icel1247,-,a,s,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-
swed1254,-,a,s,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-
swed1254,-,a,s,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-
faro1244,-,E,s,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-
dani1285,-,a,s,-,-,-,-,-,g,-,-,3,-,-,-,-,-,-,-
lith1251,-,-,p,-,-,y,-,-,-,-,-,E,l,y,E,n,a,i,-
latv1249,-,-,p,-,-,-,-,-,-,-,-,E,l,-,-,n,-,i,-
czec1258,-,-,p,-,o,p,-,-,-,-,-,E,l,-,-,-,-,-,-
czec1258,-,-,p,-,o,p,-,-,-,-,-,E,l,-,-,-,-,-,-
slov1269,-,-,p,-,o,p,-,-,-,-,-,o,l,-,-,-,-,-,-
poli1260,-,-,p,-,o,p,-,-,y,-,-,o,l,-,-,-,-,-,-
poli1260,-,-,p,-,o,p,-,-,y,-,y,u,w,-,-,-,-,-,-
slov1268,-,-,p,-,E,p,-,-,i,-,-,e,w,-,-,-,-,-,-
slov1268,-,-,p,-,E,p,-,-,-,-,-,e,w,-,-,-,-,-,-
ukra1253,-,-,p,-,o,p,-,-,y,-,-,i,l,-,-,-,-,-,-
rusy1239,-,-,p,-,o,p,-,-,y,-,-,i,l,-,-,-,-,-,-
bela1254,-,-,p,-,o,p,-,-,y,-,-,E,l,-,-,-,-,-,-
russ1263,-,-,p,y,e,p,-,-,y,-,-,i,l,-,-,-,-,-,-
lowe1385,-,-,p,-,o,p,-,-,e,-,-,E,w,-,-,-,-,-,-
uppe1395,-,-,p,-,o,p,-,-,e,-,-,E,w,-,-,-,-,-,-
kash1274,-,-,p,w,E,p,-,-,y,-,-,u,w,-,-,-,-,-,-
bulg1262,-,-,p,-,E,p,-,-,-,-,-,3,l,-,-,-,-,-,-
mace1250,-,-,p,y,e,p,-,-,y,-,-,i,l,-,-,-,-,-,-
mace1250,-,-,p,-,e,p,-,-,y,-,-,a,l,-,-,-,-,-,-
