language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,L,-,-,E,r
stan1288,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,x,-,-,E,r
stan1289,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,n,-,-,3,-
ital1282,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,n,-,-,a,-
neap1235,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,e,m,3,n,-,-,3,-
friu1240,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,E,m,i,n,-,-,E,-
roma1327,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,e,m,e,y,-,-,e,-
stan1290,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,a,m,-,-,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,E,m,-,-,-,-,-,-
dutc1256,-,-,-,v,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,u,-
west2354,-,-,-,f,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,u,-
stan1295,-,-,-,f,-,-,-,-,-,X,-,-,-,-,-,a,-,-,-,-,-,u,-
luxe1241,-,-,-,f,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-
swis1247,-,-,-,f,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,u,-
icel1247,-,-,-,k,-,-,-,-,-,h,-,-,-,-,-,o,-,-,n,-,-,a,-
swed1254,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,a,-
swed1254,-,-,-,k,-,-,-,-,-,v,-,-,-,-,-,i,-,-,n,-,-,a,-
faro1244,-,-,-,k,-,-,-,-,-,h,-,-,-,-,-,o,-,-,n,-,-,a,-
dani1285,-,-,-,k,-,-,-,-,-,v,-,-,-,-,-,e,-,-,n,-,-,3,-
lith1251,-,-,-,m,-,-,-,-,o,t,y,E,r,-,y,i,-,-,s,-,-,-,-
latv1249,-,-,-,-,-,-,-,-,-,s,i,e,-,-,v,i,-,e,t,-,-,E,-
czec1258,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,E,-,-,n,-,-,o,-
czec1258,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,E,-,-,n,-,-,o,-
slov1269,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,E,-,-,n,-,-,o,-
