language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,-,m,-,o,-,-,-,t,a,5,-,a,-,-,-
stan1288,-,-,-,m,-,o,n,-,-,t,a,5,-,a,-,-,-
stan1289,-,-,-,m,-,u,4,-,-,t,a,5,-,3,-,-,-
ital1282,-,-,-,m,-,o,n,-,-,t,a,5,-,a,-,-,-
neap1235,-,-,-,m,-,u,n,-,-,t,a,5,-,3,-,-,-
friu1240,-,-,-,m,-,o,n,-,-,t,-,-,-,-,-,-,-
roma1327,-,-,-,m,-,u,n,-,-,t,-,-,-,e,-,-,-
stan1290,-,-,-,m,-,o,-,-,-,t,a,5,-,-,-,-,-
wall1255,-,-,-,m,-,o,-,-,-,t,a,5,-,-,-,-,-
dutc1256,-,-,-,b,-,E,-,-,-,r,-,X,-,-,-,-,-
west2354,-,-,-,b,-,E,-,-,-,r,-,x,-,-,-,-,-
stan1295,-,-,-,b,-,E,-,-,-,a,-,g,-,-,-,-,-
luxe1241,-,-,-,b,-,i,-,-,-,3,-,S,-,-,-,-,-
swis1247,-,-,-,b,-,E,-,-,-,r,-,g,-,-,-,-,-
icel1247,-,-,-,f,y,a,-,-,-,d,-,l,-,-,-,-,-
swed1254,-,-,-,b,y,E,-,-,-,r,-,x,-,-,-,-,-
swed1254,-,-,-,b,-,E,-,-,-,r,-,y,-,-,-,-,-
faro1244,-,-,-,f,y,a,-,-,-,d,-,l,-,-,-,-,-
dani1285,-,-,-,b,y,E,a,-,-,w,-,-,-,-,-,-,-
lith1251,-,-,-,k,-,o,-,-,-,l,-,n,-,a,-,-,s
latv1249,-,-,-,k,-,o,-,-,-,l,-,n,-,-,-,-,s
czec1258,-,-,-,h,-,o,-,-,-,r,-,-,-,o,-,-,-
czec1258,-,-,-,h,-,o,-,-,-,r,-,-,-,a,-,-,-
slov1269,-,-,-,h,-,o,-,-,-,r,-,-,-,o,-,-,-
poli1260,-,-,-,g,-,o,-,-,-,r,-,-,-,a,-,-,-
poli1260,-,-,-,g,-,u,-,-,-,r,-,-,-,o,-,-,-
slov1268,-,-,-,g,-,o,-,-,-,r,-,-,-,o,-,-,-
ukra1253,-,-,-,X,-,o,-,-,-,r,-,-,-,o,-,-,-
rusy1239,-,-,-,x,-,o,-,-,-,r,-,-,-,o,-,-,-
bela1254,-,-,-,x,-,o,-,-,-,r,-,-,-,o,-,-,-
russ1263,-,-,-,g,-,a,-,-,-,r,-,-,-,o,-,-,-
lowe1385,-,-,-,g,-,E,-,-,-,r,-,-,-,o,-,-,-
uppe1395,-,-,-,h,-,o,-,-,-,X,-,-,-,a,-,-,-
kash1274,-,-,-,g,-,u,-,-,-,r,-,-,-,o,-,-,-
bulg1262,-,-,-,p,l,3,n,y,i,n,-,-,-,o,-,-,-
mace1250,-,-,-,p,l,o,n,-,i,n,-,-,-,o,-,-,-
gawa1247,g,3,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-
kala1373,k,-,-,h,-,o,-,-,-,4,-,-,-,-,-,-,-
khow1242,-,-,-,z,-,o,-,-,-,m,-,-,-,-,-,-,-
nort2665,-,-,-,d,-,o,-,-,-,r,-,-,-,-,-,-,-
hind1269,p,3,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
urdu1245,p,3,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
bhoj1244,p,3,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
maga1260,p,3,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
mait1250,p,3,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
mara1378,p,3,r,v,-,3,-,-,-,t,-,-,-,-,-,-,-
beng1280,p,o,r,b,-,o,-,-,-,t,-,-,-,-,-,-,-
assa1263,p,o,r,b,-,o,-,-,-,t,-,-,-,-,-,-,-
kash1277,p,o,-,h,-,o,-,-,-,r,-,-,-,-,-,-,-
kamv1242,-,-,-,d,-,o,-,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,d,-,a,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,k,h,u,-,-,-,h,-,-,-,-,-,-,-
bakh1245,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-,-,-
kumz1235,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-,-,-
mode1248,-,-,-,v,-,u,-,-,-,n,-,-,-,o,-,-,-
cypr1249,-,-,-,v,-,u,-,-,-,n,-,-,-,o,-,-,n
pont1253,-,-,-,-,-,-,-,-,-,r,-,-,-,a,S,i,n
capp1239,-,-,-,v,-,u,-,-,-,y,-,n,-,i,-,-,-
apul1236,-,-,-,-,-,o,-,-,-,S,-,i,-,a,-,-,-
homs1234,-,-,-,l,-,E,-,-,-,r,-,-,-,-,-,-,-
nucl1235,-,-,-,l,-,E,-,-,-,r,-,-,-,-,-,-,-
iris1253,-,-,-,S,-,-,-,-,-,l,-,y,i,3,-,-,v
