language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,-,m,-,u,-,-,r,-,d,-,-,-,-,-,e,-,-,r,-,-,-
stan1288,-,-,-,m,-,o,-,-,r,-,8,-,-,-,-,-,E,-,-,r,-,-,-
stan1289,-,-,-,m,-,u,-,-,-,-,s,-,-,-,-,-,3,-,-,x,-,a,-
ital1282,-,-,-,m,-,o,-,-,r,-,d,-,-,-,-,-,e,-,-,r,-,e,-
neap1235,-,-,-,m,-,u,-,-,t,-,s,-,-,-,-,-,3,-,-,k,-,a,-
friu1240,-,-,-,m,w,a,-,-,r,-,d,-,-,-,-,-,i,-,-,-,-,-,-
roma1327,-,-,-,m,-,u,-,-,-,-,S,-,-,-,-,-,-,-,-,k,-,a,-
stan1290,-,-,-,m,-,o,-,-,X,-,d,-,-,X,-,-,3,-,-,-,-,-,-
wall1255,-,-,-,h,-,a,-,-,-,-,5,-,-,-,-,-,i,-,-,-,-,-,-
dutc1256,-,-,-,b,E,i,-,-,-,-,t,-,-,-,-,-,3,-,-,n,-,-,-
west2354,-,-,-,b,-,i,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-
stan1295,-,-,-,b,a,i,-,-,-,-,s,-,-,-,-,-,-,-,-,n,-,-,-
luxe1241,-,-,-,b,E,i,-,-,-,-,s,-,-,-,-,-,3,-,-,n,-,-,-
swis1247,-,-,-,b,-,i,-,-,-,-,s,-,-,-,-,-,3,-,-,-,-,-,-
icel1247,-,-,-,b,-,i,-,-,-,-,t,-,-,h,-,-,a,-,-,-,-,-,-
swed1254,-,-,-,b,-,i,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
swed1254,-,-,-,b,-,i,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
faro1244,-,-,-,b,u,i,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
dani1285,-,-,-,b,-,i,-,-,-,-,8,-,-,-,-,-,3,-,-,-,-,-,-
lith1251,-,-,-,k,-,o,-,-,-,-,s,-,-,-,-,-,y,-,-,t,y,i,-
latv1249,-,-,-,k,u,o,-,-,-,-,s,-,-,-,-,-,-,-,-,t,-,-,-
czec1258,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,T,-,i,-
czec1258,-,-,-,k,o,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,-,-,-
slov1269,-,-,-,h,r,i,-,-,-,-,s,-,-,-,-,-,-,-,-,T,-,-,-
poli1260,-,-,-,g,r,3,-,-,-,-,Z,-,-,-,-,-,-,-,-,t,-,S,-
poli1260,-,-,-,g,r,3,-,-,-,-,S,-,-,-,-,-,-,-,-,t,-,S,-
slov1268,-,-,-,g,r,i,-,-,-,-,s,-,-,-,-,-,-,-,-,t,-,i,-
ukra1253,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,-,i,-
rusy1239,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,-,3,-
bela1254,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,s,y,-
russ1263,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,s,y,-
lowe1385,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,S,-
uppe1395,-,-,-,k,-,u,-,-,-,-,s,-,-,-,-,-,o,-,-,t,-,S,-
kash1274,-,-,-,g,r,o,-,-,-,-,s,-,-,-,-,-,-,-,-,t,-,s,-
bulg1262,-,-,-,x,-,o,-,-,p,-,y,-,-,-,-,-,-,-,-,-,-,3,-
mace1250,-,-,-,x,r,3,-,-,t,-,s,-,-,-,-,-,-,-,-,k,-,a,m
