language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
port1283,-,-,-,n,-,o,-,v,u,-
stan1288,-,-,-,n,w,e,-,b,o,-
stan1289,-,-,-,n,-,o,-,w,-,-
ital1282,-,-,-,n,w,o,-,v,o,-
neap1235,-,-,-,n,w,o,-,v,3,-
friu1240,-,-,-,5,-,u,-,f,-,-
roma1327,-,-,-,n,-,o,-,w,-,-
stan1290,-,-,-,n,-,u,-,v,o,-
wall1255,-,-,-,n,-,o,-,v,E,-
dutc1256,-,-,-,n,-,-,-,-,i,w
west2354,-,-,-,n,-,E,-,-,i,-
stan1295,-,-,-,n,-,o,-,-,i,-
luxe1241,-,-,-,n,-,o,-,-,i,-
swis1247,-,-,-,n,-,E,-,-,i,-
icel1247,-,-,-,n,-,-,-,-,i,r
swed1254,-,-,-,n,-,-,-,-,i,r
swed1254,-,-,-,n,-,-,-,-,i,-
faro1244,-,-,-,n,-,u,d,Z,u,r
dani1285,-,-,-,n,-,-,-,-,i,-
lith1251,-,-,-,n,-,a,u,y,E,s
latv1249,-,-,-,y,-,o,u,n,-,s
czec1258,-,-,-,n,-,o,-,b,3,-
czec1258,-,-,-,n,-,o,-,v,i,-
slov1269,-,-,-,n,-,o,-,v,i,-
poli1260,-,-,-,n,-,o,-,v,3,-
poli1260,-,-,-,n,-,o,-,v,3,-
slov1268,-,-,-,n,-,o,-,w,-,-
ukra1253,-,-,-,n,-,o,-,v,i,y
rusy1239,-,-,-,n,u,o,-,v,o,y
bela1254,-,-,-,n,-,o,-,v,3,-
russ1263,-,-,-,n,-,o,-,v,3,y
lowe1385,-,-,-,n,-,o,-,w,3,-
uppe1395,-,-,-,n,-,o,-,-,3,-
kash1274,-,-,-,n,-,o,-,v,3,-
bulg1262,-,-,-,n,-,o,-,f,-,-
mace1250,-,-,-,n,-,o,-,p,-,-
mace1250,-,-,-,n,-,o,-,f,-,-
mace1250,-,-,-,n,-,o,-,f,-,-
gawa1247,-,-,-,4,-,u,N,g,3,-
kala1373,-,-,-,4,-,-,-,-,3,m
khow1242,-,-,-,4,-,o,-,X,-,-
nort2665,-,-,-,n,-,o,N,g,u,-
hind1269,-,-,-,4,-,3,-,y,o,-
urdu1245,-,-,-,n,-,3,-,y,o,-
bhoj1244,-,-,-,4,-,3,-,y,o,-
maga1260,-,-,-,n,-,3,-,y,o,-
mait1250,-,-,-,n,-,3,-,b,-,-
mara1378,-,-,-,n,-,3,-,v,i,n
beng1280,-,-,-,n,-,o,-,t,u,n
assa1263,-,-,-,n,-,o,-,t,u,n
kash1277,-,-,-,n,-,o,-,v,-,-
kamv1242,-,-,-,n,-,u,-,y,i,-
west2369,-,-,-,n,-,o,-,w,-,-
bakh1245,-,-,-,n,-,3,-,w,-,-
kumz1235,-,-,-,n,-,o,-,-,-,-
yagn1238,-,-,-,n,-,a,-,b,a,-
mode1248,-,T,e,n,-,u,r,Z,o,s
cypr1249,t,S,i,n,-,u,r,k,o,s
pont1253,-,T,e,n,-,u,r,x,o,s
capp1239,-,T,i,5,-,i,r,y,o,s
apul1236,t,S,i,n,-,u,r,Z,o,-
homs1234,-,-,-,n,-,o,-,r,-,-
nucl1235,-,-,-,n,-,o,-,r,-,-
iris1253,-,-,-,4,-,u,-,-,3,-
