language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
faro1244,-,-,-,-,S,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,n,-
dani1285,-,-,-,-,s,-,n,-,o,-,-,-,-,-,w,-,-,-,-,-,-,s,3,-,-,-,8,-
lith1251,n,y,E,-,s,-,v,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,s,-
lith1251,-,-,-,-,-,-,p,-,u,-,-,-,-,-,r,-,v,-,y,i,-,n,a,-,-,-,s,-
latv1249,n,-,E,-,t,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,s,-
czec1258,-,-,-,-,S,-,p,y,i,-,-,-,-,-,-,-,-,-,-,-,-,n,o,-,-,-,v,3
czec1258,-,n,E,t,S,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,t,3,-,-,-,-,-
czec1258,-,-,-,-,S,-,p,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,o,-,-,-,v,i
slov1269,-,-,-,-,S,-,p,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,o,-,-,-,v,i
poli1260,-,5,E,t,S,-,-,-,3,-,-,-,-,-,s,-,-,-,-,-,-,t,3,-,-,-,-,-
poli1260,b,r,-,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,n,3,-,-,-,-,-
poli1260,b,r,-,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,n,3,-,-,-,-,-
slov1268,-,-,-,-,u,-,m,-,o,-,-,-,-,-,z,-,-,-,-,o,-,n,-,-,-,-,-,-
ukra1253,b,r,-,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,n,i,-,-,-,y,-
rusy1239,-,z,-,-,-,-,-,-,o,m,o,S,-,-,t,-,S,-,-,E,-,n,o,-,-,-,y,-
bela1254,b,r,-,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,n,3,-,-,-,-,-
russ1263,g,r,-,-,y,-,-,-,o,-,-,-,-,-,z,-,-,-,-,-,-,n,3,-,-,-,y,-
lowe1385,5,-,-,-,-,-,-,-,E,-,-,r,-,-,y,-,-,-,-,E,S,n,3,-,-,-,-,-
uppe1395,m,-,-,-,-,-,-,-,o,-,-,-,-,-,z,-,-,-,-,o,-,n,3,-,-,-,-,-
kash1274,-,t,-,-,S,-,-,-,E,-,-,-,-,-,r,-,-,-,-,-,-,n,3,-,-,-,-,-
bulg1262,m,r,o,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
mace1250,-,-,-,-,s,-,k,-,3,-,-,-,-,-,r,-,-,-,-,-,-,n,a,-,-,-,p,-
mace1250,-,-,-,-,s,-,k,-,3,-,-,-,-,-,r,-,-,-,-,-,-,n,a,-,-,-,f,-
mace1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,e,t,S,i,s,t
gawa1247,-,-,-,-,-,-,m,-,3,-,-,l,-,o,t,-,-,-,-,-,-,-,3,-,-,-,-,-
kala1373,-,-,-,-,-,-,t,s,3,-,-,p,-,o,t,-,-,-,-,-,-,-,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,4,-,o,-,-,X,-,-,z,-,-,-,-,-,-,-,i,-,-,-,-,-
nort2665,-,-,-,-,-,-,m,-,3,-,-,r,d,o,r,-,-,-,-,-,-,-,-,-,-,-,-,-
hind1269,-,-,-,-,-,-,g,-,3,-,-,n,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
urdu1245,-,-,-,-,-,-,g,-,3,-,-,n,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
bhoj1244,-,-,-,-,-,-,g,-,3,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
maga1260,-,-,-,-,-,-,g,-,3,-,-,n,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
mait1250,-,-,-,-,-,-,g,-,3,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
mara1378,-,-,-,-,-,-,m,-,3,-,-,L,-,e,l,-,-,-,-,-,-,-,a,-,-,-,-,-
beng1280,-,-,-,-,-,-,m,-,o,-,-,-,-,e,l,-,-,-,-,-,-,-,a,-,-,-,-,-
assa1263,-,-,-,-,-,-,l,-,E,-,-,t,-,E,r,-,-,-,-,-,-,-,o,-,-,-,-,-
kash1277,-,-,-,-,-,-,m,-,o,-,-,k,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,m,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,-,-,-,m,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,-,k,-,h,-,E,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,f,-
bakh1245,-,-,-,-,t,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,e,r,-,-,k,-
kumz1235,-,-,-,-,-,-,X,-,E,-,-,y,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-
mode1248,v,-,-,-,-,-,-,-,-,-,-,-,-,-,r,o,-,-,m,i,-,k,o,-,-,-,s,-
cypr1249,k,-,-,-,s,i,m,-,a,-,-,-,-,-,r,i,z,-,m,E,-,n,o,-,-,-,s,-
pont1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,r,o,-,-,-,s,-
capp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,u,p,o,m,e,-,n,o,-,-,-,-,-
apul1236,t,-,-,-,S,-,-,-,i,-,-,-,-,-,l,i,-,-,m,e,-,n,o,-,-,-,-,-
homs1234,-,-,-,-,-,-,-,-,o,-,-,X,-,-,d,-,-,-,-,-,-,-,o,-,-,-,d,-
nucl1235,-,-,-,-,-,-,k,-,E,-,-,X,-,-,t,-,-,-,-,-,-,-,o,-,-,-,t,-
iris1253,-,-,-,-,s,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,x,-
