language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,Z,-,-,-,-,w,-,e,L,-,-,u,-,-,-,-
stan1288,r,-,-,-,-,-,-,o,8,i,y,a,-,-,-,-
stan1289,Z,-,-,-,-,-,-,3,n,-,-,o,-,-,L,-
ital1282,d,-,-,-,-,Z,-,i,n,-,-,o,-,k,y,o
neap1235,r,-,-,-,-,-,-,3,n,-,-,u,-,k,y,3
friu1240,d,-,-,-,-,Z,-,e,n,-,-,o,-,-,l,i
roma1327,d,-,-,-,-,Z,-,e,n,-,-,u,n,k,S,-
stan1290,Z,-,-,-,-,-,-,3,n,-,-,u,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,5,-,-,o,-,-,-,-
dutc1256,k,-,-,-,-,-,-,-,n,-,-,i,-,-,-,-
west2354,k,-,-,-,-,-,-,-,n,i,b,3,-,-,-,l
stan1295,k,-,-,-,-,h,-,-,n,-,-,i,-,-,-,-
luxe1241,k,-,-,-,-,-,-,-,n,-,-,3,-,-,-,i
swis1247,x,-,-,-,-,-,-,-,n,-,-,E,-,-,-,i
icel1247,k,-,-,-,-,h,-,-,n,y,-,E,-,-,-,-
swed1254,k,-,-,-,-,-,-,-,n,-,-,E,-,-,-,-
swed1254,k,-,-,-,-,-,-,-,n,-,-,E,-,-,-,-
faro1244,k,-,-,-,-,-,-,-,n,E,-,a,-,-,-,-
dani1285,k,-,-,-,-,-,-,-,n,-,-,E,-,-,-,-
lith1251,k,-,-,-,E,l,y,-,-,-,-,i,-,-,s,-
latv1249,t,s,-,-,E,l,-,-,-,-,-,i,-,-,s,-
czec1258,k,-,-,-,o,l,-,E,n,-,-,o,-,-,-,-
czec1258,k,-,-,-,o,l,-,E,n,-,-,o,-,-,-,-
slov1269,k,-,-,-,o,l,-,E,n,-,-,o,-,-,-,-
poli1260,k,-,-,-,o,l,-,a,n,-,-,o,-,-,-,-
poli1260,k,-,-,-,o,l,-,o,n,-,-,o,-,-,-,-
slov1268,k,-,-,-,o,l,-,e,n,-,-,o,-,-,-,-
ukra1253,k,-,-,-,o,l,y,i,n,-,-,o,-,-,-,-
rusy1239,k,-,-,-,o,l,y,i,n,-,-,o,-,-,-,-
bela1254,k,-,-,-,o,l,y,E,n,-,-,o,-,-,-,-
russ1263,k,-,-,-,a,l,y,E,n,-,-,a,-,-,-,-
lowe1385,k,-,-,-,E,l,y,E,n,-,-,o,-,-,-,-
uppe1395,k,-,-,-,o,l,-,E,n,-,-,o,-,-,-,-
kash1274,k,w,-,-,E,l,-,o,n,-,-,o,-,-,-,-
bulg1262,k,-,-,-,u,l,y,o,n,-,-,u,-,-,-,-
mace1250,k,-,-,-,u,l,y,o,n,-,-,u,-,-,-,-
mace1250,k,-,-,-,u,l,y,o,n,-,-,u,-,-,-,-
mace1250,k,-,-,-,o,l,-,E,n,-,-,o,-,-,-,-
gawa1247,d,-,-,-,u,-,-,-,N,g,-,o,-,-,-,-
kala1373,k,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-
khow1242,z,-,-,-,o,-,-,-,4,-,-,u,-,-,-,-
nort2665,k,h,-,-,o,-,-,-,r,-,-,-,-,-,-,-
hind1269,g,-,-,-,u,t,-,-,n,-,-,o,-,-,-,-
urdu1245,g,-,-,-,u,t,-,-,n,-,-,o,-,-,-,-
bhoj1244,g,-,-,-,u,t,-,-,n,-,-,o,-,-,-,-
maga1260,t,h,e,h,u,-,-,-,n,-,-,o,-,-,-,-
mait1250,t,h,e,h,u,-,-,-,n,-,-,-,-,-,-,-
mara1378,g,-,-,-,u,d,-,-,d,-,-,a,-,-,-,-
beng1280,h,-,-,-,a,t,-,-,-,-,-,u,-,-,-,-
assa1263,-,-,-,-,o,t,-,-,h,-,-,u,-,-,-,-
kash1277,k,-,-,-,u,t,-,-,h,-,-,-,-,-,-,-
kamv1242,d,z,-,-,o,-,-,-,-,-,-,-,-,-,-,-
ashk1246,d,-,-,-,u,-,-,-,N,-,-,-,-,-,-,-
west2369,z,-,-,-,o,-,-,-,n,-,-,u,-,-,-,-
bakh1245,z,-,-,-,u,-,-,-,n,-,-,i,-,-,-,-
kumz1235,r,-,-,-,u,k,-,-,b,-,-,i,-,-,t,-
yagn1238,z,-,-,-,u,-,-,-,N,-,-,k,-,-,-,-
mode1248,x,-,-,-,o,-,-,-,n,a,t,o,-,-,-,-
cypr1249,x,-,-,-,o,-,-,-,n,a,t,o,-,-,n,-
pont1253,x,-,-,-,o,-,-,-,n,a,t,o,-,-,n,-
capp1239,x,-,-,-,o,-,-,-,n,a,t,o,-,-,-,-
apul1236,x,-,-,-,o,-,-,-,n,a,t,o,-,-,-,-
homs1234,d,z,-,-,u,-,-,-,N,-,-,g,-,-,-,-
nucl1235,t,s,-,-,u,-,-,-,N,-,-,k,-,-,-,-
iris1253,g,-,-,-,w,l,w,u,n,-,-,y,-,-,-,-
