language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
port1283,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,b,u,-
stan1288,-,k,-,-,-,o,-,-,l,-,a,-,-,-,-,-,-,-
stan1289,-,k,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-
ital1282,-,k,-,-,-,o,-,-,d,-,a,-,-,-,-,-,-,-
neap1235,-,k,-,-,-,o,-,-,r,-,3,-,-,-,-,-,-,-
friu1240,-,k,-,-,-,o,-,-,d,-,E,-,-,-,-,-,-,-
roma1327,-,T,-,-,-,o,-,a,d,-,3,-,-,-,-,-,-,-
stan1290,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wall1255,-,k,-,-,-,o,-,-,-,-,u,-,-,-,-,-,-,-
dutc1256,-,s,-,-,-,-,-,-,t,-,a,r,t,-,-,-,-,-
west2354,-,s,-,-,-,-,-,-,t,-,e,-,t,-,-,-,-,-
stan1295,-,S,-,-,-,-,-,-,v,-,a,n,t,-,-,s,-,-
luxe1241,-,S,-,-,-,-,-,-,w,-,o,n,t,-,-,s,-,-
swis1247,-,S,-,-,-,-,-,-,v,-,a,n,t,-,-,s,-,-
icel1247,-,r,-,-,-,o,-,u,v,-,a,-,-,-,-,-,-,-
swed1254,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,l,i,-
swed1254,-,s,-,-,-,-,-,-,v,-,a,n,-,-,-,s,-,-
faro1244,-,h,-,-,-,-,-,-,E,-,a,-,-,-,-,l,i,-
dani1285,-,h,-,-,-,-,-,-,-,-,E,-,-,-,-,l,3,-
lith1251,-,-,-,u,-,o,-,-,-,-,-,-,d,y,E,g,a,-
latv1249,-,-,-,-,-,o,-,-,-,s,-,-,t,-,-,-,E,-
czec1258,-,-,-,-,-,o,-,-,t,s,o,-,s,-,-,-,-,-
czec1258,-,7,-,-,-,o,-,-,t,s,o,-,s,-,-,-,-,-
slov1269,-,x,-,v,-,o,-,-,-,s,-,-,t,-,-,-,-,-
poli1260,-,-,-,-,-,o,-,-,g,-,o,-,n,-,-,-,-,-
poli1260,-,-,-,-,-,o,-,-,g,-,o,-,n,-,-,-,-,-
slov1268,-,-,-,-,-,-,-,-,r,-,E,-,p,-,-,-,-,-
ukra1253,-,x,-,v,y,i,-,-,-,s,-,-,t,-,-,-,-,-
rusy1239,-,x,-,b,y,i,-,-,-,s,-,-,t,-,-,-,-,-
bela1254,-,x,-,v,-,o,-,-,-,s,-,-,t,-,-,-,-,-
russ1263,-,x,-,v,-,o,-,-,-,s,-,-,t,-,-,-,-,-
lowe1385,-,-,-,-,-,o,-,-,g,-,E,-,n,-,-,-,-,-
uppe1395,-,-,-,w,-,o,-,-,p,-,u,-,S,-,-,-,-,-
kash1274,-,-,-,w,-,E,-,-,g,-,u,-,n,-,-,-,-,-
bulg1262,-,-,u,p,-,o,-,-,-,S,-,-,k,-,-,-,3,-
mace1250,-,-,-,p,-,o,-,-,-,S,-,-,k,-,-,-,a,-
mace1250,-,k,u,y,r,u,-,-,-,-,-,-,k,-,-,-,-,-
mace1250,-,-,o,p,-,o,-,-,-,S,-,-,k,-,-,-,o,-
gawa1247,-,l,-,-,-,i,m,o,t,3,-,-,-,-,-,-,-,-
kala1373,-,l,-,-,-,u,m,e,t,-,-,-,-,-,-,-,-,-
khow1242,-,r,-,-,-,u,m,-,-,-,-,-,-,-,-,-,-,-
nort2665,-,l,-,-,-,3,m,3,t,i,-,-,-,-,-,-,-,-
hind1269,-,d,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-
hind1269,-,p,-,-,-,u,-,-,t,S,-,-,h,-,-,-,-,-
urdu1245,-,d,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-
urdu1245,-,p,-,-,-,u,-,-,t,S,-,-,h,-,-,-,-,-
bhoj1244,-,p,-,-,-,u,-,-,t,S,-,-,h,-,-,-,-,-
maga1260,-,p,-,-,-,o,-,-,-,T,-,-,h,-,-,-,i,-
mait1250,-,p,-,-,-,u,-,-,t,S,-,-,h,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,-,-,S,e,-,p,-,-,t,i,-
beng1280,-,l,-,-,-,E,-,-,d,Z,-,-,-,-,-,-,-,-
assa1263,-,n,-,-,-,e,-,-,d,Z,-,-,-,-,-,-,-,-
kash1277,-,l,-,-,-,o,-,-,t,-,-,-,-,-,-,-,-,-
kamv1242,-,d,-,-,-,3,m,3,r,i,-,-,-,-,-,-,-,-
west2369,-,d,-,-,-,o,-,-,-,-,-,-,m,-,-,-,-,-
bakh1245,-,d,-,-,-,o,-,-,-,-,-,-,m,-,-,-,-,-
kumz1235,-,d,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,-
mode1248,-,-,-,-,-,u,-,-,r,-,a,-,-,-,-,-,-,-
cypr1249,-,n,-,-,-,u,-,-,r,-,o,-,s,-,-,-,-,-
pont1253,-,-,-,-,-,u,-,-,r,-,a,-,8,-,-,-,i,n
capp1239,-,t,-,-,-,u,-,-,r,-,a,-,8,-,-,-,i,-
apul1236,-,k,-,-,-,u,-,-,8,-,a,-,-,-,-,-,-,-
homs1234,-,b,-,-,-,o,-,-,t,S,-,-,h,-,-,-,-,-
nucl1235,-,p,-,-,-,o,-,-,t,S,-,-,h,-,-,-,-,-
iris1253,E,r,-,-,-,3,-,-,b,-,3,-,l,-,-,-,-,-
