language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,-,-,-,-,-,-,-,-,-,-,a,-,-,z,-,-,a,-,-
stan1288,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,a,-,-
stan1289,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,3,-,-
ital1282,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,a,-,-
neap1235,-,-,-,-,-,-,-,S,-,-,e,-,-,l,-,-,3,-,-
friu1240,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,e,-,-
roma1327,-,-,-,-,-,-,-,-,-,-,a,-,-,r,i,p,3,-,-
stan1290,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,-,-,e,-,-,l,-,-,-,-,-
dutc1256,-,-,-,-,-,-,-,v,l,-,e,x,3,l,-,-,-,-,-
west2354,-,-,-,-,-,-,-,v,y,-,o,k,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,-,-,f,l,-,i,g,-,l,-,-,-,-,-
luxe1241,-,-,-,-,-,-,-,f,l,-,i,-,-,l,-,-,e,k,-
swis1247,-,-,-,-,-,-,-,f,l,-,i,-,-,g,-,-,u,-,-
icel1247,-,-,-,-,-,-,-,v,-,-,a,-,i,N,-,g,i,r,-
swed1254,-,-,-,-,-,-,-,v,-,-,i,-,-,N,-,g,e,-,-
swed1254,-,-,-,-,-,-,-,v,-,-,i,-,-,N,-,-,3,-,-
faro1244,-,-,-,-,-,-,-,v,-,-,o,-,-,N,-,g,u,r,-
dani1285,-,-,-,-,-,-,-,v,-,-,e,-,-,N,-,-,3,-,-
lith1251,-,-,-,-,-,-,-,s,-,p,o,r,-,n,-,-,a,s,-
latv1249,-,-,-,-,-,-,-,s,-,p,o,r,-,n,-,-,-,s,-
czec1258,-,-,-,-,-,-,-,k,r,y,i,d,-,l,-,-,o,-,-
czec1258,-,-,-,-,-,-,-,k,r,-,i,d,-,l,-,-,o,-,-
slov1269,-,-,-,-,-,-,-,k,r,-,i,d,-,l,-,-,o,-,-
poli1260,-,-,-,-,s,-,-,k,r,y,i,d,-,l,-,-,o,-,-
poli1260,-,-,-,-,s,-,-,k,-,S,3,d,-,w,-,-,o,-,-
slov1268,-,-,-,-,-,-,-,p,-,-,E,-,-,r,-,-,u,t,-
ukra1253,-,-,-,-,-,-,-,k,r,-,i,-,-,l,-,-,o,-,-
rusy1239,-,-,-,-,-,-,-,k,r,-,u,-,-,l,-,u,o,-,-
bela1254,-,-,-,-,-,-,-,k,r,-,3,-,-,l,-,-,o,-,-
russ1263,-,-,-,-,-,-,-,k,r,-,3,-,-,l,-,-,o,-,-
lowe1385,-,-,-,-,-,-,-,k,S,-,i,d,-,w,-,-,o,-,-
uppe1395,-,-,-,-,-,-,-,k,S,-,i,d,-,w,-,-,o,-,-
kash1274,-,-,-,-,s,-,-,k,S,-,3,d,-,w,-,-,o,-,-
bulg1262,-,-,-,-,-,-,-,k,r,y,i,-,-,l,-,-,o,-,-
mace1250,-,-,-,-,-,-,-,k,r,y,i,-,-,l,-,-,u,-,-
mace1250,-,-,-,-,-,-,-,k,r,y,i,-,-,l,-,-,u,-,-
mace1250,-,-,-,-,-,-,-,k,r,-,i,-,-,l,-,-,o,-,-
gawa1247,-,-,-,-,-,-,-,k,-,-,3,-,-,N,-,g,3,-,-
kala1373,p,o,-,-,-,-,-,k,h,-,E,-,-,l,-,-,-,-,-
khow1242,-,-,-,-,-,-,-,v,r,-,o,-,-,z,-,-,u,4,-
nort2665,-,-,-,-,-,-,-,d,-,-,i,-,-,N,-,g,i,-,-
hind1269,-,-,-,-,-,-,-,p,-,-,3,-,-,k,-,h,-,-,-
urdu1245,-,-,-,-,-,-,-,p,-,-,3,-,-,-,-,r,-,-,-
bhoj1244,-,-,-,-,-,-,-,p,-,-,o,-,-,k,-,h,i,-,-
maga1260,-,-,-,-,-,-,-,p,-,-,o,-,-,k,-,h,-,-,-
mait1250,-,-,-,-,-,-,-,p,-,-,E,-,-,k,-,h,-,-,-
mara1378,-,-,-,-,-,-,-,p,-,-,3,N,-,k,-,h,3,-,-
beng1280,-,-,-,-,-,-,-,d,-,-,a,-,-,n,-,-,a,-,-
assa1263,-,-,-,-,-,-,-,d,-,-,E,u,-,k,-,-,o,-,-
kash1277,-,-,-,-,-,-,-,p,-,-,o,-,-,k,-,h,-,-,-
kamv1242,-,u,u,n,d,r,3,p,-,-,a,-,-,r,-,-,i,-,-
ashk1246,-,u,-,n,d,r,a,v,-,-,a,-,-,t,-,-,-,-,-
bakh1245,-,-,-,-,-,-,-,b,-,-,o,-,-,l,-,-,-,-,-
kumz1235,-,-,-,-,d,-,-,Z,n,-,a,-,-,X,-,-,-,-,-
mode1248,-,-,-,-,-,-,-,f,t,-,e,-,-,r,u,x,a,-,-
cypr1249,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,a,t,i
pont1253,-,-,-,-,-,-,-,f,t,-,e,-,-,r,-,-,o,n,-
capp1239,-,-,-,-,-,-,-,q,-,-,a,-,-,n,-,-,a,t,-
apul1236,-,a,-,-,-,-,-,8,t,-,e,-,-,r,i,x,a,-,-
homs1234,-,-,-,-,-,-,-,t,h,-,E,-,-,v,-,-,-,-,-
nucl1235,-,-,-,-,-,-,-,t,h,-,E,-,-,v,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,E,-,-,y,-,-,o,g,-
