language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,-,-,o,-,-,-,L,-,-,-,-,u,-,-,-,-
stan1288,-,-,o,-,-,-,x,-,-,-,-,o,-,-,-,-
stan1289,-,-,u,-,-,-,L,-,-,-,-,-,-,-,-,-
ital1282,-,-,o,-,-,-,k,y,-,-,-,o,-,-,-,-
neap1235,-,w,o,-,-,-,k,y,-,-,-,3,-,-,-,-
friu1240,-,v,o,-,-,-,l,-,-,-,-,i,-,-,-,-
roma1327,-,-,o,-,-,-,k,-,-,-,-,S,-,-,-,-
stan1290,-,-,E,-,-,-,-,-,-,-,-,y,-,-,-,-
wall1255,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-
dutc1256,-,-,o,-,-,-,X,-,-,-,-,-,-,-,-,-
west2354,-,i,3,-,-,-,x,-,-,-,-,-,-,-,-,-
stan1295,-,7,a,-,u,-,g,-,-,-,-,3,-,-,-,-
luxe1241,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
swis1247,-,-,o,-,u,-,g,-,-,-,-,-,-,-,-,-
icel1247,-,-,e,-,i,-,x,-,-,-,-,a,-,-,-,-
swed1254,-,-,e,-,-,-,x,-,-,-,-,a,-,-,-,-
swed1254,-,-,e,-,-,-,g,-,-,-,-,a,-,-,-,-
faro1244,-,-,E,-,i,-,y,-,-,-,-,a,-,-,-,-
dani1285,-,-,o,-,-,-,y,-,-,-,-,3,-,-,-,-
lith1251,-,-,a,-,-,-,k,y,-,-,-,i,s,-,-,-
latv1249,-,-,o,-,-,-,t,-,-,-,-,-,s,-,-,-
czec1258,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
czec1258,-,7,o,-,-,-,k,-,-,-,-,o,-,-,-,-
slov1269,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
poli1260,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
poli1260,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
slov1268,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
ukra1253,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
rusy1239,-,u,o,-,-,-,k,-,-,-,-,o,-,-,-,-
bela1254,-,v,o,-,-,-,k,-,-,-,-,a,-,-,-,-
russ1263,-,-,-,-,-,-,g,l,-,-,-,o,s,-,-,-
lowe1385,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
uppe1395,-,w,o,-,-,-,k,-,-,-,-,o,-,-,-,-
kash1274,-,w,E,-,-,-,k,w,-,-,-,E,-,-,-,-
bulg1262,-,-,u,-,-,-,k,-,-,-,-,o,-,-,-,-
mace1250,-,-,o,-,-,-,k,-,-,-,-,u,-,-,-,-
mace1250,-,-,o,-,-,-,k,-,-,-,-,u,-,-,-,-
mace1250,-,-,o,-,-,-,k,-,-,-,-,o,-,-,-,-
gawa1247,-,-,i,-,-,-,t,-,-,-,-,s,-,i,-,4
kala1373,-,7,o,-,-,-,t,-,-,-,-,S,-,-,-,-
khow1242,-,X,E,-,-,-,t,-,-,-,-,S,-,-,-,-
nort2665,-,7,a,-,-,-,t,-,-,-,-,S,-,i,-,-
hind1269,-,-,o,-,-,-,k,-,-,-,-,h,-,-,-,-
urdu1245,-,-,o,-,-,-,k,-,-,-,-,h,-,-,-,-
bhoj1244,-,-,o,-,-,-,k,-,-,-,-,h,-,-,-,-
maga1260,-,-,o,-,-,-,k,-,-,-,-,h,-,-,-,-
mait1250,-,-,a,-,i,-,k,-,-,-,-,h,-,-,-,-
mara1378,-,d,o,-,-,-,L,-,-,-,-,a,-,-,-,-
beng1280,t,S,o,-,-,-,k,-,-,-,-,h,-,-,-,-
assa1263,-,s,o,-,-,-,k,-,-,-,-,u,-,-,-,-
kash1277,-,-,3,-,-,-,t,S,-,-,-,h,-,-,-,-
kamv1242,-,-,a,-,-,-,t,-,-,-,-,S,-,e,-,-
ashk1246,-,-,a,-,-,-,t,-,-,-,-,s,-,i,-,-
west2369,-,-,-,-,-,-,t,-,-,-,-,S,h,E,S,m
bakh1245,-,-,-,-,-,-,t,-,-,-,-,i,y,e,-,-
kumz1235,-,-,-,-,-,-,t,-,-,-,-,S,-,u,-,m
mode1248,-,m,a,-,-,-,t,-,-,-,-,i,-,-,-,-
cypr1249,-,m,a,-,-,-,t,-,-,-,-,i,n,-,-,-
pont1253,o,m,a,-,-,-,t,-,-,-,-,i,n,-,-,-
capp1239,-,m,a,-,-,-,t,-,-,-,-,-,-,-,-,-
apul1236,-,-,a,-,r,-,t,-,a,r,m,i,-,-,-,-
apul1236,-,l,u,-,-,-,T,h,o,-,-,-,-,-,-,-
homs1234,-,-,o,t,S,h,k,-,-,-,-,h,-,-,-,-
nucl1235,-,-,o,t,S,h,k,-,-,-,-,h,-,-,-,-
iris1253,-,s,u,-,-,-,l,-,-,-,-,y,-,-,-,-
