language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,l,3,-,-,-,v,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-
stan1288,-,-,y,e,-,-,-,b,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-
stan1289,-,-,-,-,-,-,-,p,-,u,-,r,-,-,-,t,-,-,-,-,a,-,-
ital1282,-,-,-,-,-,-,-,p,-,o,-,r,-,-,-,t,-,-,-,-,a,r,e
neap1235,-,-,-,-,-,-,-,p,-,u,-,r,-,-,-,t,-,-,-,-,a,-,-
friu1240,-,-,-,-,-,-,-,p,w,a,-,r,-,-,-,t,-,-,-,-,a,-,-
roma1327,-,-,-,-,-,-,-,d,-,u,-,-,-,-,-,t,-,-,-,S,e,-,-
stan1290,-,-,-,-,-,-,-,p,-,o,-,X,-,-,-,t,-,-,-,-,e,-,-
wall1255,-,-,-,-,-,-,-,p,-,u,E,X,-,-,-,t,-,-,-,-,e,-,-
west2354,-,-,-,-,-,-,-,d,-,-,-,r,-,-,-,-,-,-,-,-,a,x,3
stan1295,-,-,-,-,-,-,-,t,-,-,-,X,-,-,-,-,-,-,-,-,a,g,N
luxe1241,-,-,-,-,-,-,-,d,-,-,-,r,-,-,-,-,-,-,-,-,o,3,n
swis1247,-,-,-,-,-,-,-,t,-,-,-,r,-,-,-,-,-,-,-,-,a,g,3
swed1254,-,-,-,-,-,-,-,b,-,E,-,r,-,-,-,-,-,-,-,-,a,-,-
dani1285,-,-,-,-,-,-,-,b,-,E,-,-,-,-,-,-,-,-,-,-,o,-,-
lith1251,-,-,-,-,-,-,-,n,y,E,-,S,-,y,-,t,-,-,-,y,i,-,-
latv1249,-,-,-,-,-,-,-,n,-,E,-,s,-,-,-,t,-,-,-,-,-,-,-
czec1258,-,-,-,-,-,-,-,n,-,o,-,s,y,i,-,T,-,-,-,-,i,-,-
czec1258,-,-,-,-,-,-,-,n,-,o,-,s,-,i,-,t,-,-,-,-,-,-,-
slov1269,-,-,-,-,-,-,-,n,-,o,-,s,-,i,-,T,-,-,-,-,-,-,-
poli1260,-,-,-,-,-,-,-,n,-,o,-,S,-,i,-,t,-,-,-,-,S,-,-
poli1260,-,-,-,-,-,-,-,n,-,o,-,S,-,i,-,t,-,-,-,-,S,-,-
slov1268,-,-,-,-,-,-,-,n,-,o,-,s,-,i,-,t,-,-,-,-,i,-,-
ukra1253,-,-,-,-,-,-,-,n,-,o,-,s,-,i,-,t,-,-,-,-,i,-,-
rusy1239,-,-,-,-,-,-,-,n,-,o,-,s,-,3,-,t,-,-,-,-,3,-,-
bela1254,-,-,-,-,-,-,-,n,-,o,-,s,y,i,-,t,-,-,-,s,y,-,-
russ1263,-,-,-,-,-,-,-,n,-,a,-,s,y,i,-,t,-,-,-,s,y,-,-
lowe1385,-,-,-,-,-,-,-,n,-,o,-,s,-,3,-,-,-,-,-,-,S,-,-
uppe1395,-,-,-,-,-,-,-,n,-,o,-,s,-,3,-,t,-,-,-,-,S,-,-
kash1274,-,-,-,-,-,-,-,n,-,o,-,s,-,E,-,t,-,-,-,-,s,-,-
bulg1262,-,-,-,-,-,-,-,n,-,o,-,s,y,3,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,k,-,o,-,r,-,a,-,-,-,-,-,-,m,-,-
mace1250,-,-,-,-,-,-,-,k,-,o,-,r,-,a,-,-,-,-,-,-,m,-,-
mace1250,-,-,-,-,-,-,-,n,-,o,-,s,-,i,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,-,g,-,a,-,-,-,i,-,k,-,-,-,-,-,-,-
kala1373,-,-,-,-,-,-,-,4,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-
khow1242,-,u,l,-,-,-,-,y,-,-,-,-,-,i,-,k,-,-,-,-,-,-,-
nort2665,-,-,-,-,-,-,-,g,-,u,-,r,-,E,-,t,-,-,-,-,o,-,u
hind1269,-,-,l,e,-,y,o,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
urdu1245,-,-,l,e,d,Z,o,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bhoj1244,-,-,d,-,-,-,o,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
maga1260,-,-,d,-,-,-,o,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mait1250,-,-,d,-,-,-,o,n,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1378,v,a,g,3,-,v,3,n,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
beng1280,-,-,b,o,-,h,o,n,k,o,-,r,-,-,-,-,-,-,-,-,a,-,-
assa1263,-,-,-,-,-,-,-,k,-,o,-,h,-,i,u,w,-,-,-,-,o,-,-
kash1277,t,u,l,-,-,-,o,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
bakh1245,-,-,-,-,-,-,-,b,-,o,-,r,-,-,-,d,-,-,-,-,a,-,k
kumz1235,-,-,t,e,-,-,-,b,-,u,-,r,-,-,-,-,-,-,-,-,a,-,-
mode1248,-,-,k,u,-,-,-,v,-,a,-,l,-,-,-,-,-,-,-,-,o,-,-
cypr1249,-,-,k,u,-,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,o,-,-
pont1253,-,-,k,u,-,-,-,v,-,a,-,l,-,-,-,-,-,-,-,-,o,-,-
pont1253,-,-,-,-,-,-,-,f,-,e,-,r,-,-,-,-,-,-,-,-,o,-,-
capp1239,-,-,-,-,-,-,-,f,-,e,-,r,-,i,S,k,-,-,-,-,o,-,-
apul1236,-,-,-,-,-,-,-,f,-,e,-,r,-,-,-,-,-,-,-,-,o,-,-
homs1234,-,-,-,-,-,-,-,g,-,3,-,r,-,E,-,l,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,-,-,k,-,3,-,r,-,E,-,l,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,b,y,E,-,r,-,-,-,-,-,-,-,-,-,-,-
