language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kash1277,-,-,-,-,-,-,s,-,y,-,-,o,-,-,-,-,-,-,d,-,-,-
kamv1242,-,-,-,-,-,-,S,-,t,-,-,a,-,-,-,-,-,-,l,-,3,-
bakh1245,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,s,-,t,-,-,-
kumz1235,-,-,-,-,-,-,7,-,-,-,-,e,-,-,-,-,-,-,d,-,i,l
nort2641,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,s,-,t,-,-,-
mode1248,-,i,-,-,s,-,S,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-
cypr1249,-,i,-,-,-,-,S,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-
pont1253,-,i,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-
capp1239,-,o,-,-,-,-,r,-,-,-,t,o,-,-,-,-,-,-,-,-,-,-
apul1236,-,o,-,-,-,-,r,-,-,-,t,o,-,-,-,-,-,-,-,-,-,-
homs1234,-,u,-,-,-,-,X,-,-,-,-,i,-,-,-,-,-,-,X,-,-,-
nucl1235,-,u,-,-,-,-,X,-,-,-,-,i,-,-,-,-,-,-,X,-,-,-
iris1253,d,y,-,i,-,-,r,-,-,-,-,3,-,-,-,-,x,-,-,-,-,-
