language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
poli1260,-,-,-,o,d,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,S
slov1268,-,-,-,-,-,-,-,-,d,-,-,i,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,i
ukra1253,-,-,-,-,-,-,-,-,d,-,-,i,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,i
rusy1239,-,-,-,-,-,-,-,-,d,-,-,u,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,3
bela1254,-,-,-,-,-,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,s,y
russ1263,-,-,-,-,-,-,-,-,d,-,-,3,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,t,s,y
lowe1385,-,-,-,-,-,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,S
uppe1395,-,-,-,-,-,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,S
kash1274,-,-,w,E,d,-,-,-,d,-,-,o,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,s
bulg1262,-,-,-,-,-,-,-,-,d,-,y,i,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,m
mace1250,-,-,-,-,-,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m
mace1250,-,-,-,-,-,-,-,-,d,-,-,3,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m
mace1250,-,-,-,-,-,-,-,-,d,-,-,i,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
gawa1247,-,-,-,-,-,-,-,-,s,-,-,a,-,-,-,-,-,-,-,-,-,g,3,-,-,-,-,-,-,i,-,-,k,-,-
kala1373,-,-,-,-,-,-,-,-,S,-,-,i,-,-,Z,-,-,-,-,-,-,x,-,-,-,-,-,-,-,i,4,u,g,-,-
khow1242,-,-,-,-,-,-,-,-,h,-,-,o,-,-,h,-,-,-,-,-,-,g,o,-,-,-,4,-,-,i,-,-,k,-,-
nort2665,-,-,-,-,n,a,-,-,f,-,-,a,-,-,s,-,k,-,-,-,-,h,a,-,-,-,n,t,-,u,-,-,-,-,-
hind1269,-,-,-,-,-,-,-,-,s,-,-,o,-,-,s,-,-,-,-,-,-,l,e,-,-,-,n,-,-,o,-,-,-,-,-
urdu1245,-,-,-,-,-,-,-,-,s,-,-,o,-,-,s,-,-,-,-,-,-,l,e,-,-,-,n,-,-,o,-,-,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,s,-,-,o,-,-,s,-,-,-,-,-,-,l,e,-,-,-,n,-,-,o,-,-,-,-,-
maga1260,-,-,-,-,-,-,-,-,s,-,-,o,-,-,s,-,-,-,-,-,-,l,e,-,-,-,n,-,-,o,-,-,-,-,-
mait1250,-,-,-,-,-,-,-,-,s,-,-,o,-,-,s,-,p,h,e,-,-,r,3,-,-,-,n,-,-,o,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,-,S,-,v,a,-,-,s,-,-,-,-,-,-,g,e,-,-,-,n,-,-,e,-,-,-,-,-
beng1280,-,-,-,-,-,-,-,-,S,-,-,a,-,-,S,-,p,-,-,-,-,r,o,S,a,S,n,e,o,a,-,-,-,-,-
assa1263,-,-,-,-,-,u,-,-,x,-,-,o,-,-,-,-,h,-,-,-,-,n,i,x,o,h,-,l,o,o,-,-,-,-,-
kash1277,-,-,-,-,-,-,-,-,S,-,-,o,-,-,h,-,h,-,-,-,-,y,o,-,-,-,n,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,S,-,-,i,-,k,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
ashk1246,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
west2369,-,-,-,-,n,E,f,E,s,k,h,E,-,-,S,-,-,-,i,-,-,d,-,-,-,-,-,-,-,E,-,-,n,-,-
bakh1245,-,-,-,-,n,e,f,a,s,-,T,e,-,-,S,-,-,-,i,-,-,r,-,-,-,-,-,-,-,a,-,-,k,-,-
kumz1235,-,-,-,-,n,-,-,a,s,-,-,a,-,-,X,-,-,-,a,-,-,t,-,-,-,-,k,-,-,a,-,-,-,-,-
mode1248,-,-,-,a,n,-,-,-,-,-,-,a,-,p,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
cypr1249,-,-,-,a,n,-,-,a,s,-,-,a,-,-,n,-,-,-,i,-,-,s,-,-,-,-,k,-,-,o,-,-,-,-,-
pont1253,-,-,-,a,n,-,-,a,z,-,m,e,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
capp1239,-,-,-,a,n,-,-,a,s,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
apul1236,-,-,l,a,l,-,-,-,-,-,-,i,-,-,d,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-,-,-
homs1234,-,-,-,-,-,-,-,-,S,-,-,3,5,t,S,-,h,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-,-
nucl1235,-,-,-,-,-,-,-,-,S,-,-,3,5,t,S,-,h,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-,-
iris1253,-,-,-,3,n,-,-,o,l,-,-,i,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
