language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
latv1249,-,d,-,-,z,-,-,-,-,-,i,-,-,v,u,o,-,-,t,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,T,-,-,-,-,-,i,-,-,-
czec1258,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-
slov1269,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,Z,-,-,-,-,-,3,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-
poli1260,-,-,-,-,Z,-,-,-,-,-,3,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-
slov1268,-,-,-,-,Z,-,-,-,-,-,i,-,-,v,-,e,-,-,t,-,-,-,-,-,i,-,-,-
ukra1253,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-
rusy1239,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-
bela1254,-,-,-,-,Z,-,-,-,-,-,3,-,-,-,-,-,-,-,t,-,-,-,s,-,y,-,-,-
russ1263,-,-,-,-,Z,-,-,-,-,-,3,-,-,-,-,-,-,-,t,-,-,-,s,-,y,-,-,-
lowe1385,-,-,-,-,l,-,-,-,-,y,o,b,o,w,-,o,-,-,-,-,-,-,-,-,S,-,-,-
lowe1385,-,-,-,-,Z,-,-,-,-,-,3,w,3,b,-,3,-,-,-,-,-,-,-,-,S,-,-,-
uppe1395,-,-,-,-,Z,-,-,-,-,-,i,w,3,b,-,3,-,-,t,-,-,-,-,-,S,-,-,-
kash1274,-,-,-,-,Z,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,s,-,-,-
bulg1262,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,v,-,-,E,y,-,3,-,-,-
mace1250,-,-,-,-,Z,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,o,b,-,a,-,-,m
mace1250,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,v,-,-,o,v,-,a,-,-,m
mace1250,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,v,-,-,E,-,-,E,-,-,-
gawa1247,-,-,-,-,z,-,-,-,-,-,E,-,-,-,-,-,-,-,4,-,t,o,d,-,3,r,i,k
kala1373,-,d,-,-,Z,-,-,-,-,-,3,-,-,-,-,-,-,-,4,-,-,-,d,-,E,r,u,g
khow1242,-,-,-,-,Z,-,-,-,-,-,u,-,-,-,-,-,-,-,4,-,-,u,-,-,3,s,i,k
nort2665,-,-,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,d,u,v,-,o,-,-,-
hind1269,-,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
urdu1245,-,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
bhoj1244,-,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
maga1260,-,r,3,-,h,-,-,-,-,-,3,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
mait1250,-,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
mara1378,-,r,a,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-
beng1280,-,b,e,t,S,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,h,a,k,-,a,-,-,-
assa1263,-,b,a,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,h,o,k,-,o,-,-,-
kash1277,-,-,-,-,z,-,-,-,-,-,i,-,-,-,-,-,-,-,d,3,r,o,z,-,o,-,-,n
kamv1242,-,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,-,z,e,n,d,e,g,i,-,k,-,-,-,-,-,h,E,r,-,d,-,E,-,-,n
bakh1245,-,-,-,-,z,e,n,d,e,b,i,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,k
kumz1235,-,-,-,-,7,-,-,-,-,-,i,-,-,-,-,-,-,-,S,u,t,-,k,-,a,-,-,-
mode1248,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
cypr1249,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
pont1253,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
capp1239,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
apul1236,-,d,-,-,z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
homs1234,o,b,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
nucl1235,o,p,-,-,r,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
iris1253,-,b,-,-,y,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,y,-,o,-,-,-
