language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
uppe1395,-,m,-,-,-,-,l,-,-,y,-,-,-,i,-,-,-,-,-,-,t,-,-,S,-,-
kash1274,-,m,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,s,-,-
bulg1262,-,m,-,E,-,-,l,-,-,y,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,s,m,y,e,-,-,l,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,s,m,y,e,-,-,l,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,m,-,e,-,-,l,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-
gawa1247,-,p,-,e,-,-,S,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-
kala1373,-,p,h,a,-,-,S,-,-,-,-,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-
khow1242,-,p,-,E,-,-,S,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-
nort2665,-,Z,-,o,n,-,d,-,-,-,-,-,-,3,-,-,r,-,-,-,k,a,t,o,u,-
hind1269,-,p,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,o,-,-
urdu1245,-,p,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,o,-,-
bhoj1244,-,p,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,o,-,-
maga1260,-,p,-,i,-,-,s,-,-,-,-,-,-,3,-,-,-,-,-,-,n,-,-,o,-,-
mait1250,-,p,-,i,-,-,s,-,-,-,-,-,-,3,-,-,-,-,-,-,n,-,-,o,-,-
mara1378,-,d,-,3,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,e,-,-
beng1280,-,p,-,i,-,-,S,-,-,-,-,-,-,e,g,u,r,o,k,o,r,-,-,a,-,-
assa1263,-,p,-,i,-,-,h,-,-,-,-,-,-,i,g,u,r,i,k,o,r,-,-,o,-,-
kash1277,-,p,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-
kamv1242,-,p,-,-,-,-,S,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bakh1245,-,7,-,o,-,-,s,-,i,y,3,w,T,e,-,-,r,-,-,-,d,-,-,a,k,-
kumz1235,-,t,-,-,-,-,-,-,-,-,-,-,-,e,-,-,r,e,-,-,7,-,-,a,-,-
mode1248,-,-,-,a,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,8,-,-,o,-,-
cypr1249,-,-,-,a,-,-,l,-,-,-,-,-,-,E,-,-,-,-,-,-,8,-,-,o,-,-
pont1253,-,-,-,a,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,8,-,-,o,-,-
capp1239,-,-,-,a,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,z,-,-,o,-,-
apul1236,-,-,-,a,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,8,-,-,o,-,-
homs1234,-,-,-,o,X,o,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,o,X,o,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
iris1253,-,m,y,E,-,-,l,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-
sinh1246,a,b,-,3,-,-,r,-,-,-,-,-,-,3,-,-,-,-,-,-,n,3,v,a,-,-
