language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
port1283,-,3,S,-,t,-,a,r,s,-,e,-,t,a,8,-,-,u,-,-,-
stan1288,-,e,s,-,t,-,a,r,s,-,e,4,t,a,8,-,-,o,-,-,-
stan1289,-,-,-,-,-,-,-,-,s,-,e,w,r,-,-,-,-,3,-,-,-
ital1282,-,E,s,e,r,-,e,-,s,-,e,-,d,u,t,-,-,o,-,-,-
neap1235,-,-,s,-,t,a,a,-,s,-,3,t,t,a,t,-,-,3,-,-,-
friu1240,-,-,s,-,t,-,a,-,s,-,e,n,t,a,t,-,-,-,-,-,-
roma1327,-,-,-,-,-,-,a,-,S,-,e,-,d,e,-,-,-,a,-,-,-
stan1290,-,E,-,-,t,X,a,-,s,-,i,-,-,-,-,-,-,-,-,-,-
wall1255,-,-,-,-,-,-,a,-,s,-,i,-,X,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,-,-,-,z,-,i,-,t,-,-,-,-,3,n,-,-
west2354,-,-,-,-,-,-,-,-,s,-,i,-,t,-,-,-,-,3,-,-,-
stan1295,-,-,-,-,-,-,-,-,z,-,i,-,t,-,s,-,-,-,n,-,-
luxe1241,-,-,-,-,-,-,-,-,z,-,3,-,t,-,s,-,-,3,n,-,-
swis1247,-,-,-,-,-,-,-,-,s,-,i,-,t,-,s,-,-,3,-,-,-
icel1247,-,-,-,-,-,-,-,-,s,-,i,-,t,-,y,-,-,a,-,-,-
swed1254,-,-,-,-,-,-,-,-,s,-,i,-,t,-,y,-,-,a,-,-,-
swed1254,-,-,-,-,-,-,-,-,s,-,i,-,t,-,-,-,-,a,-,-,-
faro1244,-,-,-,-,-,-,-,-,s,-,i,-,t,-,h,-,-,a,-,-,-
dani1285,-,-,-,-,-,-,-,-,s,-,e,-,8,-,-,-,-,3,-,-,-
lith1251,-,-,-,-,-,-,-,-,s,y,e,-,d,-,y,-,-,e,t,y,i
latv1249,-,-,-,-,-,-,-,-,s,-,E,-,d,-,-,-,-,E,t,-,-
czec1258,-,-,-,-,-,-,-,-,s,-,E,-,-,-,T,-,-,e,T,-,i
czec1258,-,-,-,-,-,-,-,-,s,-,E,-,-,-,T,-,-,E,t,-,-
slov1269,-,-,-,-,-,-,-,-,s,-,E,-,-,-,T,-,i,E,T,-,-
poli1260,-,-,-,-,-,-,-,-,S,-,E,-,d,-,Z,-,-,E,t,-,S
poli1260,-,-,-,-,-,-,-,-,S,-,e,-,d,-,Z,-,-,e,t,-,S
slov1268,-,-,-,-,-,-,-,-,s,-,E,-,-,-,d,-,-,e,t,-,i
ukra1253,-,-,-,-,-,-,-,-,s,-,i,-,d,-,-,-,y,i,t,-,i
rusy1239,-,-,-,-,-,-,-,-,s,-,3,-,d,-,-,-,y,i,t,-,3
bela1254,-,-,-,-,-,-,-,-,s,y,a,-,d,-,z,-,y,e,t,s,y
russ1263,-,-,-,-,-,-,-,-,s,y,i,-,d,-,z,-,y,e,t,s,y
lowe1385,-,-,-,-,-,-,-,-,s,-,e,-,y,-,Z,-,-,e,-,-,S
uppe1395,-,-,-,-,-,-,-,-,s,-,e,-,d,-,Z,-,-,E,t,-,S
kash1274,-,-,-,-,-,-,-,-,s,-,E,-,d,-,z,-,-,E,t,-,s
bulg1262,-,-,-,-,-,-,-,-,s,-,3,-,d,-,y,-,-,o,-,-,-
mace1250,-,-,-,-,-,-,-,-,s,y,E,-,d,-,y,-,-,a,-,-,-
mace1250,-,-,-,-,-,-,-,-,s,y,a,-,d,-,y,-,-,i,m,-,-
mace1250,-,-,-,-,-,-,-,-,s,-,e,-,d,-,-,-,-,i,-,-,-
gawa1247,-,-,-,-,-,-,-,-,4,-,i,-,-,-,S,i,k,-,-,-,-
kala1373,-,-,-,-,-,-,-,-,b,-,3,-,-,-,y,u,g,-,-,-,-
khow1242,-,-,-,-,-,-,-,-,4,-,i,-,-,-,S,i,k,-,-,-,-
nort2665,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,k,o,-,-,-
hind1269,-,-,-,-,-,-,-,-,b,-,E,-,t,-,h,-,n,o,-,-,-
urdu1245,-,-,-,-,-,-,-,-,b,-,E,-,t,-,h,-,n,o,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,b,-,E,-,t,-,h,-,n,o,-,-,-
maga1260,-,-,-,-,-,-,-,-,b,-,E,-,t,-,h,3,n,o,-,-,-
mait1250,-,-,-,-,-,-,-,-,b,-,E,-,-,-,s,-,n,o,-,-,-
mara1378,-,-,-,-,-,-,-,-,b,-,3,-,-,-,s,-,n,e,-,-,-
beng1280,-,-,-,-,-,-,-,-,b,-,o,-,-,-,S,-,-,a,-,-,-
assa1263,-,-,-,-,-,-,-,-,b,-,o,-,-,-,h,-,-,o,-,-,-
kash1277,-,-,-,-,-,-,-,-,b,-,i,-,-,-,h,o,n,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,-,-,-,-,d,-,Z,-,-,e,-,-,-
west2369,n,e,-,-,-,-,-,-,S,-,E,-,-,-,s,-,t,E,n,-,-
bakh1245,n,e,-,-,-,-,-,-,S,-,a,-,-,-,s,-,t,a,k,-,-
kumz1235,-,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,y,a,-,-,-
mode1248,-,-,-,-,-,-,-,-,k,-,a,-,-,-,8,o,m,e,-,-,-
cypr1249,-,-,-,-,-,-,-,-,k,-,a,-,-,-,8,u,m,E,-,-,-
pont1253,-,-,-,-,-,-,-,-,k,-,a,-,-,-,8,u,m,3,-,-,-
capp1239,-,-,-,-,-,-,-,-,k,-,a,-,-,-,8,o,m,e,-,-,-
apul1236,-,-,-,-,-,-,-,-,k,-,a,-,-,-,8,e,n,o,-,-,-
homs1234,-,-,-,-,n,-,3,-,s,-,-,-,d,-,-,-,-,E,l,-,-
nucl1235,-,-,-,-,n,-,3,-,s,-,-,-,t,-,-,-,-,E,l,-,-
iris1253,-,-,-,-,b,-,-,-,y,i,i,-,n,3,h,-,-,i,-,-,-
