language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,-,-,-,-,-,-,-,-,-,d,i,z,e,-,-,r,-,-,-,-,-
stan1288,-,-,-,-,-,-,-,-,-,-,-,d,e,8,i,-,-,r,-,-,-,-,-
stan1289,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,r,-,-,e,-,-
neap1235,-,-,-,-,-,-,-,-,-,-,-,r,-,-,i,S,3,r,-,-,3,-,-
friu1240,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,-,-,-,-,-,-
roma1327,-,-,-,-,-,-,a,-,-,-,-,s,-,p,u,-,-,n,-,-,e,-,-
roma1327,-,-,-,-,-,-,a,-,-,-,-,z,-,-,i,-,-,t,-,S,e,-,-
stan1290,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,X,-,-,-,-,-
wall1255,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,X,-,-,-,-,-
dutc1256,-,-,-,-,-,-,-,-,-,-,-,z,-,-,E,-,-,x,-,-,3,-,n
west2354,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,z,-,-,3,-,-
stan1295,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,g,N
luxe1241,-,-,-,-,-,-,-,-,-,-,-,z,-,-,o,-,-,-,-,-,3,-,n
swis1247,-,-,-,-,-,-,-,-,-,-,-,s,-,-,E,-,-,g,-,-,3,-,-
icel1247,-,-,-,-,-,-,-,-,-,-,-,s,e,-,i,-,-,y,-,-,a,-,-
swed1254,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,x,-,y,-,-,a,-,-
swed1254,-,-,-,-,-,-,-,-,-,-,-,s,-,-,E,-,-,y,-,-,a,-,-
faro1244,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,y,-,-,a,-,-
dani1285,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
lith1251,t,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,t,-,y,i,-,-
lith1251,s,-,a,-,k,-,-,-,-,-,-,y,-,-,i,-,-,t,-,y,i,-,-
latv1249,t,-,E,i,k,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-
czec1258,-,-,-,-,p,-,o,b,-,-,-,y,-,-,e,-,-,T,e,T,i,-,-
czec1258,-,-,-,-,-,-,-,-,-,-,-,r,-,-,E,-,-,t,-,s,i,-,-
czec1258,-,-,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,t,-,s,t,-,-
slov1269,-,-,-,-,p,-,o,-,-,-,-,v,-,-,E,-,-,d,o,T,-,-,-
poli1260,-,-,-,-,-,-,-,-,-,-,-,r,-,-,E,-,-,t,-,s,-,-,-
poli1260,-,-,-,-,p,-,o,v,-,y,E,d,-,Z,E,-,-,t,-,S,-,-,-
poli1260,-,-,-,-,p,-,o,v,y,y,e,d,-,Z,e,-,-,t,-,S,-,-,-
slov1268,-,-,-,-,-,-,-,-,-,-,-,r,-,-,E,-,-,t,-,S,i,-,-
ukra1253,s,-,-,-,k,-,a,-,-,-,-,z,-,-,o,-,-,t,-,-,i,-,-
rusy1239,-,-,-,-,-,-,-,-,-,-,-,r,-,-,E,-,-,t,-,S,i,-,-
rusy1239,-,-,-,-,w,p,o,b,-,-,-,y,-,-,i,s,-,t,-,-,3,-,-
bela1254,s,-,-,-,k,-,o,-,-,-,-,z,-,-,o,-,-,t,-,s,y,-,-
