language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
port1283,-,-,-,p,-,3,-,-,-,k,-,-,-,e,-,-,-,-,n,u,-
stan1288,-,-,-,p,-,e,-,-,-,k,-,-,-,e,-,-,-,-,5,o,-
stan1289,-,-,-,p,-,3,-,-,-,t,-,-,-,i,-,-,-,-,t,-,-
ital1282,-,-,-,p,-,i,-,-,-,k,-,-,-,o,-,-,-,-,l,o,-
neap1235,-,-,-,p,-,3,-,-,-,t,S,-,-,3,-,-,r,i,l,3,-
friu1240,-,-,-,p,-,i,-,-,-,t,S,-,-,u,-,-,-,-,l,-,-
roma1327,-,-,-,m,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
stan1290,-,-,-,p,-,3,-,-,-,t,-,-,-,i,-,-,-,-,-,-,-
wall1255,-,-,-,p,-,i,-,-,-,t,-,-,-,i,-,-,-,-,-,-,-
dutc1256,k,-,-,l,E,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
west2354,-,-,-,l,-,i,-,-,-,-,-,-,-,-,-,-,-,-,t,s,-
stan1295,k,h,-,l,-,a,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-
luxe1241,k,-,-,l,-,E,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-
swis1247,x,-,-,l,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
icel1247,-,-,-,l,-,i,-,-,-,t,-,-,-,i,-,-,d,-,l,-,-
swed1254,s,m,o,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,l,-,i,-,-,-,t,-,-,-,i,-,-,-,-,l,-,-
swed1254,-,-,-,l,-,i,-,-,-,t,-,-,-,3,-,-,-,-,n,-,-
faro1244,-,-,-,l,u,i,-,-,-,t,h,-,-,i,-,-,-,-,l,-,-
dani1285,-,-,-,l,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,3,-
lith1251,-,-,-,m,-,o,-,-,-,Z,-,-,-,a,-,-,s,-,-,-,-
latv1249,-,-,-,m,-,o,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,m,-,o,-,-,-,l,-,-,-,3,-,-,-,-,-,-,-
czec1258,-,-,-,m,-,o,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-
slov1269,-,-,-,m,-,o,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-
poli1260,-,-,-,m,-,a,-,-,-,l,-,-,-,3,-,-,-,-,-,-,-
poli1260,-,-,-,m,-,o,-,-,-,w,-,-,-,3,-,-,-,-,-,-,-
slov1268,-,-,-,m,-,o,-,-,-,y,x,-,-,3,n,-,-,-,-,-,-
ukra1253,-,-,-,m,-,a,-,-,-,l,-,-,-,i,-,-,-,-,y,-,-
rusy1239,-,-,-,m,-,o,-,-,-,l,-,-,-,o,-,-,-,-,y,-,-
bela1254,-,-,-,m,-,o,-,-,-,l,y,-,-,e,n,y,k,-,y,i,-
russ1263,-,-,-,m,-,o,-,-,-,l,y,-,-,i,n,y,k,-,y,i,y
lowe1385,-,-,-,m,-,o,-,-,-,w,-,-,-,3,-,-,-,-,-,-,-
uppe1395,-,-,-,m,-,o,w,k,-,y,-,-,-,i,-,-,-,-,-,-,-
kash1274,-,-,-,m,-,E,-,-,-,w,-,-,-,3,-,-,-,-,-,-,-
bulg1262,-,-,-,m,-,o,-,-,-,l,-,-,-,3,-,-,k,-,-,-,-
mace1250,-,-,-,m,-,o,-,-,-,l,-,-,-,u,-,-,k,-,-,-,-
mace1250,-,-,-,m,-,o,-,-,-,l,-,-,-,-,-,-,k,-,-,a,-
mace1250,-,-,-,m,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,p,-,o,-,-,-,l,-,-,-,E,-,-,-,-,-,-,-
kala1373,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,k,u,t
