language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
port1283,-,-,k,-,o,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
stan1288,-,-,m,-,u,-,-,-,-,-,z,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-
stan1289,-,-,k,-,u,-,y,-,-,-,S,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
ital1282,-,-,k,-,o,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
neap1235,-,-,k,-,o,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
friu1240,-,-,k,w,E,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
roma1327,-,-,T,-,o,a,p,-,-,-,s,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
stan1290,-,-,k,-,-,-,y,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1255,-,-,g,r,o,-,d,E,l,d,Z,-,-,-,-,-,-,-,-,-,a,-,-,b,-,-,-
west2354,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,l,-,-,-
stan1295,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,E,N,k,l,-,-,-
luxe1241,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,m,-,-,-,-,-
swis1247,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,E,n,k,x,-,-,u
swed1254,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-
dani1285,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
lith1251,-,-,-,-,-,-,-,-,-,-,S,-,-,l,-,-,a,u,n,y,i,-,-,s,-,-,-
latv1249,o,u,k,-,-,-,-,-,-,-,S,-,-,t,-,-,i,-,l,p,-,-,-,s,-,-,-
czec1258,-,-,-,-,-,-,-,-,-,-,s,-,-,t,-,-,E,x,n,-,o,-,-,-,-,-,-
czec1258,-,-,-,-,-,-,-,-,-,-,s,-,-,t,-,-,E,h,n,-,o,-,-,-,-,-,-
slov1269,-,-,-,-,-,-,-,-,-,-,s,-,-,T,-,-,E,h,n,-,o,-,-,-,-,-,-
poli1260,-,-,-,-,-,-,-,-,-,-,u,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-
poli1260,-,-,-,-,-,-,-,-,-,-,u,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-
slov1268,-,-,-,-,-,-,-,-,-,-,s,-,-,t,-,-,E,g,n,-,o,-,-,-,-,-,-
ukra1253,-,-,-,-,-,-,-,-,-,-,s,-,-,t,-,-,E,X,n,-,o,-,-,-,-,-,-
rusy1239,-,-,-,-,-,-,-,-,-,-,s,-,-,t,-,-,E,x,n,u,o,-,-,-,-,-,-
bela1254,-,-,-,-,-,-,-,-,-,-,s,y,-,t,s,y,o,x,n,-,o,-,-,-,-,-,-
russ1263,-,-,b,-,-,-,-,-,-,-,y,i,-,d,-,-,-,r,-,-,o,-,-,-,-,-,-
lowe1385,-,-,-,-,-,-,-,-,-,-,S,-,-,t,S,-,o,g,n,-,o,-,-,-,-,-,-
uppe1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-,-,o,-,-,-
kash1274,-,-,-,-,-,-,-,-,-,-,w,3,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
bulg1262,-,-,-,-,-,-,-,-,-,-,b,3,-,d,-,-,-,r,-,-,o,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,b,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,k,l,-,-,-,-,-,-,y,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,b,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,b,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,m,-,-,-
kala1373,-,-,-,-,-,-,-,-,-,-,m,3,-,d,-,-,-,-,-,-,a,-,-,l,-,-,-
khow1242,-,-,-,-,-,-,-,-,-,-,S,-,-,r,-,-,-,-,-,-,o,-,-,4,-,-,-
nort2665,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,v,-,r,i
hind1269,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,o,-,-,g,-,-,-
urdu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,n,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,o,-,-,g,-,-,-
maga1260,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,o,-,-,g,-,-,-
mait1250,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,a,-,-,g,3,d,o
mara1378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,n,-,d,i
beng1280,-,-,-,-,-,-,-,-,-,-,-,u,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-
assa1263,-,-,-,-,-,-,-,-,-,-,-,u,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-
kash1277,-,-,-,-,-,-,-,-,-,-,m,o,-,d,-,-,-,-,-,-,o,-,-,l,-,-,-
kamv1242,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,u,-,-,-,-,-,-
ashk1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-,-,t,-,-,-
bakh1245,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,n,-,-,-
kumz1235,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,a,X,-,t,-,-,-
nort2641,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,n,-,-,-
mode1248,-,-,-,-,-,-,-,-,-,-,m,i,-,r,-,-,-,-,-,-,o,-,-,s,-,-,-
cypr1249,-,-,z,-,a,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,-
pont1253,-,-,-,-,-,-,-,-,-,-,m,e,-,r,-,-,-,-,-,-,i,-,-,n,-,-,-
capp1239,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-
apul1236,-,-,-,-,a,-,-,-,-,-,N,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-
homs1234,-,-,-,-,-,-,-,-,-,-,z,i,s,d,-,-,-,-,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,o,-,-,-,-,-,z,-,-,d,-,-,-,-,-,-,3,-,-,r,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,T,-,-,h,-,-,E,h,r,w,u,-,-,-,-,-,-
