language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
port1283,-,-,-,-,v,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,r,-,-
stan1288,-,-,-,-,b,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,r,-,-
stan1289,-,-,-,-,b,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
ital1282,-,-,-,-,v,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,r,-,e
neap1235,-,-,-,-,v,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
friu1240,-,z,-,-,v,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
roma1327,a,z,-,-,b,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
stan1290,-,-,-,-,v,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
wall1255,-,-,-,-,v,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
dutc1256,-,-,-,-,v,-,-,-,-,-,l,-,-,-,-,-,i,-,x,-,-,-,3,n,-,-
west2354,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,3,n,-,3
stan1295,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,g,N,-,-
luxe1241,-,-,-,-,f,-,-,-,-,-,l,-,-,3,-,-,i,-,-,-,-,-,3,n,-,-
swis1247,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,g,-,-,-,3,-,-,-
icel1247,-,-,-,-,f,-,-,-,-,-,l,-,-,y,-,-,u,-,-,-,-,-,a,-,-,-
swed1254,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,x,-,-,-,a,-,-,-
swed1254,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,g,-,-,-,a,-,-,-
