language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,-,-,-,s,-,-,-,e,-,-,k,-,u,-,-
stan1288,-,-,-,-,-,s,-,-,-,e,-,-,k,-,o,-,-
stan1289,-,-,-,-,-,s,-,-,-,E,-,-,k,-,-,-,-
ital1282,a,-,-,S,-,S,-,-,-,u,-,-,t,-,o,-,-
neap1235,a,-,-,S,-,S,-,-,-,u,-,-,t,-,3,-,-
friu1240,-,-,-,-,-,s,-,-,-,u,-,-,t,-,-,-,-
roma1327,u,-,-,-,-,s,-,-,-,-,-,-,k,-,a,-,t
stan1290,-,-,-,-,-,s,-,-,-,E,-,-,k,-,-,-,-
wall1255,-,-,-,-,-,s,-,-,-,E,-,-,t,-,S,-,-
dutc1256,-,-,-,-,-,d,-,-,r,o,-,-,X,-,-,-,-
west2354,-,-,-,-,-,d,-,-,r,u,-,-,x,-,-,-,-
stan1295,-,-,-,-,-,t,-,-,X,o,-,-,k,-,-,-,N
luxe1241,-,-,-,-,-,d,-,-,r,3,-,-,S,-,3,-,n
swis1247,-,-,-,-,-,t,-,-,r,o,-,-,x,-,3,-,-
icel1247,-,-,-,-,-,8,-,-,-,i,-,-,r,-,-,-,-
swed1254,-,-,-,-,-,8,-,-,-,e,-,-,r,-,-,-,-
swed1254,-,-,-,-,-,t,-,-,-,o,-,-,r,-,-,-,-
faro1244,-,-,-,-,-,t,h,u,r,u,-,-,r,-,-,-,-
dani1285,-,-,-,-,-,t,-,E,-,a,-,-,-,-,-,-,-
lith1251,-,-,-,-,-,s,-,a,-,u,-,-,s,-,a,-,s
latv1249,-,-,-,-,-,s,-,o,-,u,-,-,s,-,-,-,-
czec1258,-,-,-,-,-,s,-,-,-,u,-,-,x,-,3,-,-
czec1258,-,-,-,-,-,s,-,-,-,u,-,-,x,-,i,-,-
slov1269,-,-,-,-,-,s,-,-,-,u,-,-,x,-,i,-,-
poli1260,-,-,-,-,-,s,-,-,-,u,-,-,x,-,3,-,-
poli1260,-,-,-,-,-,s,-,-,-,u,-,-,x,-,3,-,-
slov1268,-,-,-,-,-,s,-,-,-,u,-,-,x,-,-,-,-
ukra1253,-,-,-,-,-,s,-,-,-,u,-,-,x,-,i,-,y
rusy1239,-,-,-,-,-,s,-,-,-,u,-,-,x,-,o,-,y
bela1254,-,-,-,-,-,s,-,-,-,u,-,-,x,y,i,-,-
russ1263,-,-,-,-,-,s,-,-,-,u,-,-,x,-,o,-,y
lowe1385,-,-,-,-,-,s,-,-,-,u,-,-,x,-,3,-,-
uppe1395,-,-,-,-,-,s,-,-,-,u,-,-,x,y,i,-,-
kash1274,-,-,-,-,-,s,-,-,-,o,-,-,x,-,3,-,-
bulg1262,-,-,-,-,-,s,-,-,-,u,-,-,x,-,-,-,-
mace1250,-,-,-,-,-,s,-,-,-,u,-,-,x,-,-,-,-
mace1250,-,-,-,-,-,s,-,-,-,u,-,-,x,-,-,-,-
mace1250,-,-,-,-,-,s,-,-,-,u,-,-,f,-,-,-,-
gawa1247,-,-,-,-,-,S,-,-,-,u,-,-,k,-,o,-,-
kala1373,-,-,-,-,-,S,-,-,-,i,-,-,S,-,a,-,l
khow1242,t,-,-,-,-,S,-,-,h,u,t,S,h,-,u,-,-
nort2665,-,-,-,-,-,s,-,-,-,i,-,s,k,-,i,-,-
hind1269,-,-,-,-,-,s,-,-,-,u,-,-,k,h,o,-,-
urdu1245,-,-,-,-,-,s,-,-,-,u,-,-,k,h,o,-,-
bhoj1244,-,-,-,-,-,s,-,-,-,u,-,-,k,h,3,-,l
maga1260,-,-,-,-,-,s,-,-,-,u,-,-,k,h,3,-,l
mait1250,-,-,-,-,-,s,-,-,-,u,-,-,k,h,3,-,l
mara1378,-,-,-,-,-,s,-,-,-,u,-,-,k,-,a,-,-
beng1280,-,-,-,-,-,S,-,-,-,u,-,-,k,n,o,-,-
assa1263,-,-,-,-,-,x,-,-,-,u,-,-,k,-,o,-,n
kash1277,-,-,-,-,-,h,-,-,-,u,-,-,k,h,-,-,-
kamv1242,-,-,-,-,-,d,-,-,-,a,-,-,r,-,3,-,-
west2369,-,-,-,-,-,X,-,-,-,o,-,S,k,-,-,-,-
bakh1245,-,-,-,-,-,h,-,-,-,o,-,S,k,-,-,-,-
kumz1235,-,-,-,-,-,7,-,-,-,i,-,S,k,-,-,-,-
mode1248,-,-,-,-,-,s,-,-,t,e,-,-,x,n,o,-,s
mode1248,-,-,-,k,-,s,-,-,-,e,-,-,r,-,o,-,s
cypr1249,-,-,-,-,-,s,-,-,t,E,-,-,x,n,o,-,s
cypr1249,-,-,-,k,-,s,-,-,-,E,-,-,r,-,o,-,s
pont1253,-,-,-,-,-,s,-,-,t,e,-,-,x,n,o,-,s
capp1239,-,-,-,k,-,s,-,-,-,e,-,-,r,-,o,-,-
apul1236,a,p,a,l,i,s,-,-,t,-,-,-,-,-,o,-,-
homs1234,-,-,-,t,-,S,-,-,-,-,-,-,h,-,o,-,r
nucl1235,-,-,-,t,-,S,-,-,-,-,-,-,h,-,o,-,r
iris1253,-,-,-,-,-,y,-,-,-,i,-,-,r,-,i,m,y
