language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,-,-,-,-,-,p,a,i,-,S,-,-,-,-,3,-
stan1288,-,-,-,-,-,p,-,e,-,8,-,-,-,-,-,-
stan1289,-,-,-,-,-,p,-,e,-,S,-,-,-,-,-,-
ital1282,-,-,-,-,-,p,-,e,-,S,-,-,-,-,e,-
neap1235,-,-,-,-,-,p,-,e,-,S,-,-,-,-,3,-
friu1240,-,-,-,-,-,p,-,E,-,s,-,-,-,-,-,-
roma1327,-,-,-,-,-,p,-,e,-,S,-,t,-,-,e,-
stan1290,-,-,-,-,-,p,w,a,-,s,-,-,-,-,o,-
wall1255,-,-,-,-,-,p,-,E,-,h,-,-,-,-,o,-
dutc1256,-,-,-,-,-,v,-,i,-,s,-,-,-,-,-,-
west2354,-,-,-,-,-,f,-,i,-,s,-,k,-,-,-,-
stan1295,-,-,-,-,-,f,-,i,-,S,-,-,-,-,-,-
luxe1241,-,-,-,-,-,f,-,3,-,S,-,-,-,-,-,-
swis1247,-,-,-,-,-,f,-,i,-,S,-,-,-,-,-,-
icel1247,-,-,-,-,-,f,-,i,-,s,-,k,-,-,i,r
swed1254,-,-,-,-,-,f,-,i,-,s,-,k,-,-,e,r
swed1254,-,-,-,-,-,f,-,i,-,s,-,k,-,-,-,-
faro1244,-,-,-,-,-,f,-,i,-,s,-,k,-,-,u,r
dani1285,-,-,-,-,-,f,-,e,-,s,-,g,-,-,-,-
lith1251,Z,u,v,y,i,-,-,s,-,-,-,-,-,-,-,-
latv1249,-,-,z,-,i,w,-,s,-,-,-,-,-,-,-,-
czec1258,-,-,r,-,3,b,-,o,-,-,-,-,-,-,-,-
czec1258,-,-,r,-,i,b,-,o,-,-,-,-,-,-,-,-
slov1269,-,-,r,-,i,b,-,o,-,-,-,-,-,-,-,-
poli1260,-,-,r,-,3,b,-,a,-,-,-,-,-,-,-,-
poli1260,-,-,r,-,3,b,-,o,-,-,-,-,-,-,-,-
slov1268,-,-,r,-,i,b,-,o,-,-,-,-,-,-,-,-
ukra1253,-,-,r,-,i,b,-,a,-,-,-,-,-,-,-,-
rusy1239,-,-,r,-,u,b,-,o,-,-,-,-,-,-,-,-
bela1254,-,-,r,-,3,b,-,o,-,-,-,-,-,-,-,-
russ1263,-,-,r,-,3,b,-,a,-,-,-,-,-,-,-,-
lowe1385,-,-,r,-,3,b,-,o,-,-,-,-,-,-,-,-
uppe1395,-,-,X,-,3,b,-,o,-,-,-,-,-,-,-,-
kash1274,-,-,r,-,o,b,-,o,-,-,-,-,-,-,-,-
bulg1262,-,-,r,y,i,b,-,3,-,-,-,-,-,-,-,-
mace1250,-,-,r,y,i,b,-,a,-,-,-,-,-,-,-,-
mace1250,-,-,r,y,i,b,-,a,-,-,-,-,-,-,-,-
mace1250,-,-,r,-,i,b,-,o,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,m,-,3,t,s,o,t,-,-,o,-
kala1373,-,-,-,-,-,m,-,3,-,s,i,4,-,-,-,-
khow1242,-,-,-,-,-,m,-,3,t,s,-,h,-,-,i,-
nort2665,-,-,-,-,-,m,-,a,-,s,a,t,-,-,i,-
hind1269,-,-,-,-,-,m,-,3,t,S,-,h,-,l,i,-
urdu1245,-,-,-,-,-,m,-,3,t,S,-,h,-,l,i,-
bhoj1244,-,-,-,-,-,m,-,3,t,S,-,h,-,r,i,-
maga1260,-,-,-,-,-,m,-,3,-,T,-,h,3,r,i,-
mait1250,-,-,-,-,-,m,-,o,t,S,-,h,-,-,-,-
mara1378,-,-,-,-,-,m,-,a,-,s,-,-,-,-,a,-
beng1280,-,-,-,-,-,m,-,o,t,S,-,h,-,-,-,-
assa1263,-,-,-,-,-,m,-,o,-,S,-,-,-,-,-,-
kash1277,-,-,-,-,-,g,-,o,-,-,-,-,-,r,-,-
kamv1242,-,-,-,-,o,m,-,a,t,s,-,-,-,-,i,-
ashk1246,-,-,-,-,-,m,-,u,t,s,-,-,-,-,-,-
west2369,-,-,-,-,-,m,-,o,-,h,-,-,-,-,i,-
bakh1245,-,-,-,-,-,m,-,o,-,h,-,-,-,-,i,-
kumz1235,-,-,-,-,-,m,-,E,-,-,-,-,-,-,y,-
mode1248,-,-,-,-,-,p,-,-,-,s,a,r,-,-,i,-
cypr1249,-,-,-,-,-,p,-,-,-,s,a,r,-,-,i,n
pont1253,-,-,-,-,o,p,-,-,-,s,a,r,-,-,i,n
capp1239,-,-,-,-,-,p,-,-,-,s,a,r,-,-,-,-
apul1236,-,-,-,-,a,t,-,-,-,s,a,r,-,-,i,-
homs1234,-,-,-,-,-,t,-,-,-,s,-,-,-,-,u,g
nucl1235,-,-,-,-,-,d,-,-,-,z,-,-,-,-,u,k
iris1253,-,-,-,-,i,-,-,3,-,s,-,k,-,-,-,-
