language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
port1283,p,3,z,-,-,-,a,-,-,-,-,8,-,-,u,-,-,-,-
stan1288,p,e,s,-,-,-,a,-,-,-,-,8,-,-,o,-,-,-,-
stan1289,f,3,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-
ital1282,p,e,s,-,-,-,a,-,-,n,-,t,-,-,e,-,-,-,-
neap1235,p,3,s,-,-,-,a,-,-,n,-,t,-,-,3,-,-,-,-
friu1240,p,e,z,-,-,-,a,-,-,n,-,t,-,-,-,-,-,-,-
roma1327,g,-,-,-,-,-,-,-,-,-,-,r,-,-,e,-,-,w,-
stan1290,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,X,-
wall1255,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,X,-
dutc1256,-,-,z,-,-,-,-,-,-,-,-,w,-,-,a,-,-,r,-
west2354,-,-,s,-,-,-,-,-,-,-,-,v,-,i,3,-,-,r,-
stan1295,-,-,S,-,-,-,-,-,-,-,-,v,-,e,a,-,-,-,-
luxe1241,-,-,S,-,-,-,-,-,-,-,-,w,3,i,a,-,-,-,-
swis1247,-,-,S,-,-,-,-,-,-,-,-,v,-,-,E,-,-,r,-
icel1247,-,-,8,-,-,-,u,-,-,N,-,g,-,-,i,-,-,r,-
swed1254,-,-,8,-,-,-,u,-,-,N,-,g,-,-,e,-,-,r,-
swed1254,-,-,t,-,-,-,3,-,-,N,-,-,-,-,-,-,-,-,-
faro1244,-,-,t,-,h,-,u,-,-,N,-,g,-,-,u,-,-,r,-
dani1285,-,-,t,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-
lith1251,-,-,s,-,-,-,u,-,-,N,-,k,-,-,u,-,-,s,-
latv1249,-,-,s,-,m,-,o,-,-,-,-,k,-,-,-,-,-,s,-
czec1258,-,-,T,-,-,-,e,-,-,Z,-,k,-,-,3,-,-,-,-
czec1258,-,-,T,-,-,-,E,-,-,S,-,k,-,-,i,-,-,-,-
slov1269,-,-,T,-,-,-,o,-,-,S,-,k,-,-,i,-,-,-,-
poli1260,-,-,t,-,S,-,a,-,-,Z,-,k,-,-,3,-,-,-,-
poli1260,-,-,t,-,S,-,E,w,-,S,-,k,-,y,i,-,-,-,-
slov1268,-,-,t,-,-,-,E,-,-,Z,3,k,-,-,-,-,-,-,-
ukra1253,-,-,-,-,b,-,a,-,-,Z,-,k,-,-,i,-,-,y,-
rusy1239,-,-,-,-,v,-,o,-,-,S,-,k,-,-,o,-,-,y,-
rusy1239,-,-,t,-,y,-,o,-,-,S,-,k,-,-,o,-,-,y,-
bela1254,-,-,t,s,y,-,o,-,-,Z,-,k,-,-,-,-,-,y,i
russ1263,-,-,t,-,y,-,i,-,-,Z,o,l,-,-,3,-,-,y,-
lowe1385,-,-,-,-,S,-,i,-,-,S,-,k,-,y,i,-,-,-,-
uppe1395,-,-,t,-,S,-,E,-,-,S,-,k,-,y,i,-,-,-,-
kash1274,-,-,t,-,S,-,o,-,-,S,-,t,-,S,i,-,-,-,-
bulg1262,-,-,t,-,-,-,E,-,-,Z,3,k,-,-,-,-,-,-,-
