language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
port1283,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,w,-
stan1288,-,-,-,-,-,8,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,l,o
stan1289,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-
ital1282,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,o
neap1235,-,-,-,-,-,S,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,l,3
friu1240,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-
roma1327,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,r,-
stan1290,-,-,-,-,-,s,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-
wall1255,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,X,-
dutc1256,-,-,-,-,-,l,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,t,-
west2354,-,-,-,-,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,t,-
stan1295,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,l,-
luxe1241,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,3,-,-,l,-
swis1247,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-
icel1247,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,n,-
swed1254,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,l,-
swed1254,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,3,-,-,l,-
faro1244,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,l,-
dani1285,-,-,-,-,-,h,-,e,-,-,-,-,-,-,-,-,m,-,-,-,-,3,-,-,l,-
lith1251,-,-,-,-,-,d,-,a,-,-,-,-,-,-,N,-,g,-,-,-,-,u,-,-,s,-
latv1249,-,-,-,-,-,d,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,E,s,i,s,-
czec1258,-,-,-,-,-,n,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,E,-,-,-,-
czec1258,-,-,-,-,-,7,-,o,-,-,-,-,-,-,-,-,b,-,l,o,h,o,-,-,-,-
czec1258,-,-,-,-,-,n,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,E,-,-,-,-
slov1269,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,b,-,l,o,h,o,-,-,-,-
slov1269,-,-,-,-,-,5,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
poli1260,-,-,-,-,-,5,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
poli1260,-,-,-,-,-,5,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
slov1268,-,-,-,-,-,n,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
ukra1253,-,-,-,-,-,n,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
rusy1239,-,-,-,-,-,n,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
bela1254,-,-,-,-,-,n,y,E,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
