language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
port1283,-,-,p,-,-,e,-,-,-,n,-,a,-,-,-,-,-
stan1288,-,-,p,-,l,u,-,-,-,m,-,a,-,-,-,-,-
stan1289,-,-,p,-,l,o,-,-,-,m,-,3,-,-,-,-,-
ital1282,-,-,p,-,y,u,-,-,-,m,-,a,-,-,-,-,-
neap1235,-,-,p,-,-,e,-,-,-,n,-,3,-,-,-,-,-
friu1240,-,-,p,-,l,u,-,-,-,m,-,E,-,-,-,-,-
roma1327,-,-,p,-,-,a,-,-,-,n,-,3,-,-,-,-,-
stan1290,-,-,p,-,l,i,-,-,-,m,-,-,-,-,-,-,-
wall1255,-,-,p,-,l,o,-,-,-,m,-,-,-,-,-,-,-
dutc1256,-,-,v,-,-,e,-,-,-,r,-,-,-,-,-,-,-
west2354,-,-,f,-,-,i,-,-,3,r,-,-,-,-,-,-,-
stan1295,-,-,f,-,-,e,-,-,-,d,-,a,-,-,-,-,-
luxe1241,-,-,p,-,-,-,-,-,-,l,-,o,m,-,-,-,-
swis1247,-,-,f,-,-,E,-,d,3,r,-,3,-,-,-,-,-
icel1247,-,-,f,-,y,E,-,8,i,r,-,-,-,-,-,-,-
swed1254,-,-,f,-,y,E,-,8,e,r,-,-,-,-,-,-,-
swed1254,-,-,f,-,y,E,-,d,3,r,-,-,-,-,-,-,-
faro1244,-,-,f,-,y,e,-,v,u,r,-,-,-,-,-,-,-
dani1285,-,-,f,-,y,e,-,-,a,-,-,-,-,-,-,-,-
lith1251,-,-,p,-,-,-,-,-,-,l,-,u,N,k,s,n,a
latv1249,-,s,p,-,-,o,-,-,-,l,v,o,-,-,-,-,-
czec1258,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
czec1258,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
slov1269,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
poli1260,-,-,p,-,y,o,-,-,-,r,-,o,-,-,-,-,-
poli1260,-,-,p,y,y,u,-,-,-,r,-,o,-,-,-,-,-
slov1268,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
ukra1253,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
rusy1239,-,-,p,-,-,E,-,-,-,r,-,o,-,-,-,-,-
bela1254,-,-,p,-,y,o,-,-,-,r,-,o,-,-,-,-,-
russ1263,-,-,p,-,y,i,-,-,-,r,-,o,-,-,-,-,-
lowe1385,-,-,p,-,e,E,-,-,-,r,-,o,-,-,-,-,-
uppe1395,-,-,p,-,e,E,-,-,-,X,-,o,-,-,-,-,-
kash1274,-,-,p,y,y,u,-,-,-,r,-,o,-,-,-,-,-
bulg1262,-,-,p,-,-,3,-,-,-,r,-,o,-,-,-,-,-
mace1250,-,-,p,-,y,e,-,-,-,r,-,u,-,-,-,-,-
mace1250,-,-,p,-,y,e,-,-,-,r,-,u,-,-,-,-,-
mace1250,-,-,p,-,-,e,-,-,-,r,-,o,-,-,-,-,-
gawa1247,-,-,f,-,-,3,-,-,-,t,-,o,-,-,-,-,-
kala1373,-,-,p,-,-,a,-,-,-,t,-,-,-,-,-,-,-
khow1242,-,-,p,-,-,o,-,-,-,t,-,S,-,-,-,-,-
nort2665,-,-,p,-,-,a,-,-,-,r,-,-,-,-,-,-,-
hind1269,-,-,p,-,-,3,-,k,-,h,-,-,-,-,-,-,-
urdu1245,-,-,p,-,-,3,-,-,-,r,-,-,-,-,-,-,-
bhoj1244,-,-,p,-,-,3,-,k,-,h,-,-,-,-,-,-,-
maga1260,-,-,p,-,-,o,-,k,-,h,-,-,-,-,-,-,-
mait1250,-,-,p,-,-,3,-,k,-,h,-,-,-,-,-,-,-
mara1378,-,-,p,-,-,a,N,k,-,h,-,-,-,-,-,-,-
beng1280,-,-,p,a,l,o,-,k,-,-,-,-,-,-,-,-,-
assa1263,-,-,p,-,-,o,-,k,-,h,-,i,-,-,-,-,-
kash1277,-,-,t,-,-,i,-,-,-,r,-,-,-,-,-,-,-
kamv1242,-,-,p,-,-,a,-,-,-,r,-,i,-,-,-,-,-
ashk1246,-,-,p,-,-,a,-,-,-,t,-,3,-,-,-,-,-
west2369,-,-,p,-,-,E,-,-,-,r,-,-,-,-,-,-,-
bakh1245,-,-,p,-,-,a,-,-,-,r,-,-,-,-,-,-,-
kumz1235,-,-,p,-,-,a,-,-,-,r,-,-,-,-,-,-,-
mode1248,-,-,f,-,t,e,-,-,-,r,-,o,-,-,-,-,-
cypr1249,-,-,f,-,t,E,-,-,-,r,-,o,n,-,-,-,-
pont1253,-,-,f,-,t,e,-,-,-,r,-,o,n,-,-,-,-
capp1239,-,-,f,-,t,e,-,-,-,r,-,o,-,-,-,-,-
apul1236,a,t,h,-,-,e,-,-,-,r,-,o,-,-,-,-,-
homs1234,-,-,p,-,h,E,-,d,u,r,-,-,-,-,-,-,-
nucl1235,-,-,p,-,h,E,-,t,u,r,-,-,-,-,-,-,-
iris1253,-,-,T,l,y,E,-,-,-,y,-,3,-,-,-,-,-
