language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
port1283,-,-,-,-,-,-,-,-,m,a,t,-,-,-,-,a,-,-,r,-,-,-,-
stan1288,-,-,-,-,-,-,-,-,m,a,t,-,-,-,-,a,-,-,r,-,-,-,-
stan1289,-,-,-,-,-,-,-,-,m,3,t,-,-,-,-,a,-,-,-,-,-,-,-
ital1282,-,-,-,-,-,-,a,-,m,a,t,t,s,-,-,a,-,-,r,-,-,e,-
ital1282,-,-,-,-,-,-,u,-,-,-,t,t,S,i,d,e,-,-,r,-,-,e,-
neap1235,-,-,-,-,-,-,a,-,-,-,t,t,S,i,r,3,-,-,r,-,-,3,-
friu1240,-,-,-,-,k,-,o,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-
roma1327,-,-,-,-,-,-,a,o,m,-,-,-,-,-,-,o,-,-,r,-,-,3,-
roma1327,-,-,-,-,-,-,a,u,t,-,-,-,S,-,-,i,-,-,d,-,-,e,-
stan1290,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,y,-,-,e,-
wall1255,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,u,-,-,e,-
dutc1256,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,d,-,-,3,n
west2354,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,3,-,-,d,z,y,3,-
stan1295,-,-,-,-,-,-,-,-,-,-,t,-,h,-,-,e,-,-,t,-,-,-,n
luxe1241,-,-,-,-,-,-,3,-,m,b,r,-,-,-,-,e,-,-,N,-,-,3,n
swis1247,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,E,-,-,d,-,-,3,-
icel1247,-,-,-,-,-,-,-,-,-,-,d,-,r,-,-,E,p,-,h,-,-,a,-
swed1254,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,e,-,-,8,-,-,a,-
swed1254,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,e,-,-,d,-,-,a,-
faro1244,-,-,-,-,-,-,-,-,-,-,d,-,r,-,-,e,-,-,p,-,-,a,-
dani1285,-,-,-,-,-,-,-,-,-,-,d,-,X,-,-,E,-,-,b,-,-,3,-
lith1251,-,-,-,-,Z,-,u,-,d,-,-,-,-,-,-,i,-,-,t,y,-,i,-
latv1249,-,n,u,o,g,-,o,-,l,-,-,-,-,-,-,i,n,o,t,-,-,-,-
czec1258,-,-,-,-,z,-,o,-,b,-,y,-,-,-,-,i,-,-,T,-,-,i,-
czec1258,-,-,-,-,z,-,o,-,b,-,-,-,-,-,-,i,-,-,t,-,-,-,-
slov1269,-,-,-,-,z,-,o,-,b,-,-,-,-,-,-,i,-,-,T,-,-,-,-
poli1260,-,-,-,-,z,-,a,-,b,-,y,-,-,-,-,i,-,-,t,-,-,S,-
poli1260,-,-,-,-,z,-,o,-,b,-,y,-,-,-,-,i,-,-,t,-,-,S,-
slov1268,-,-,-,-,-,-,u,-,b,-,-,-,-,-,-,i,-,-,t,-,-,i,-
ukra1253,-,-,-,-,-,-,u,-,b,-,-,-,-,-,-,i,-,-,t,-,-,i,-
rusy1239,-,-,-,-,z,-,o,-,b,-,-,-,-,-,-,i,-,-,t,-,-,3,-
bela1254,-,-,-,-,z,-,o,-,b,-,y,-,-,-,-,i,-,-,t,s,-,y,-
russ1263,-,-,-,-,-,-,u,-,b,-,y,-,-,-,-,i,-,-,t,s,-,y,-
lowe1385,-,-,-,-,z,-,o,-,b,-,y,-,-,-,-,i,-,-,-,-,-,S,-
uppe1395,-,-,-,-,z,-,o,-,b,-,-,-,-,-,-,i,-,-,t,-,-,S,-
kash1274,-,-,-,-,z,-,o,-,b,-,-,-,-,-,-,i,-,-,t,-,-,s,-
bulg1262,-,-,-,-,-,-,u,-,b,-,y,-,-,-,-,i,-,-,y,-,-,3,-
mace1250,-,-,-,-,k,-,o,-,l,-,-,-,-,-,-,-,-,-,y,-,-,a,m
mace1250,-,-,-,-,k,-,o,-,l,-,-,-,-,-,-,-,-,-,y,-,-,a,m
mace1250,-,-,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,i,-,-,E,-
gawa1247,-,-,-,-,m,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,k
kala1373,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,g
khow1242,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,k
nort2665,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,t,o,-,u,-
hind1269,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,n,-,-,o,-
urdu1245,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,n,-,-,o,-
bhoj1244,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,n,-,-,o,-
