language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,-,v,-,-,-,E,-,-,L,-,u,-,-,-,-,-
stan1288,-,b,-,-,y,E,-,-,X,-,o,-,-,-,-,-
stan1289,-,b,-,-,-,E,-,-,L,-,-,-,-,-,-,-
ital1282,-,v,-,-,-,E,k,-,y,-,o,-,-,-,-,-
neap1235,-,v,-,-,y,e,k,-,y,-,3,-,-,-,-,-
friu1240,-,v,-,-,-,E,-,-,T,-,o,-,-,-,-,-
friu1240,-,v,-,-,y,e,-,-,r,-,i,-,-,-,-,-
roma1327,-,v,-,-,-,e,k,-,S,-,-,-,-,-,-,-
stan1290,-,v,-,-,y,e,-,-,-,-,-,-,-,-,-,-
wall1255,-,v,-,-,-,i,-,-,-,-,-,-,-,-,-,-
dutc1256,-,-,-,-,-,o,u,-,t,-,-,-,-,-,-,-
west2354,-,-,-,-,-,o,-,-,t,-,-,-,-,-,-,-
stan1295,-,7,-,-,-,a,-,-,l,-,t,-,-,-,-,-
luxe1241,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-
swis1247,-,-,-,-,-,a,u,-,t,-,-,-,-,-,-,-
icel1247,-,g,-,a,m,a,d,-,l,-,-,-,-,-,-,-
swed1254,-,g,-,a,m,a,-,-,l,-,-,-,-,-,-,-
swed1254,-,g,-,a,m,a,-,-,l,-,-,-,-,-,-,-
faro1244,-,g,E,a,m,a,-,-,l,-,-,-,-,-,-,-
dani1285,-,g,-,o,m,3,-,-,l,-,-,-,-,-,-,-
lith1251,s,y,-,-,-,E,n,a,s,-,-,-,-,-,-,-
latv1249,-,v,-,-,-,E,t,-,s,-,-,-,-,-,-,-
czec1258,s,t,-,-,-,o,-,-,r,-,3,-,-,-,-,-
czec1258,s,t,-,-,-,o,-,-,r,-,i,-,-,-,-,-
slov1269,s,t,-,-,-,o,-,-,r,-,i,-,-,-,-,-
poli1260,s,t,-,-,-,a,-,-,r,-,3,-,-,-,-,-
poli1260,s,t,-,-,-,o,-,-,r,-,3,-,-,-,-,-
slov1268,s,t,-,-,-,o,-,-,r,-,-,-,-,-,-,-
ukra1253,s,t,-,-,-,a,-,-,r,-,i,-,y,-,-,-
rusy1239,s,t,-,-,-,o,-,-,r,-,o,-,y,-,-,-
bela1254,s,t,-,-,-,o,-,-,r,-,3,-,-,-,-,-
russ1263,s,t,-,-,-,o,-,-,r,-,3,-,y,-,-,-
lowe1385,s,t,-,-,-,o,-,-,r,-,3,-,-,-,-,-
uppe1395,s,t,-,-,-,o,-,-,X,-,3,-,-,-,-,-
kash1274,s,t,-,-,-,E,-,-,r,-,3,-,-,-,-,-
bulg1262,s,t,-,-,-,o,-,-,r,-,-,-,-,-,-,-
mace1250,s,t,-,-,-,o,-,-,r,-,-,-,-,-,-,-
mace1250,s,t,-,-,-,o,-,-,r,-,-,-,-,-,-,-
mace1250,s,t,-,-,-,o,-,-,r,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,-,-,L,-,3,-,k,-,3,-
kala1373,-,-,-,-,-,-,-,-,l,-,E,-,S,i,4,-
khow1242,-,p,-,-,-,3,-,-,r,-,o,-,4,-,u,-
nort2665,-,-,-,-,-,-,-,-,k,-,o,-,n,-,u,-
hind1269,-,p,-,-,-,u,-,-,r,-,o,-,n,-,o,-
urdu1245,-,p,-,-,-,u,-,-,r,-,o,-,n,-,o,-
bhoj1244,-,p,-,-,-,u,-,-,r,-,o,-,n,-,-,-
maga1260,-,b,-,-,-,u,-,-,r,h,o,-,-,-,-,-
mait1250,-,p,-,-,-,u,-,-,r,-,o,-,n,-,-,-
mara1378,-,-,-,-,-,-,-,-,d,z,u,-,n,-,a,-
beng1280,-,p,-,-,-,u,-,-,r,-,o,-,n,-,o,-
assa1263,-,p,-,-,-,-,-,-,r,-,o,w,h,-,o,-
kash1277,-,p,-,-,-,-,-,-,r,-,o,-,n,-,-,-
kamv1242,-,-,-,-,-,-,-,-,s,-,i,-,m,-,3,-
bakh1245,-,-,-,-,-,-,-,-,k,-,o,-,n,-,e,-
kumz1235,-,-,-,-,-,-,-,-,k,-,a,7,n,-,a,X
mode1248,-,p,-,-,-,a,-,-,L,-,o,-,s,-,-,-
cypr1249,-,p,-,-,-,a,-,-,L,-,o,-,s,-,-,-
pont1253,-,p,-,-,-,a,-,-,l,e,o,-,s,-,-,-
capp1239,-,p,-,-,-,a,-,-,L,-,o,-,-,-,-,-
apul1236,-,p,-,-,-,a,-,-,l,e,o,-,-,-,-,-
homs1234,-,h,-,-,-,i,-,-,n,-,-,-,-,-,-,-
nucl1235,-,h,-,-,-,i,-,-,n,-,-,-,-,-,-,-
iris1253,-,S,-,-,-,E,-,-,n,-,-,-,-,-,-,-
