language,x1,x2,x3,x4,x5,x6,x7,x8,x9
boro1279,-,-,-,k,o,m,-,-,u
buru1306,-,-,-,k,o,m,-,-,u
buru1306,-,-,-,k,o,m,-,-,u
kube1244,-,-,-,h,u,m,-,-,u
tobo1251,-,-,-,k,o,m,-,-,u
dedu1240,-,-,-,h,o,m,-,-,e
kate1253,-,-,-,h,o,m,-,-,o
mape1249,-,-,-,k,o,m,-,-,e
onoo1246,s,e,u,k,-,-,-,-,i
mese1244,-,-,-,-,-,f,3,k,i
naba1256,-,-,-,-,-,g,3,k,i
komb1273,-,-,-,-,-,m,-,-,u
sele1250,-,-,-,-,-,m,-,-,u
timb1251,-,-,-,-,-,m,-,-,o
