language,x1,x2,x3,x4,x5,x6
boro1279,-,-,-,n,a,n
buru1306,-,k,i,n,-,-
buru1306,-,k,i,n,-,-
kube1244,-,-,-,n,a,n
tobo1251,-,-,-,n,a,n
dedu1240,-,-,-,n,a,n
kate1253,-,d,o,m,a,-
mape1249,-,d,i,m,i,-
onoo1246,o,k,o,r,e,-
mese1244,-,t,a,-,-,-
naba1256,-,t,a,-,-,-
komb1273,-,k,i,n,-,-
sele1250,-,k,i,n,-,-
timb1251,-,k,i,n,-,-
