language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boro1279,-,-,w,e,-,-,-,e,N,g,o,-
buru1306,-,-,-,o,-,-,-,i,-,-,o,n
buru1306,-,-,-,o,-,-,-,i,-,-,e,n
kube1244,-,-,-,o,-,-,-,r,-,-,o,n
tobo1251,-,-,-,o,-,-,-,i,-,-,o,n
dedu1240,-,-,-,o,-,-,-,s,-,-,o,-
kate1253,-,-,w,o,-,-,s,e,-,-,-,-
mape1249,-,-,-,o,-,-,s,e,-,-,-,-
onoo1246,d,a,p,o,-,-,r,i,-,-,-,-
mese1244,-,-,-,u,-,-,s,-,-,-,u,n
naba1256,m,a,k,u,n,d,z,-,-,-,i,-
komb1273,s,-,-,o,-,-,l,o,p,k,u,-
sele1250,s,-,-,o,-,-,l,i,-,k,u,-
timb1251,-,-,-,o,-,-,-,i,-,-,a,N
