language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boro1279,-,-,i,l,a,w,e,l,a,-,-,-,-,-,-
buru1306,-,-,i,-,-,w,-,-,a,-,-,i,-,-,-
buru1306,-,n,e,-,-,s,-,-,a,-,-,k,-,-,-
kube1244,-,-,i,-,-,w,-,-,a,-,-,i,-,-,-
tobo1251,-,-,i,-,-,w,-,-,a,-,-,i,-,-,-
dedu1240,-,-,-,-,-,w,-,-,o,n,d,o,-,-,k
kate1253,-,-,g,-,-,-,-,-,o,-,-,T,-,-,-
mape1249,-,-,i,-,-,-,-,-,a,-,-,k,-,-,-
onoo1246,-,k,i,n,e,k,-,-,-,-,-,i,-,n,e
mese1244,-,w,a,-,-,n,-,-,a,-,-,w,a,n,a
naba1256,k,p,i,t,-,n,-,-,3,-,-,k,i,-,-
komb1273,-,-,i,-,-,s,-,-,a,-,-,k,-,-,-
sele1250,-,w,a,-,-,h,-,-,a,-,-,p,-,-,-
timb1251,-,g,a,-,-,h,-,-,a,-,-,p,-,-,-
