language,x1,x2,x3,x4
boro1279,n,-,i,-
buru1306,n,-,i,-
buru1306,n,-,i,-
kube1244,n,-,i,-
tobo1251,n,-,i,-
dedu1240,n,-,i,-
kate1253,n,-,o,-
mape1249,n,-,o,-
onoo1246,n,-,o,-
mese1244,n,a,a,-
naba1256,n,-,3,N
komb1273,n,-,o,-
sele1250,n,-,o,-
timb1251,n,-,o,-
