language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boro1279,m,a,-,m,a,-,-,-,-,g,u,-
buru1306,s,e,s,-,e,-,-,-,-,N,i,-
buru1306,g,o,t,p,o,-,-,-,-,k,-,-
kube1244,s,a,s,-,a,-,-,-,-,r,a,-
tobo1251,s,e,s,-,i,-,-,-,-,-,a,-
dedu1240,h,o,-,-,m,-,-,-,-,-,a,k
kate1253,b,o,T,-,i,-,a,-,-,h,a,-
mape1249,b,o,-,-,i,-,a,-,-,h,a,-
onoo1246,l,o,-,-,u,l,o,u,t,N,e,-
mese1244,k,i,r,-,i,-,-,-,-,s,i,-
naba1256,k,i,l,-,i,-,-,-,-,s,i,k
komb1273,b,i,w,-,i,-,-,-,-,r,o,-
sele1250,b,i,w,-,i,-,-,-,-,r,o,-
timb1251,b,i,w,-,i,-,-,-,-,r,o,-
