language,x1,x2,x3,x4
boro1279,g,-,i,-
buru1306,g,-,i,-
buru1306,g,-,i,-
kube1244,g,-,i,-
tobo1251,g,-,i,-
dedu1240,g,-,e,-
kate1253,g,-,o,-
mape1249,g,-,o,-
onoo1246,g,-,e,-
mese1244,g,a,a,-
naba1256,g,-,3,N
komb1273,g,-,o,-
sele1250,g,-,o,-
timb1251,g,-,o,-
