language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boro1279,d,-,-,-,z,-,-,o,m,o,-,-,-,-,-
buru1306,b,-,-,o,t,-,-,a,k,o,-,l,-,-,-
buru1306,g,-,-,i,s,-,-,i,h,i,-,-,-,-,-
kube1244,d,-,-,e,s,-,-,-,-,i,-,-,-,-,-
tobo1251,g,-,-,i,s,-,-,i,h,i,-,-,-,-,-
dedu1240,d,-,-,-,z,o,m,o,r,e,-,-,-,-,-
kate1253,g,o,w,i,-,-,-,-,-,e,-,-,-,-,-
mape1249,g,o,w,e,-,-,-,-,-,e,-,-,-,-,-
onoo1246,t,-,-,e,-,-,-,-,n,i,-,-,-,-,-
mese1244,-,-,-,i,-,-,-,-,3,i,3,n,-,-,-
naba1256,-,-,-,i,-,-,-,-,3,i,-,n,d,z,i
komb1273,g,-,-,i,-,-,-,-,r,o,-,N,-,-,-
sele1250,g,-,-,i,-,-,-,-,r,i,-,N,-,-,-
timb1251,g,-,-,i,-,-,-,-,r,i,-,N,-,-,-
