language,x1,x2,x3,x4,x5
boro1279,d,-,z,-,i
buru1306,l,-,o,-,u
buru1306,d,-,a,-,i
kube1244,d,-,z,-,i
tobo1251,d,-,z,-,i
dedu1240,d,-,z,-,i
kate1253,g,e,T,-,-
mape1249,d,-,z,-,i
onoo1246,d,-,a,-,i
mese1244,d,-,a,k,-
naba1256,d,-,a,k,-
komb1273,d,-,a,-,a
sele1250,h,-,a,p,e
timb1251,d,-,a,p,e
