language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
boro1279,k,-,-,o,o,N,-,-,-,-
buru1306,-,-,-,-,-,n,e,-,i,-
buru1306,-,-,-,-,-,n,e,-,i,-
dedu1240,-,-,-,-,-,n,e,-,N,-
kube1244,-,-,-,-,-,n,e,-,i,-
kate1253,w,i,p,e,-,-,-,-,-,-
mape1249,w,-,-,o,-,r,o,-,-,-
onoo1246,-,-,-,-,-,n,a,N,i,-
mese1244,-,-,-,-,-,l,a,-,u,-
naba1256,-,-,-,a,-,g,a,-,-,-
komb1273,-,-,-,-,-,n,-,-,i,-
sele1250,-,-,-,-,-,n,o,-,i,-
timb1251,-,-,-,-,-,l,a,-,u,t
