language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,-,s,a,-,-,-,-,a,-,k,p,e,-
buru1306,-,k,o,k,o,-,-,-,-,k,p,e,-
buru1306,-,k,o,k,o,l,-,a,k,k,p,e,-
dedu1240,-,w,-,-,-,-,-,a,-,k,-,e,-
kube1244,-,k,o,-,i,-,-,a,-,k,p,e,-
kate1253,-,f,u,-,-,-,-,-,-,s,-,e,-
mape1249,-,f,u,-,-,-,-,-,-,s,-,e,-
onoo1246,-,w,-,-,-,-,-,a,t,g,-,i,-
mese1244,d,z,3,-,-,d,z,3,-,k,-,o,-
naba1256,d,z,e,-,-,d,z,e,-,k,p,e,-
komb1273,-,-,-,-,-,-,-,-,-,-,p,i,k
sele1250,-,-,-,-,-,-,-,-,-,-,p,i,k
timb1251,-,-,-,-,-,-,-,-,-,-,p,i,k
