language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boro1279,-,-,-,o,-,r,-,-,o,-,-,-
buru1306,-,-,h,o,-,r,-,-,o,-,-,-
buru1306,-,-,-,a,-,r,-,-,o,-,-,-
kube1244,-,-,f,e,g,l,-,-,e,-,-,-
tobo1251,m,o,s,o,-,l,-,-,-,-,-,-
dedu1240,-,-,t,a,-,-,-,-,e,-,-,-
kate1253,-,-,f,o,-,r,-,-,e,-,-,-
mape1249,-,-,f,u,-,r,u,g,a,-,-,-
onoo1246,-,-,w,o,-,r,-,-,a,N,-,-
mese1244,-,-,m,e,n,d,-,-,a,-,-,-
naba1256,-,-,m,a,n,d,-,-,a,i,-,-
komb1273,-,-,-,o,-,l,-,-,o,N,-,-
sele1250,-,-,-,-,-,d,-,-,o,i,-,-
timb1251,-,-,-,o,-,l,-,-,o,N,a,k
