language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
boro1279,a,s,o,-,N,a,-,s,o,-,-,-,-,-,N,-,-
buru1306,-,t,o,N,g,o,n,t,o,N,g,-,-,o,n,-,-
buru1306,-,-,-,-,g,o,-,r,o,-,k,-,-,-,N,i,-
kube1244,-,-,-,-,g,e,-,r,i,k,m,-,-,e,r,i,a
tobo1251,-,-,-,-,-,a,-,s,o,N,-,-,-,-,-,-,a
dedu1240,-,-,-,-,-,o,-,r,o,N,b,-,-,o,r,i,k
kate1253,-,-,-,-,-,o,-,r,o,N,b,-,-,o,r,i,T
mape1249,-,-,-,-,-,-,-,-,-,-,b,-,-,u,g,e,-
onoo1246,-,-,-,-,w,i,-,s,i,k,-,-,-,-,-,-,a
mese1244,-,-,-,-,-,-,-,k,o,-,-,-,-,k,N,-,-
naba1256,-,-,-,-,-,a,-,r,a,N,-,-,-,3,N,-,-
komb1273,-,-,-,-,w,o,-,h,o,n,w,o,h,o,n,-,-
sele1250,-,-,-,-,g,o,-,l,o,-,-,-,-,-,-,-,-
timb1251,-,-,-,-,g,o,-,l,o,-,-,-,-,-,-,-,-
