language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,k,e,r,u,g,a,-,h,-,-,-,-,a
buru1306,w,a,l,-,-,a,-,k,-,-,-,N,i
buru1306,w,a,l,-,-,a,-,k,-,-,-,N,i
dedu1240,-,e,s,e,-,a,-,-,-,-,-,-,-
kube1244,w,a,h,a,r,a,-,-,-,-,-,-,-
kate1253,-,-,r,-,-,a,N,g,b,a,-,N,-
mape1249,-,-,r,-,-,a,N,g,b,a,-,N,-
onoo1246,-,-,l,-,-,e,-,-,w,i,t,n,e
mese1244,-,-,k,-,-,-,-,-,p,3,-,n,-
naba1256,N,o,k,-,-,-,-,-,-,-,-,N,-
komb1273,-,-,s,-,-,o,-,-,b,o,-,-,-
sele1250,-,-,s,-,-,o,-,-,b,o,-,-,-
timb1251,-,-,s,-,-,o,-,-,b,o,-,-,-
